,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,フランスア,左,6.75,中日,京田 陽太,左,.240,1,15,7,11,右３
1,0001,1回表,広島,フランスア,左,6.75,中日,大島 洋平,左,.244,4,19,17,8,見三振
2,1001,1回表,広島,フランスア,左,6.75,中日,アルモンテ,右,.351,8,34,23,0,二ゴロ
3,2000,1回表,広島,フランスア,左,6.75,中日,ビシエド,右,.302,6,23,14,1,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,中日,ガルシア,左,1.69,広島,田中 広輔,左,.278,3,20,32,10,空三振
6,1000,1回裏,中日,ガルシア,左,1.69,広島,菊池 涼介,右,.279,7,25,11,3,右飛
7,2000,1回裏,中日,ガルシア,左,1.69,広島,バティスタ,右,.255,8,17,10,0,四球
8,2100,1回裏,中日,ガルシア,左,1.69,広島,鈴木 誠也,右,.262,5,14,18,0,左安
9,2110,1回裏,中日,ガルシア,左,1.69,広島,エルドレッド,右,.222,5,14,11,0,空三振
10,3000,,,,,,,,,,,,,,
11,0000,2回表,広島,フランスア,左,6.75,中日,平田 良介,右,.316,3,13,18,5,四球
12,0100,2回表,広島,フランスア,左,6.75,中日,福田 永将,右,.280,4,17,14,0,中安
13,0101,2回表,広島,フランスア,左,6.75,中日,阿部 寿樹,右,.250,0,4,3,0,一飛
14,1101,2回表,広島,フランスア,左,6.75,中日,大野 奨太,右,.175,2,7,9,0,投犠野
15,1011,2回表,広島,フランスア,左,6.75,中日,ガルシア,左,.118,0,1,0,0,一ゴロ
16,2011,2回表,広島,フランスア,左,6.75,中日,京田 陽太,左,.240,1,15,7,11,遊ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,中日,ガルシア,左,1.69,広島,會澤 翼,右,.341,3,10,12,0,中飛
19,1000,2回裏,中日,ガルシア,左,1.69,広島,野間 峻祥,左,.350,1,9,7,5,空三振
20,2000,2回裏,中日,ガルシア,左,1.69,広島,美間 優槻,右,.167,0,1,1,0,左安
21,2100,2回裏,中日,ガルシア,左,1.69,広島,フランスア,左,-,0,0,0,0,三ゴロ
22,3000,,,,,,,,,,,,,,
23,0000,3回表,広島,フランスア,左,6.75,中日,大島 洋平,左,.244,4,19,17,8,中３
24,0001,3回表,広島,フランスア,左,6.75,中日,アルモンテ,右,.351,8,34,23,0,右安
25,0100,3回表,広島,フランスア,左,6.75,中日,ビシエド,右,.302,6,23,14,1,二ゴロ
26,1100,3回表,広島,フランスア,左,6.75,中日,平田 良介,右,.316,3,13,18,5,右安
27,1110,3回表,広島,フランスア,左,6.75,中日,福田 永将,右,.280,4,17,14,0,二併打
28,3000,,,,,,,,,,,,,,
29,0000,3回裏,中日,ガルシア,左,1.69,広島,田中 広輔,左,.278,3,20,32,10,遊ゴロ
30,1000,3回裏,中日,ガルシア,左,1.69,広島,菊池 涼介,右,.279,7,25,11,3,空三振
31,2000,3回裏,中日,ガルシア,左,1.69,広島,バティスタ,右,.255,8,17,10,0,中飛
32,3000,,,,,,,,,,,,,,
33,0000,4回表,広島,フランスア,左,6.75,中日,阿部 寿樹,右,.250,0,4,3,0,空三振
34,1000,4回表,広島,フランスア,左,6.75,中日,大野 奨太,右,.175,2,7,9,0,遊飛
