,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,二木 康太,右,3.65,西武,秋山 翔吾,左,.350,0,6,4,2,二ゴロ
1,1000,1回表,ロッテ,二木 康太,右,3.65,西武,源田 壮亮,左,.262,0,10,1,1,四球
2,1010,1回表,ロッテ,二木 康太,右,3.65,西武,浅村 栄斗,右,.268,2,5,2,1,中２
3,1010,1回表,ロッテ,二木 康太,右,3.65,西武,山川 穂高,右,.371,3,10,7,0,左２
4,1010,1回表,ロッテ,二木 康太,右,3.65,西武,森 友哉,左,.303,1,3,2,2,二ゴロ
5,2001,1回表,ロッテ,二木 康太,右,3.65,西武,中村 剛也,右,.152,0,2,5,0,三ゴロ
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,西武,カスティーヨ,右,4.22,ロッテ,荻野 貴司,右,.348,1,4,4,5,四球
8,0100,1回裏,西武,カスティーヨ,右,4.22,ロッテ,藤岡 裕大,左,.231,0,2,8,0,左飛
9,1100,1回裏,西武,カスティーヨ,右,4.22,ロッテ,中村 奨吾,右,.318,1,7,3,5,中安
10,1110,1回裏,西武,カスティーヨ,右,4.22,ロッテ,井上 晴哉,右,.316,2,10,4,0,四球
11,1111,1回裏,西武,カスティーヨ,右,4.22,ロッテ,鈴木 大地,左,.243,1,5,5,0,二飛
12,2111,1回裏,西武,カスティーヨ,右,4.22,ロッテ,菅野 剛士,左,.242,0,8,8,1,右３
13,2001,1回裏,西武,カスティーヨ,右,4.22,ロッテ,福浦 和也,左,.212,0,2,2,0,中飛
14,3000,,,,,,,,,,,,,,
15,0000,2回表,ロッテ,二木 康太,右,3.65,西武,外崎 修汰,右,.333,1,7,6,6,空三振
16,1000,2回表,ロッテ,二木 康太,右,3.65,西武,メヒア,右,.182,0,1,4,0,三ゴロ
17,2000,2回表,ロッテ,二木 康太,右,3.65,西武,金子 侑司,左,.080,0,2,2,3,二ゴロ
18,3000,,,,,,,,,,,,,,
19,0000,2回裏,西武,カスティーヨ,右,4.22,ロッテ,清田 育宏,右,.235,1,1,4,0,空三振
20,1000,2回裏,西武,カスティーヨ,右,4.22,ロッテ,田村 龍弘,右,.188,0,5,5,0,四球
21,1100,2回裏,西武,カスティーヨ,右,4.22,ロッテ,荻野 貴司,右,.348,1,4,4,5,見三振
22,2100,2回裏,西武,カスティーヨ,右,4.22,ロッテ,藤岡 裕大,左,.231,0,2,8,0,四球
23,2110,2回裏,西武,カスティーヨ,右,4.22,ロッテ,中村 奨吾,右,.318,1,7,3,5,遊ゴロ
24,3000,,,,,,,,,,,,,,
25,0000,3回表,ロッテ,二木 康太,右,3.65,西武,秋山 翔吾,左,.350,0,6,4,2,右安
26,0000,3回表,ロッテ,二木 康太,右,3.65,西武,源田 壮亮,左,.262,0,10,1,1,見三振
27,2000,3回表,ロッテ,二木 康太,右,3.65,西武,浅村 栄斗,右,.268,2,5,2,1,三ゴロ
28,3000,,,,,,,,,,,,,,
29,0000,3回裏,西武,カスティーヨ,右,4.22,ロッテ,井上 晴哉,右,.316,2,10,4,0,一邪飛
30,1000,3回裏,西武,カスティーヨ,右,4.22,ロッテ,鈴木 大地,左,.243,1,5,5,0,一邪飛
31,2000,3回裏,西武,カスティーヨ,右,4.22,ロッテ,菅野 剛士,左,.242,0,8,8,1,右２
32,2010,3回裏,西武,カスティーヨ,右,4.22,ロッテ,福浦 和也,左,.212,0,2,2,0,左２
