,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,涌井 秀章,右,3.29,ソフトバンク,上林 誠知,左,.266,2,10,6,2,中飛
1,1000,1回表,ロッテ,涌井 秀章,右,3.29,ソフトバンク,今宮 健太,右,.196,1,4,8,2,空三振
2,2000,1回表,ロッテ,涌井 秀章,右,3.29,ソフトバンク,柳田 悠岐,左,.361,7,23,14,7,中本
3,2000,1回表,ロッテ,涌井 秀章,右,3.29,ソフトバンク,内川 聖一,右,.228,2,8,6,0,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ソフトバンク,石川 柊太,右,2.10,ロッテ,荻野 貴司,右,.282,2,13,6,9,一ゴロ
6,1000,1回裏,ソフトバンク,石川 柊太,右,2.10,ロッテ,藤岡 裕大,左,.228,2,10,14,2,四球
7,1010,1回裏,ソフトバンク,石川 柊太,右,2.10,ロッテ,中村 奨吾,右,.333,2,15,12,12,四球
8,1110,1回裏,ソフトバンク,石川 柊太,右,2.10,ロッテ,井上 晴哉,右,.245,3,18,11,1,一邪飛
9,2110,1回裏,ソフトバンク,石川 柊太,右,2.10,ロッテ,鈴木 大地,左,.207,1,9,14,3,一ゴロ
10,3000,,,,,,,,,,,,,,
11,0000,2回表,ロッテ,涌井 秀章,右,3.29,ソフトバンク,デスパイネ,右,.174,5,13,15,0,四球
12,0100,2回表,ロッテ,涌井 秀章,右,3.29,ソフトバンク,中村 晃,左,.317,2,6,8,0,中安
13,0110,2回表,ロッテ,涌井 秀章,右,3.29,ソフトバンク,松田 宣浩,右,.202,6,17,11,2,一邪飛
14,1011,2回表,ロッテ,涌井 秀章,右,3.29,ソフトバンク,本多 雄一,左,.258,1,6,4,4,投ゴロ
15,2101,2回表,ロッテ,涌井 秀章,右,3.29,ソフトバンク,甲斐 拓也,右,.254,2,10,5,1,中飛
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ソフトバンク,石川 柊太,右,2.10,ロッテ,清田 育宏,右,.271,1,5,9,1,右飛
18,1000,2回裏,ソフトバンク,石川 柊太,右,2.10,ロッテ,福浦 和也,左,.194,0,4,4,0,空三振
19,2000,2回裏,ソフトバンク,石川 柊太,右,2.10,ロッテ,田村 龍弘,右,.244,0,7,9,2,四球
20,2100,2回裏,ソフトバンク,石川 柊太,右,2.10,ロッテ,菅野 剛士,左,.210,1,12,8,1,左本
21,2000,2回裏,ソフトバンク,石川 柊太,右,2.10,ロッテ,荻野 貴司,右,.282,2,13,6,9,捕飛
22,3000,,,,,,,,,,,,,,
23,0000,3回表,ロッテ,涌井 秀章,右,3.29,ソフトバンク,上林 誠知,左,.266,2,10,6,2,二ゴロ
24,1000,3回表,ロッテ,涌井 秀章,右,3.29,ソフトバンク,今宮 健太,右,.196,1,4,8,2,二ゴロ
