,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,榎田 大樹,左,2.56,阪神,植田 海,右,.245,0,0,17,11,一邪飛
1,1000,1回表,西武,榎田 大樹,左,2.56,阪神,糸原 健斗,左,.288,0,11,24,2,一ゴロ
2,2000,1回表,西武,榎田 大樹,左,2.56,阪神,福留 孝介,左,.260,3,19,27,0,右飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,阪神,藤浪 晋太郎,右,5.67,西武,秋山 翔吾,左,.357,9,39,30,6,中安
5,0100,1回裏,阪神,藤浪 晋太郎,右,5.67,西武,源田 壮亮,左,.288,0,28,12,18,遊失
6,0101,1回裏,阪神,藤浪 晋太郎,右,5.67,西武,浅村 栄斗,右,.280,9,35,24,2,見三振
7,1010,1回裏,阪神,藤浪 晋太郎,右,5.67,西武,山川 穂高,右,.287,16,53,40,0,三邪飛
8,2010,1回裏,阪神,藤浪 晋太郎,右,5.67,西武,メヒア,右,.232,3,9,10,0,中２
9,2010,1回裏,阪神,藤浪 晋太郎,右,5.67,西武,外崎 修汰,右,.278,4,27,23,13,死球
10,2110,1回裏,阪神,藤浪 晋太郎,右,5.67,西武,斉藤 彰吾,左,.500,0,0,1,1,空三振
11,3000,,,,,,,,,,,,,,
12,0000,2回表,西武,榎田 大樹,左,2.56,阪神,糸井 嘉男,左,.303,9,30,26,9,中飛
13,1000,2回表,西武,榎田 大樹,左,2.56,阪神,中谷 将大,右,.278,1,4,7,0,見三振
14,2000,2回表,西武,榎田 大樹,左,2.56,阪神,陽川 尚将,右,.333,0,2,0,0,左飛
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,阪神,藤浪 晋太郎,右,5.67,西武,炭谷 銀仁朗,右,.290,0,6,2,0,左飛
17,1000,2回裏,阪神,藤浪 晋太郎,右,5.67,西武,金子 侑司,左,.220,1,18,13,17,一ゴロ
18,2000,2回裏,阪神,藤浪 晋太郎,右,5.67,西武,秋山 翔吾,左,.357,9,39,30,6,空三振
19,3000,,,,,,,,,,,,,,
20,0000,3回表,西武,榎田 大樹,左,2.56,阪神,鳥谷 敬,左,.177,0,6,14,0,四球
21,0100,3回表,西武,榎田 大樹,左,2.56,阪神,大山 悠輔,右,.214,2,15,10,0,右飛
22,1100,3回表,西武,榎田 大樹,左,2.56,阪神,梅野 隆太郎,右,.191,2,10,11,2,遊失
23,1101,3回表,西武,榎田 大樹,左,2.56,阪神,植田 海,右,.245,0,0,17,11,二併打
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,阪神,藤浪 晋太郎,右,5.67,西武,源田 壮亮,左,.288,0,28,12,18,二ゴロ
26,1000,3回裏,阪神,藤浪 晋太郎,右,5.67,西武,浅村 栄斗,右,.280,9,35,24,2,見三振
27,2000,3回裏,阪神,藤浪 晋太郎,右,5.67,西武,山川 穂高,右,.287,16,53,40,0,見三振
28,3000,,,,,,,,,,,,,,
29,0000,4回表,西武,榎田 大樹,左,2.56,阪神,糸原 健斗,左,.288,0,11,24,2,中安
30,0100,4回表,西武,榎田 大樹,左,2.56,阪神,福留 孝介,左,.260,3,19,27,0,右飛
