,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,秋山 拓巳,右,2.99,広島,田中 広輔,左,.268,3,24,41,12,捕邪飛
1,1000,1回表,阪神,秋山 拓巳,右,2.99,広島,菊池 涼介,右,.246,7,30,15,3,三ゴロ
2,2000,1回表,阪神,秋山 拓巳,右,2.99,広島,丸 佳浩,左,.308,9,24,50,5,右２
3,2010,1回表,阪神,秋山 拓巳,右,2.99,広島,鈴木 誠也,右,.294,9,31,35,3,遊飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,広島,大瀬良 大地,右,2.70,阪神,糸原 健斗,左,.294,0,13,34,2,投ゴロ
6,1000,1回裏,広島,大瀬良 大地,右,2.70,阪神,北條 史也,右,.000,0,0,1,0,空三振
7,2000,1回裏,広島,大瀬良 大地,右,2.70,阪神,福留 孝介,左,.239,5,25,29,0,三邪飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,阪神,秋山 拓巳,右,2.99,広島,松山 竜平,左,.306,6,34,24,0,二ゴロ
10,1000,2回表,阪神,秋山 拓巳,右,2.99,広島,野間 峻祥,左,.320,3,21,10,7,空三振
11,2000,2回表,阪神,秋山 拓巳,右,2.99,広島,西川 龍馬,左,.253,1,11,7,0,左飛
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,広島,大瀬良 大地,右,2.70,阪神,糸井 嘉男,左,.315,10,37,38,14,見三振
14,1000,2回裏,広島,大瀬良 大地,右,2.70,阪神,伊藤 隼太,左,.256,0,3,7,0,中安
15,1100,2回裏,広島,大瀬良 大地,右,2.70,阪神,鳥谷 敬,左,.197,0,8,16,0,二併打
16,3000,,,,,,,,,,,,,,
17,0000,3回表,阪神,秋山 拓巳,右,2.99,広島,會澤 翼,右,.324,6,17,16,0,二飛
18,1000,3回表,阪神,秋山 拓巳,右,2.99,広島,大瀬良 大地,右,.083,0,4,3,0,中飛
19,2000,3回表,阪神,秋山 拓巳,右,2.99,広島,田中 広輔,左,.268,3,24,41,12,遊ゴロ
20,3000,,,,,,,,,,,,,,
21,0000,3回裏,広島,大瀬良 大地,右,2.70,阪神,陽川 尚将,右,.289,1,7,3,0,遊直
22,1000,3回裏,広島,大瀬良 大地,右,2.70,阪神,梅野 隆太郎,右,.209,2,11,13,2,右飛
23,2000,3回裏,広島,大瀬良 大地,右,2.70,阪神,秋山 拓巳,左,.150,1,3,0,0,右安
24,2100,3回裏,広島,大瀬良 大地,右,2.70,阪神,糸原 健斗,左,.294,0,13,34,2,中安
25,2110,3回裏,広島,大瀬良 大地,右,2.70,阪神,北條 史也,右,.000,0,0,1,0,二ゴロ
26,3000,,,,,,,,,,,,,,
27,0000,4回表,阪神,秋山 拓巳,右,2.99,広島,菊池 涼介,右,.246,7,30,15,3,遊ゴロ
28,1000,4回表,阪神,秋山 拓巳,右,2.99,広島,丸 佳浩,左,.308,9,24,50,5,右本
29,1000,4回表,阪神,秋山 拓巳,右,2.99,広島,鈴木 誠也,右,.294,9,31,35,3,遊飛
30,2000,4回表,阪神,秋山 拓巳,右,2.99,広島,松山 竜平,左,.306,6,34,24,0,遊ゴロ
31,3000,,,,,,,,,,,,,,
32,0000,4回裏,広島,大瀬良 大地,右,2.70,阪神,福留 孝介,左,.239,5,25,29,0,一ゴロ
33,1000,4回裏,広島,大瀬良 大地,右,2.70,阪神,糸井 嘉男,左,.315,10,37,38,14,二ゴロ
34,2000,4回裏,広島,大瀬良 大地,右,2.70,阪神,伊藤 隼太,左,.256,0,3,7,0,二ゴロ
35,3000,,,,,,,,,,,,,,
36,0000,5回表,阪神,秋山 拓巳,右,2.99,広島,野間 峻祥,左,.320,3,21,10,7,空三振
37,1000,5回表,阪神,秋山 拓巳,右,2.99,広島,西川 龍馬,左,.253,1,11,7,0,遊ゴロ
38,2000,5回表,阪神,秋山 拓巳,右,2.99,広島,會澤 翼,右,.324,6,17,16,0,二ゴロ
39,3000,,,,,,,,,,,,,,
40,0000,5回裏,広島,大瀬良 大地,右,2.70,阪神,鳥谷 敬,左,.197,0,8,16,0,空三振
41,1000,5回裏,広島,大瀬良 大地,右,2.70,阪神,陽川 尚将,右,.289,1,7,3,0,空三振
42,2000,5回裏,広島,大瀬良 大地,右,2.70,阪神,梅野 隆太郎,右,.209,2,11,13,2,遊ゴロ
43,3000,,,,,,,,,,,,,,
44,0000,6回表,阪神,秋山 拓巳,右,2.99,広島,大瀬良 大地,右,.083,0,4,3,0,空三振
45,1000,6回表,阪神,秋山 拓巳,右,2.99,広島,田中 広輔,左,.268,3,24,41,12,四球
46,1100,6回表,阪神,秋山 拓巳,右,2.99,広島,菊池 涼介,右,.246,7,30,15,3,左２
47,1010,6回表,阪神,秋山 拓巳,右,2.99,広島,丸 佳浩,左,.308,9,24,50,5,二ゴロ
48,2001,6回表,阪神,秋山 拓巳,右,2.99,広島,鈴木 誠也,右,.294,9,31,35,3,左安
49,2100,6回表,阪神,秋山 拓巳,右,2.99,広島,松山 竜平,左,.306,6,34,24,0,空三振
50,3000,,,,,,,,,,,,,,
51,0000,6回裏,広島,大瀬良 大地,右,2.70,阪神,高山 俊,左,.193,1,14,4,0,投ゴロ
52,1000,6回裏,広島,大瀬良 大地,右,2.70,阪神,糸原 健斗,左,.294,0,13,34,2,四球
