,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,荻野 貴司,右,.305,2,22,12,17,右飛
1,1000,1回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,藤岡 裕大,左,.260,4,27,28,8,投ゴロ
2,2000,1回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,中村 奨吾,右,.313,3,33,29,21,中安
3,2010,1回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,角中 勝也,左,.329,3,28,13,1,右安
4,2010,1回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,井上 晴哉,右,.264,11,46,21,1,四球
5,2110,1回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,鈴木 大地,左,.263,2,17,24,5,空三振
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,ロッテ,ボルシンガー,右,2.20,ソフトバンク,上林 誠知,左,.276,11,38,13,6,見三振
8,1000,1回裏,ロッテ,ボルシンガー,右,2.20,ソフトバンク,中村 晃,左,.277,7,22,28,0,一ゴロ
9,2000,1回裏,ロッテ,ボルシンガー,右,2.20,ソフトバンク,長谷川 勇也,左,.273,0,2,1,0,投安
10,2100,1回裏,ロッテ,ボルシンガー,右,2.20,ソフトバンク,柳田 悠岐,左,.350,18,54,30,15,二ゴロ
11,3000,,,,,,,,,,,,,,
12,0000,2回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,菅野 剛士,左,.195,1,15,11,1,中飛
13,1000,2回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,田村 龍弘,右,.239,1,13,22,2,左本
14,1000,2回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,平沢 大河,左,.200,0,9,16,2,見三振
15,2000,2回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,荻野 貴司,右,.305,2,22,12,17,遊ゴロ
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ロッテ,ボルシンガー,右,2.20,ソフトバンク,デスパイネ,右,.231,17,44,38,0,空三振
18,1000,2回裏,ロッテ,ボルシンガー,右,2.20,ソフトバンク,松田 宣浩,右,.217,14,36,24,2,遊飛
19,2000,2回裏,ロッテ,ボルシンガー,右,2.20,ソフトバンク,甲斐 拓也,右,.231,4,17,15,2,捕邪飛
20,3000,,,,,,,,,,,,,,
21,0000,3回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,藤岡 裕大,左,.260,4,27,28,8,四球
22,0100,3回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,中村 奨吾,右,.313,3,33,29,21,左２
23,0010,3回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,角中 勝也,左,.329,3,28,13,1,右本
24,0000,3回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,井上 晴哉,右,.264,11,46,21,1,空三振
25,1000,3回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,鈴木 大地,左,.263,2,17,24,5,右安
26,1100,3回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,菅野 剛士,左,.195,1,15,11,1,死球
27,1110,3回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,田村 龍弘,右,.239,1,13,22,2,左飛
28,2110,3回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,平沢 大河,左,.200,0,9,16,2,右安
29,3000,,,,,,,,,,,,,,
30,0000,3回裏,ロッテ,ボルシンガー,右,2.20,ソフトバンク,高田 知季,左,.164,2,6,6,1,三ゴロ
31,1000,3回裏,ロッテ,ボルシンガー,右,2.20,ソフトバンク,西田 哲朗,右,.212,0,3,0,3,空三振
32,2000,3回裏,ロッテ,ボルシンガー,右,2.20,ソフトバンク,上林 誠知,左,.276,11,38,13,6,二ゴロ
33,3000,,,,,,,,,,,,,,
34,0000,4回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,荻野 貴司,右,.305,2,22,12,17,遊ゴロ
35,1000,4回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,藤岡 裕大,左,.260,4,27,28,8,中安
36,1100,4回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,中村 奨吾,右,.313,3,33,29,21,投安
37,1110,4回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,角中 勝也,左,.329,3,28,13,1,遊ゴロ
38,2011,4回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,井上 晴哉,右,.264,11,46,21,1,四球
39,2111,4回表,ソフトバンク,石川 柊太,右,3.25,ロッテ,鈴木 大地,左,.263,2,17,24,5,二飛
40,3000,,,,,,,,,,,,,,
41,0000,4回裏,ロッテ,ボルシンガー,右,2.20,ソフトバンク,中村 晃,左,.277,7,22,28,0,一ゴロ
