,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,バンデンハーク,右,3.00,日本ハム,西川 遥輝,左,.175,1,3,10,4,見三振
1,1000,1回表,ソフトバンク,バンデンハーク,右,3.00,日本ハム,近藤 健介,左,.450,0,5,10,2,右安
2,1100,1回表,ソフトバンク,バンデンハーク,右,3.00,日本ハム,レアード,右,.256,3,7,6,0,中飛
3,2010,1回表,ソフトバンク,バンデンハーク,右,3.00,日本ハム,中田 翔,右,.191,3,6,0,0,三ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,本多 雄一,左,.333,1,2,1,0,左２
6,0010,1回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,上林 誠知,左,.406,1,5,3,1,右３
7,0001,1回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,柳田 悠岐,左,.229,0,6,6,3,二ゴロ
8,1001,1回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,内川 聖一,右,.179,0,3,1,0,右安
9,1100,1回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,デスパイネ,右,.143,2,4,4,0,左本
10,1000,1回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,中村 晃,左,.258,1,4,5,0,見三振
11,2000,1回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,松田 宣浩,右,.206,2,5,5,2,中飛
12,3000,,,,,,,,,,,,,,
13,0000,2回表,ソフトバンク,バンデンハーク,右,3.00,日本ハム,大田 泰示,右,.241,1,1,2,0,遊飛
14,1000,2回表,ソフトバンク,バンデンハーク,右,3.00,日本ハム,横尾 俊建,右,.214,1,3,1,0,三ゴロ
15,2000,2回表,ソフトバンク,バンデンハーク,右,3.00,日本ハム,鶴岡 慎也,右,.353,0,1,1,0,空三振
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,今宮 健太,右,.171,1,3,6,2,左本
18,0000,2回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,甲斐 拓也,右,.231,1,5,3,0,左本
19,0000,2回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,本多 雄一,左,.333,1,2,1,0,二ゴロ
20,1000,2回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,上林 誠知,左,.406,1,5,3,1,中２
21,1010,2回裏,日本ハム,高梨 裕稔,右,5.59,ソフトバンク,柳田 悠岐,左,.229,0,6,6,3,二ゴロ
