,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,ボルシンガー,右,2.07,オリックス,大城 滉二,右,.272,4,19,20,7,中安
1,0100,1回表,ロッテ,ボルシンガー,右,2.07,オリックス,福田 周平,左,.275,0,7,12,6,投犠打
2,1010,1回表,ロッテ,ボルシンガー,右,2.07,オリックス,ロメロ,右,.228,15,37,23,4,遊ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,藤岡 裕大,左,.247,4,30,32,10,空三振
5,1000,1回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,平沢 大河,左,.236,1,13,23,4,右２
6,1010,1回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,中村 奨吾,右,.301,3,36,37,25,中飛
7,2010,1回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,井上 晴哉,右,.286,17,64,33,1,二ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ロッテ,ボルシンガー,右,2.07,オリックス,吉田 正尚,左,.316,13,54,38,2,右安
10,0000,2回表,ロッテ,ボルシンガー,右,2.07,オリックス,伏見 寅威,右,.314,0,11,4,0,空三振
11,2000,2回表,ロッテ,ボルシンガー,右,2.07,オリックス,西野 真弘,左,.318,0,12,9,4,二直
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,角中 勝也,左,.303,3,36,24,1,二ゴロ
14,1000,2回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,清田 育宏,右,.234,2,25,26,2,中２
15,1010,2回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,伊志嶺 翔大,右,.364,0,1,1,1,中飛
16,2001,2回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,田村 龍弘,右,.246,1,18,26,3,遊ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,3回表,ロッテ,ボルシンガー,右,2.07,オリックス,杉本 裕太郎,右,.250,2,8,1,0,遊ゴロ
19,1000,3回表,ロッテ,ボルシンガー,右,2.07,オリックス,安達 了一,右,.215,3,26,14,11,右飛
20,2000,3回表,ロッテ,ボルシンガー,右,2.07,オリックス,山崎 勝己,右,.219,0,5,3,0,空三振
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,鈴木 大地,左,.248,2,20,29,7,一ゴロ
23,1000,3回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,藤岡 裕大,左,.247,4,30,32,10,三ゴロ
24,2000,3回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,平沢 大河,左,.236,1,13,23,4,空三振
25,3000,,,,,,,,,,,,,,
26,0000,4回表,ロッテ,ボルシンガー,右,2.07,オリックス,大城 滉二,右,.272,4,19,20,7,三ゴロ
27,1000,4回表,ロッテ,ボルシンガー,右,2.07,オリックス,福田 周平,左,.275,0,7,12,6,四球
28,1000,4回表,ロッテ,ボルシンガー,右,2.07,オリックス,ロメロ,右,.228,15,37,23,4,一邪飛
29,3000,,,,,,,,,,,,,,
30,0000,4回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,中村 奨吾,右,.301,3,36,37,25,投ゴロ
31,1000,4回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,井上 晴哉,右,.286,17,64,33,1,二ゴロ
32,2000,4回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,角中 勝也,左,.303,3,36,24,1,右２
33,2010,4回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,清田 育宏,右,.234,2,25,26,2,二飛
34,3000,,,,,,,,,,,,,,
35,0000,5回表,ロッテ,ボルシンガー,右,2.07,オリックス,吉田 正尚,左,.316,13,54,38,2,右本
36,0000,5回表,ロッテ,ボルシンガー,右,2.07,オリックス,伏見 寅威,右,.314,0,11,4,0,左２
37,0010,5回表,ロッテ,ボルシンガー,右,2.07,オリックス,西野 真弘,左,.318,0,12,9,4,一犠打
38,1001,5回表,ロッテ,ボルシンガー,右,2.07,オリックス,杉本 裕太郎,右,.250,2,8,1,0,遊ゴロ
39,2001,5回表,ロッテ,ボルシンガー,右,2.07,オリックス,安達 了一,右,.215,3,26,14,11,遊ゴロ
40,3000,,,,,,,,,,,,,,
41,0000,5回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,伊志嶺 翔大,右,.364,0,1,1,1,見三振
42,1000,5回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,田村 龍弘,右,.246,1,18,26,3,中飛
43,2000,5回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,鈴木 大地,左,.248,2,20,29,7,投安
44,2010,5回裏,オリックス,山岡 泰輔,右,4.80,ロッテ,藤岡 裕大,左,.247,4,30,32,10,二ゴロ
45,3000,,,,,,,,,,,,,,
46,0000,6回表,ロッテ,ボルシンガー,右,2.07,オリックス,山崎 勝己,右,.219,0,5,3,0,中安
47,0100,6回表,ロッテ,ボルシンガー,右,2.07,オリックス,大城 滉二,右,.272,4,19,20,7,捕ゴロ
48,1100,6回表,ロッテ,ボルシンガー,右,2.07,オリックス,福田 周平,左,.275,0,7,12,6,投ゴロ
49,2010,6回表,ロッテ,ボルシンガー,右,2.07,オリックス,ロメロ,右,.228,15,37,23,4,二ゴロ
50,3000,,,,,,,,,,,,,,
