,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ヤクルト,石川 雅規,左,5.09,阪神,糸原 健斗,左,.292,1,21,50,2,中２
1,0010,1回表,ヤクルト,石川 雅規,左,5.09,阪神,北條 史也,右,.371,1,10,10,0,中安
2,0010,1回表,ヤクルト,石川 雅規,左,5.09,阪神,ロサリオ,右,.237,7,30,13,0,遊ゴロ
3,1010,1回表,ヤクルト,石川 雅規,左,5.09,阪神,糸井 嘉男,左,.295,12,45,45,15,右飛
4,2010,1回表,ヤクルト,石川 雅規,左,5.09,阪神,福留 孝介,左,.271,8,43,45,0,中本
5,2000,1回表,ヤクルト,石川 雅規,左,5.09,阪神,陽川 尚将,右,.272,4,25,9,1,二飛
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,阪神,メッセンジャー,右,3.20,ヤクルト,坂口 智隆,左,.310,2,20,45,6,右安
8,0100,1回裏,阪神,メッセンジャー,右,3.20,ヤクルト,青木 宣親,左,.317,6,41,35,1,右２
9,0010,1回裏,阪神,メッセンジャー,右,3.20,ヤクルト,山田 哲人,右,.310,24,53,67,22,中飛
10,1001,1回裏,阪神,メッセンジャー,右,3.20,ヤクルト,バレンティン,右,.274,24,79,56,0,中犠飛
11,2000,1回裏,阪神,メッセンジャー,右,3.20,ヤクルト,雄平,左,.307,3,31,16,4,二ゴロ
12,3000,,,,,,,,,,,,,,
13,0000,2回表,ヤクルト,石川 雅規,左,5.09,阪神,俊介,右,.211,2,11,4,1,中飛
14,1000,2回表,ヤクルト,石川 雅規,左,5.09,阪神,梅野 隆太郎,右,.218,4,21,19,2,中安
15,1100,2回表,ヤクルト,石川 雅規,左,5.09,阪神,メッセンジャー,右,.125,0,1,2,0,三犠打
16,2001,2回表,ヤクルト,石川 雅規,左,5.09,阪神,糸原 健斗,左,.292,1,21,50,2,二ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,阪神,メッセンジャー,右,3.20,ヤクルト,西浦 直亨,右,.268,7,39,22,1,遊ゴロ
19,1000,2回裏,阪神,メッセンジャー,右,3.20,ヤクルト,藤井 亮太,左,.271,0,4,4,1,遊ゴロ
20,2000,2回裏,阪神,メッセンジャー,右,3.20,ヤクルト,中村 悠平,右,.191,3,20,21,2,中飛
21,3000,,,,,,,,,,,,,,
22,0000,3回表,ヤクルト,石川 雅規,左,5.09,阪神,北條 史也,右,.371,1,10,10,0,遊ゴロ
23,1000,3回表,ヤクルト,石川 雅規,左,5.09,阪神,ロサリオ,右,.237,7,30,13,0,左安
24,1100,3回表,ヤクルト,石川 雅規,左,5.09,阪神,糸井 嘉男,左,.295,12,45,45,15,三飛
25,2100,3回表,ヤクルト,石川 雅規,左,5.09,阪神,福留 孝介,左,.271,8,43,45,0,四球
26,2110,3回表,ヤクルト,石川 雅規,左,5.09,阪神,陽川 尚将,右,.272,4,25,9,1,空三振
27,3000,,,,,,,,,,,,,,
28,0000,3回裏,阪神,メッセンジャー,右,3.20,ヤクルト,石川 雅規,左,.105,0,0,0,0,投ゴロ
29,1000,3回裏,阪神,メッセンジャー,右,3.20,ヤクルト,坂口 智隆,左,.310,2,20,45,6,左安
30,1100,3回裏,阪神,メッセンジャー,右,3.20,ヤクルト,青木 宣親,左,.317,6,41,35,1,空三振
31,2100,3回裏,阪神,メッセンジャー,右,3.20,ヤクルト,山田 哲人,右,.310,24,53,67,22,遊ゴロ
32,3000,,,,,,,,,,,,,,
33,0000,4回表,ヤクルト,石川 雅規,左,5.09,阪神,俊介,右,.211,2,11,4,1,三ゴロ
34,1000,4回表,ヤクルト,石川 雅規,左,5.09,阪神,梅野 隆太郎,右,.218,4,21,19,2,右２
35,1010,4回表,ヤクルト,石川 雅規,左,5.09,阪神,メッセンジャー,右,.125,0,1,2,0,空三振
36,2010,4回表,ヤクルト,石川 雅規,左,5.09,阪神,糸原 健斗,左,.292,1,21,50,2,四球
37,2110,4回表,ヤクルト,石川 雅規,左,5.09,阪神,北條 史也,右,.371,1,10,10,0,四球
38,2111,4回表,ヤクルト,石川 雅規,左,5.09,阪神,ロサリオ,右,.237,7,30,13,0,四球
39,2111,4回表,ヤクルト,石川 雅規,左,5.09,阪神,糸井 嘉男,左,.295,12,45,45,15,空三振
40,3000,,,,,,,,,,,,,,
41,0000,4回裏,阪神,メッセンジャー,右,3.20,ヤクルト,バレンティン,右,.274,24,79,56,0,遊失
42,0100,4回裏,阪神,メッセンジャー,右,3.20,ヤクルト,雄平,左,.307,3,31,16,4,右安
43,0110,4回裏,阪神,メッセンジャー,右,3.20,ヤクルト,西浦 直亨,右,.268,7,39,22,1,右安
44,0111,4回裏,阪神,メッセンジャー,右,3.20,ヤクルト,藤井 亮太,左,.271,0,4,4,1,空三振
45,1111,4回裏,阪神,メッセンジャー,右,3.20,ヤクルト,中村 悠平,右,.191,3,20,21,2,空三振
46,2111,4回裏,阪神,メッセンジャー,右,3.20,ヤクルト,畠山 和洋,右,.237,4,20,18,0,三飛
47,3000,,,,,,,,,,,,,,
48,0000,5回表,ヤクルト,星 知弥,右,8.53,阪神,福留 孝介,左,.271,8,43,45,0,遊飛
49,1000,5回表,ヤクルト,星 知弥,右,8.53,阪神,陽川 尚将,右,.272,4,25,9,1,遊ゴロ
50,2000,5回表,ヤクルト,星 知弥,右,8.53,阪神,俊介,右,.211,2,11,4,1,中飛
51,3000,,,,,,,,,,,,,,
52,0000,5回裏,阪神,メッセンジャー,右,3.20,ヤクルト,坂口 智隆,左,.310,2,20,45,6,四球
53,0100,5回裏,阪神,メッセンジャー,右,3.20,ヤクルト,青木 宣親,左,.317,6,41,35,1,右２
54,0011,5回裏,阪神,メッセンジャー,右,3.20,ヤクルト,山田 哲人,右,.310,24,53,67,22,中安
55,0100,5回裏,阪神,メッセンジャー,右,3.20,ヤクルト,バレンティン,右,.274,24,79,56,0,遊ゴロ
56,1010,5回裏,阪神,メッセンジャー,右,3.20,ヤクルト,雄平,左,.307,3,31,16,4,見三振
57,2010,5回裏,阪神,メッセンジャー,右,3.20,ヤクルト,西浦 直亨,右,.268,7,39,22,1,四球
58,2110,5回裏,阪神,メッセンジャー,右,3.20,ヤクルト,藤井 亮太,左,.271,0,4,4,1,遊ゴロ
59,3000,,,,,,,,,,,,,,
60,0000,6回表,ヤクルト,星 知弥,右,8.53,阪神,梅野 隆太郎,右,.218,4,21,19,2,見三振
61,1000,6回表,ヤクルト,星 知弥,右,8.53,阪神,鳥谷 敬,左,.215,0,13,26,0,見三振
62,2000,6回表,ヤクルト,星 知弥,右,8.53,阪神,糸原 健斗,左,.292,1,21,50,2,四球
63,2100,6回表,ヤクルト,星 知弥,右,8.53,阪神,北條 史也,右,.371,1,10,10,0,遊直
64,3000,,,,,,,,,,,,,,
65,0000,6回裏,阪神,桑原 謙太朗,右,2.57,ヤクルト,中村 悠平,右,.191,3,20,21,2,遊ゴロ
66,1000,6回裏,阪神,桑原 謙太朗,右,2.57,ヤクルト,奥村 展征,左,.280,0,3,2,0,投ゴロ
67,2000,6回裏,阪神,桑原 謙太朗,右,2.57,ヤクルト,坂口 智隆,左,.310,2,20,45,6,中飛
68,3000,,,,,,,,,,,,,,
69,0000,7回表,ヤクルト,近藤 一樹,右,2.68,阪神,ロサリオ,右,.237,7,30,13,0,見三振
70,1000,7回表,ヤクルト,近藤 一樹,右,2.68,阪神,糸井 嘉男,左,.295,12,45,45,15,空三振
71,2000,7回表,ヤクルト,近藤 一樹,右,2.68,阪神,福留 孝介,左,.271,8,43,45,0,四球
72,2100,7回表,ヤクルト,近藤 一樹,右,2.68,阪神,陽川 尚将,右,.272,4,25,9,1,空三振
73,3000,,,,,,,,,,,,,,
74,0000,7回裏,阪神,藤川 球児,右,1.85,ヤクルト,青木 宣親,左,.317,6,41,35,1,遊直
75,1000,7回裏,阪神,藤川 球児,右,1.85,ヤクルト,山田 哲人,右,.310,24,53,67,22,空三振
76,2000,7回裏,阪神,藤川 球児,右,1.85,ヤクルト,バレンティン,右,.274,24,79,56,0,空三振
77,3000,,,,,,,,,,,,,,
78,0000,8回表,ヤクルト,風張 蓮,右,4.76,阪神,俊介,右,.211,2,11,4,1,四球
79,0100,8回表,ヤクルト,風張 蓮,右,4.76,阪神,梅野 隆太郎,右,.218,4,21,19,2,投犠打
80,1010,8回表,ヤクルト,風張 蓮,右,4.76,阪神,中谷 将大,右,.240,3,16,11,0,左安
81,1100,8回表,ヤクルト,風張 蓮,右,4.76,阪神,糸原 健斗,左,.292,1,21,50,2,三直
82,2100,8回表,ヤクルト,風張 蓮,右,4.76,阪神,北條 史也,右,.371,1,10,10,0,空三振
83,3000,,,,,,,,,,,,,,
84,0000,8回裏,阪神,藤川 球児,右,1.85,ヤクルト,雄平,左,.307,3,31,16,4,空三振
85,1000,8回裏,阪神,藤川 球児,右,1.85,ヤクルト,西浦 直亨,右,.268,7,39,22,1,捕邪飛
86,2000,8回裏,阪神,藤川 球児,右,1.85,ヤクルト,藤井 亮太,左,.271,0,4,4,1,四球
87,2100,8回裏,阪神,藤川 球児,右,1.85,ヤクルト,中村 悠平,右,.191,3,20,21,2,中安
88,2101,8回裏,阪神,藤川 球児,右,1.85,ヤクルト,川端 慎吾,左,.266,3,19,24,0,遊直
89,3000,,,,,,,,,,,,,,
90,0000,9回表,ヤクルト,ウルキデス,右,20.25,阪神,ロサリオ,右,.237,7,30,13,0,左安
91,0100,9回表,ヤクルト,ウルキデス,右,20.25,阪神,岡崎 太一,右,.000,0,0,0,0,三失
92,0101,9回表,ヤクルト,ウルキデス,右,20.25,阪神,福留 孝介,左,.271,8,43,45,0,左２
93,0011,9回表,ヤクルト,ウルキデス,右,20.25,阪神,陽川 尚将,右,.272,4,25,9,1,四球
94,0111,9回表,ヤクルト,ウルキデス,右,20.25,阪神,俊介,右,.211,2,11,4,1,中飛
95,1111,9回表,ヤクルト,ウルキデス,右,20.25,阪神,梅野 隆太郎,右,.218,4,21,19,2,右安
96,1111,9回表,ヤクルト,中尾 輝,左,3.32,阪神,中谷 将大,右,.240,3,16,11,0,中安
