,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,大瀬良 大地,右,2.50,巨人,長野 久義,右,.271,7,34,31,3,捕飛
1,1000,1回表,広島,大瀬良 大地,右,2.50,巨人,吉川 尚輝,左,.228,2,20,17,9,空三振
2,2000,1回表,広島,大瀬良 大地,右,2.50,巨人,マギー,右,.298,11,51,22,0,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,巨人,菅野 智之,右,2.58,広島,田中 広輔,左,.257,4,28,53,16,左安
5,0100,1回裏,巨人,菅野 智之,右,2.58,広島,菊池 涼介,右,.244,8,33,25,4,一犠打
6,1001,1回裏,巨人,菅野 智之,右,2.58,広島,丸 佳浩,左,.328,18,43,68,7,空三振
7,2001,1回裏,巨人,菅野 智之,右,2.58,広島,鈴木 誠也,右,.293,12,45,41,3,中２
8,2010,1回裏,巨人,菅野 智之,右,2.58,広島,松山 竜平,左,.307,9,48,29,0,四球
9,2110,1回裏,巨人,菅野 智之,右,2.58,広島,野間 峻祥,左,.311,4,32,15,10,中２
10,2011,1回裏,巨人,菅野 智之,右,2.58,広島,西川 龍馬,左,.305,3,21,12,0,投ゴロ
11,3000,,,,,,,,,,,,,,
12,0000,2回表,広島,大瀬良 大地,右,2.50,巨人,岡本 和真,右,.302,17,51,37,2,空三振
13,1000,2回表,広島,大瀬良 大地,右,2.50,巨人,亀井 善行,左,.293,9,35,28,3,空三振
14,2000,2回表,広島,大瀬良 大地,右,2.50,巨人,陽 岱鋼,右,.259,5,24,12,1,投ゴロ
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,巨人,菅野 智之,右,2.58,広島,會澤 翼,右,.341,9,29,21,0,二ゴロ
17,1000,2回裏,巨人,菅野 智之,右,2.58,広島,大瀬良 大地,右,.161,0,6,3,0,右安
18,1100,2回裏,巨人,菅野 智之,右,2.58,広島,田中 広輔,左,.257,4,28,53,16,右安
19,1110,2回裏,巨人,菅野 智之,右,2.58,広島,菊池 涼介,右,.244,8,33,25,4,遊飛
20,2110,2回裏,巨人,菅野 智之,右,2.58,広島,丸 佳浩,左,.328,18,43,68,7,空三振
21,3000,,,,,,,,,,,,,,
