,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,楽天,塩見 貴洋,左,3.27,ロッテ,岡 大海,右,.179,0,8,7,5,三ゴロ
1,1000,1回表,楽天,塩見 貴洋,左,3.27,ロッテ,藤岡 裕大,左,.246,5,35,36,13,中安
2,1010,1回表,楽天,塩見 貴洋,左,3.27,ロッテ,中村 奨吾,右,.293,4,45,44,26,空三振
3,2010,1回表,楽天,塩見 貴洋,左,3.27,ロッテ,井上 晴哉,右,.296,19,71,40,1,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ロッテ,二木 康太,右,2.41,楽天,田中 和基,左,.276,13,33,20,16,中飛
6,1000,1回裏,ロッテ,二木 康太,右,2.41,楽天,渡辺 直人,右,.205,0,9,10,0,二飛
7,2000,1回裏,ロッテ,二木 康太,右,2.41,楽天,島内 宏明,左,.267,6,29,29,7,三飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,楽天,塩見 貴洋,左,3.27,ロッテ,角中 勝也,左,.282,5,42,30,3,中安
10,0100,2回表,楽天,塩見 貴洋,左,3.27,ロッテ,清田 育宏,右,.231,2,25,28,2,空三振
11,2000,2回表,楽天,塩見 貴洋,左,3.27,ロッテ,鈴木 大地,左,.254,2,27,34,7,右２
12,2010,2回表,楽天,塩見 貴洋,左,3.27,ロッテ,田村 龍弘,右,.247,2,26,30,3,一ゴロ
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ロッテ,二木 康太,右,2.41,楽天,今江 年晶,右,.276,9,44,23,0,空三振
15,1000,2回裏,ロッテ,二木 康太,右,2.41,楽天,銀次,左,.275,3,37,40,1,見三振
16,2000,2回裏,ロッテ,二木 康太,右,2.41,楽天,ウィーラー,右,.255,7,28,20,3,見三振
17,3000,,,,,,,,,,,,,,
18,0000,3回表,楽天,塩見 貴洋,左,3.27,ロッテ,平沢 大河,左,.210,1,19,29,4,空三振
19,1000,3回表,楽天,塩見 貴洋,左,3.27,ロッテ,岡 大海,右,.179,0,8,7,5,中安
20,1100,3回表,楽天,塩見 貴洋,左,3.27,ロッテ,藤岡 裕大,左,.246,5,35,36,13,三犠打
21,2010,3回表,楽天,塩見 貴洋,左,3.27,ロッテ,中村 奨吾,右,.293,4,45,44,26,右邪飛
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,ロッテ,二木 康太,右,2.41,楽天,嶋 基宏,右,.212,0,19,28,1,遊直
24,1000,3回裏,ロッテ,二木 康太,右,2.41,楽天,ペゲーロ,左,.235,16,43,35,1,空三振
25,2000,3回裏,ロッテ,二木 康太,右,2.41,楽天,西巻 賢二,右,.273,0,2,0,0,右飛
26,3000,,,,,,,,,,,,,,
27,0000,4回表,楽天,塩見 貴洋,左,3.27,ロッテ,井上 晴哉,右,.296,19,71,40,1,中安
28,0100,4回表,楽天,塩見 貴洋,左,3.27,ロッテ,角中 勝也,左,.282,5,42,30,3,左飛
29,1100,4回表,楽天,塩見 貴洋,左,3.27,ロッテ,清田 育宏,右,.231,2,25,28,2,中安
30,1110,4回表,楽天,塩見 貴洋,左,3.27,ロッテ,鈴木 大地,左,.254,2,27,34,7,左飛
31,2110,4回表,楽天,塩見 貴洋,左,3.27,ロッテ,田村 龍弘,右,.247,2,26,30,3,見三振
32,3000,,,,,,,,,,,,,,
33,0000,4回裏,ロッテ,二木 康太,右,2.41,楽天,田中 和基,左,.276,13,33,20,16,空三振
34,1000,4回裏,ロッテ,二木 康太,右,2.41,楽天,渡辺 直人,右,.205,0,9,10,0,遊直
35,2000,4回裏,ロッテ,二木 康太,右,2.41,楽天,島内 宏明,左,.267,6,29,29,7,左安
36,2100,4回裏,ロッテ,二木 康太,右,2.41,楽天,今江 年晶,右,.276,9,44,23,0,四球
37,2110,4回裏,ロッテ,二木 康太,右,2.41,楽天,銀次,左,.275,3,37,40,1,左飛
38,3000,,,,,,,,,,,,,,
39,0000,5回表,楽天,塩見 貴洋,左,3.27,ロッテ,平沢 大河,左,.210,1,19,29,4,空三振
40,1000,5回表,楽天,塩見 貴洋,左,3.27,ロッテ,岡 大海,右,.179,0,8,7,5,空三振
41,2000,5回表,楽天,塩見 貴洋,左,3.27,ロッテ,藤岡 裕大,左,.246,5,35,36,13,中安
42,2010,5回表,楽天,塩見 貴洋,左,3.27,ロッテ,中村 奨吾,右,.293,4,45,44,26,遊ゴロ
43,3000,,,,,,,,,,,,,,
44,0000,5回裏,ロッテ,二木 康太,右,2.41,楽天,ウィーラー,右,.255,7,28,20,3,左飛
45,1000,5回裏,ロッテ,二木 康太,右,2.41,楽天,嶋 基宏,右,.212,0,19,28,1,遊直
