,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,日本ハム,有原 航平,右,4.18,楽天,田中 和基,左,.290,12,32,19,15,投ゴロ
1,1000,1回表,日本ハム,有原 航平,右,4.18,楽天,茂木 栄五郎,左,.243,5,20,38,12,空三振
2,2000,1回表,日本ハム,有原 航平,右,4.18,楽天,島内 宏明,左,.259,6,29,28,7,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,楽天,則本 昂大,右,3.83,日本ハム,西川 遥輝,左,.252,8,38,69,28,空三振
5,1000,1回裏,楽天,則本 昂大,右,3.83,日本ハム,松本 剛,右,.244,0,8,5,1,一ゴロ
6,2000,1回裏,楽天,則本 昂大,右,3.83,日本ハム,近藤 健介,左,.341,9,53,60,4,左飛
7,3000,,,,,,,,,,,,,,
8,0000,2回表,日本ハム,有原 航平,右,4.18,楽天,今江 年晶,右,.277,8,40,20,0,三ゴロ
9,1000,2回表,日本ハム,有原 航平,右,4.18,楽天,銀次,左,.268,3,35,35,1,中飛
10,2000,2回表,日本ハム,有原 航平,右,4.18,楽天,ウィーラー,右,.270,6,22,17,3,遊ゴロ
11,3000,,,,,,,,,,,,,,
12,0000,2回裏,楽天,則本 昂大,右,3.83,日本ハム,中田 翔,右,.274,19,81,28,0,右飛
13,1000,2回裏,楽天,則本 昂大,右,3.83,日本ハム,レアード,右,.250,23,54,33,0,遊ゴロ
14,2000,2回裏,楽天,則本 昂大,右,3.83,日本ハム,アルシア,左,.226,11,36,24,0,空三振
15,3000,,,,,,,,,,,,,,
16,0000,3回表,日本ハム,有原 航平,右,4.18,楽天,渡辺 直人,右,.229,0,9,8,0,一ゴロ
17,1000,3回表,日本ハム,有原 航平,右,4.18,楽天,聖澤 諒,左,.182,0,2,2,0,二ゴロ
18,2000,3回表,日本ハム,有原 航平,右,4.18,楽天,嶋 基宏,右,.209,0,19,26,1,二ゴロ
19,3000,,,,,,,,,,,,,,
20,0000,3回裏,楽天,則本 昂大,右,3.83,日本ハム,渡邉 諒,右,.116,2,4,1,0,空三振
21,1000,3回裏,楽天,則本 昂大,右,3.83,日本ハム,石川 亮,右,.323,0,2,4,0,遊ゴロ
22,2000,3回裏,楽天,則本 昂大,右,3.83,日本ハム,中島 卓也,左,.262,1,19,23,20,左安
23,2100,3回裏,楽天,則本 昂大,右,3.83,日本ハム,西川 遥輝,左,.252,8,38,69,28,中安
