,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ヤクルト,原 樹理,右,6.50,オリックス,小田 裕也,左,.314,1,6,3,5,四球
1,0010,1回表,ヤクルト,原 樹理,右,6.50,オリックス,福田 周平,左,.234,0,5,7,4,一犠打
2,1001,1回表,ヤクルト,原 樹理,右,6.50,オリックス,吉田 正尚,左,.300,9,34,25,1,右安
3,1100,1回表,ヤクルト,原 樹理,右,6.50,オリックス,マレーロ,右,.201,10,21,16,1,空三振
4,2100,1回表,ヤクルト,原 樹理,右,6.50,オリックス,Ｔ－岡田,左,.238,6,19,20,2,二ゴロ
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,オリックス,ディクソン,右,6.16,ヤクルト,山田 哲人,右,.280,14,27,44,14,中安
7,0100,1回裏,オリックス,ディクソン,右,6.16,ヤクルト,青木 宣親,左,.260,3,24,21,1,死球
8,0110,1回裏,オリックス,ディクソン,右,6.16,ヤクルト,川端 慎吾,左,.227,1,5,11,0,投安
9,0111,1回裏,オリックス,ディクソン,右,6.16,ヤクルト,バレンティン,右,.259,15,40,41,0,三併打
10,2001,1回裏,オリックス,ディクソン,右,6.16,ヤクルト,雄平,左,.279,3,20,10,2,四球
11,2101,1回裏,オリックス,ディクソン,右,6.16,ヤクルト,藤井 亮太,左,.211,0,2,0,0,投安
12,2110,1回裏,オリックス,ディクソン,右,6.16,ヤクルト,西浦 直亨,右,.264,4,20,16,1,左安
13,2110,1回裏,オリックス,ディクソン,右,6.16,ヤクルト,中村 悠平,右,.221,2,15,19,2,左本
14,2000,1回裏,オリックス,ディクソン,右,6.16,ヤクルト,原 樹理,右,.077,0,0,0,0,空三振
15,3000,,,,,,,,,,,,,,
16,0000,2回表,ヤクルト,原 樹理,右,6.50,オリックス,西野 真弘,左,.265,0,6,2,1,右３
17,0001,2回表,ヤクルト,原 樹理,右,6.50,オリックス,安達 了一,右,.245,3,18,12,7,右安
18,0100,2回表,ヤクルト,原 樹理,右,6.50,オリックス,若月 健矢,右,.234,0,9,3,1,投犠打
19,1010,2回表,ヤクルト,原 樹理,右,6.50,オリックス,西村 凌,右,.294,1,3,1,1,中安
20,1101,2回表,ヤクルト,原 樹理,右,6.50,オリックス,小田 裕也,左,.314,1,6,3,5,左犠飛
21,2010,2回表,ヤクルト,原 樹理,右,6.50,オリックス,福田 周平,左,.234,0,5,7,4,二ゴロ
22,3000,,,,,,,,,,,,,,
23,0000,2回裏,オリックス,山崎 福也,左,0.00,ヤクルト,山田 哲人,右,.280,14,27,44,14,四球
24,0100,2回裏,オリックス,山崎 福也,左,0.00,ヤクルト,青木 宣親,左,.260,3,24,21,1,二ゴロ
25,1010,2回裏,オリックス,山崎 福也,左,0.00,ヤクルト,川端 慎吾,左,.227,1,5,11,0,中飛
26,2010,2回裏,オリックス,山崎 福也,左,0.00,ヤクルト,バレンティン,右,.259,15,40,41,0,一ゴロ
27,3000,,,,,,,,,,,,,,
28,0000,3回表,ヤクルト,カラシティー,右,1.93,オリックス,吉田 正尚,左,.300,9,34,25,1,二ゴロ
29,1000,3回表,ヤクルト,カラシティー,右,1.93,オリックス,マレーロ,右,.201,10,21,16,1,空三振
30,2000,3回表,ヤクルト,カラシティー,右,1.93,オリックス,Ｔ－岡田,左,.238,6,19,20,2,空三振
31,3000,,,,,,,,,,,,,,
32,0000,3回裏,オリックス,山崎 福也,左,0.00,ヤクルト,雄平,左,.279,3,20,10,2,遊安
33,0100,3回裏,オリックス,山崎 福也,左,0.00,ヤクルト,藤井 亮太,左,.211,0,2,0,0,投犠打
34,1010,3回裏,オリックス,山崎 福也,左,0.00,ヤクルト,西浦 直亨,右,.264,4,20,16,1,空三振
35,2010,3回裏,オリックス,山崎 福也,左,0.00,ヤクルト,中村 悠平,右,.221,2,15,19,2,
36,2110,3回裏,オリックス,山崎 福也,左,0.00,ヤクルト,カラシティー,右,.000,0,0,0,0,中飛
37,3000,,,,,,,,,,,,,,
38,0000,4回表,ヤクルト,カラシティー,右,1.93,オリックス,西野 真弘,左,.265,0,6,2,1,左飛
39,1000,4回表,ヤクルト,カラシティー,右,1.93,オリックス,安達 了一,右,.245,3,18,12,7,空三振
40,2000,4回表,ヤクルト,カラシティー,右,1.93,オリックス,若月 健矢,右,.234,0,9,3,1,遊直
41,3000,,,,,,,,,,,,,,
42,0000,4回裏,オリックス,山崎 福也,左,0.00,ヤクルト,山田 哲人,右,.280,14,27,44,14,中飛
43,1000,4回裏,オリックス,山崎 福也,左,0.00,ヤクルト,青木 宣親,左,.260,3,24,21,1,二ゴロ
44,2000,4回裏,オリックス,山崎 福也,左,0.00,ヤクルト,川端 慎吾,左,.227,1,5,11,0,中安
45,2100,4回裏,オリックス,山崎 福也,左,0.00,ヤクルト,バレンティン,右,.259,15,40,41,0,中安
46,2110,4回裏,オリックス,山崎 福也,左,0.00,ヤクルト,雄平,左,.279,3,20,10,2,中飛
47,3000,,,,,,,,,,,,,,
48,0000,5回表,ヤクルト,カラシティー,右,1.93,オリックス,山崎 福也,左,-,0,0,0,0,右安
49,0100,5回表,ヤクルト,カラシティー,右,1.93,オリックス,小田 裕也,左,.314,1,6,3,5,一併打
50,2000,5回表,ヤクルト,カラシティー,右,1.93,オリックス,福田 周平,左,.234,0,5,7,4,投ゴロ
51,3000,,,,,,,,,,,,,,
52,0000,5回裏,オリックス,山崎 福也,左,0.00,ヤクルト,藤井 亮太,左,.211,0,2,0,0,左飛
53,1000,5回裏,オリックス,山崎 福也,左,0.00,ヤクルト,西浦 直亨,右,.264,4,20,16,1,三ゴロ
54,2000,5回裏,オリックス,山崎 福也,左,0.00,ヤクルト,中村 悠平,右,.221,2,15,19,2,四球
55,2100,5回裏,オリックス,山崎 福也,左,0.00,ヤクルト,カラシティー,右,.000,0,0,0,0,空三振
56,3000,,,,,,,,,,,,,,
57,0000,6回表,ヤクルト,カラシティー,右,1.93,オリックス,吉田 正尚,左,.300,9,34,25,1,右飛
58,1000,6回表,ヤクルト,カラシティー,右,1.93,オリックス,マレーロ,右,.201,10,21,16,1,中飛
59,2000,6回表,ヤクルト,カラシティー,右,1.93,オリックス,Ｔ－岡田,左,.238,6,19,20,2,二飛
60,3000,,,,,,,,,,,,,,
61,0000,6回裏,オリックス,吉田 一将,右,2.15,ヤクルト,山田 哲人,右,.280,14,27,44,14,中飛
62,1000,6回裏,オリックス,吉田 一将,右,2.15,ヤクルト,青木 宣親,左,.260,3,24,21,1,左飛
63,2000,6回裏,オリックス,吉田 一将,右,2.15,ヤクルト,川端 慎吾,左,.227,1,5,11,0,左安
64,2100,6回裏,オリックス,吉田 一将,右,2.15,ヤクルト,バレンティン,右,.259,15,40,41,0,三ゴロ
65,3000,,,,,,,,,,,,,,
66,0000,7回表,ヤクルト,カラシティー,右,1.93,オリックス,西野 真弘,左,.265,0,6,2,1,中飛
67,1000,7回表,ヤクルト,カラシティー,右,1.93,オリックス,安達 了一,右,.245,3,18,12,7,投ゴロ
68,2000,7回表,ヤクルト,カラシティー,右,1.93,オリックス,若月 健矢,右,.234,0,9,3,1,見三振
69,3000,,,,,,,,,,,,,,
70,0000,7回裏,オリックス,吉田 一将,右,2.15,ヤクルト,雄平,左,.279,3,20,10,2,左飛
71,1000,7回裏,オリックス,吉田 一将,右,2.15,ヤクルト,藤井 亮太,左,.211,0,2,0,0,中飛
72,2000,7回裏,オリックス,吉田 一将,右,2.15,ヤクルト,西浦 直亨,右,.264,4,20,16,1,右飛
73,3000,,,,,,,,,,,,,,
74,0000,8回表,ヤクルト,近藤 一樹,右,1.65,オリックス,大城 滉二,右,.250,1,10,10,2,空三振
75,1000,8回表,ヤクルト,近藤 一樹,右,1.65,オリックス,小田 裕也,左,.314,1,6,3,5,一ゴロ
76,2000,8回表,ヤクルト,近藤 一樹,右,1.65,オリックス,福田 周平,左,.234,0,5,7,4,中安
77,2100,8回表,ヤクルト,近藤 一樹,右,1.65,オリックス,吉田 正尚,左,.300,9,34,25,1,遊ゴロ
78,3000,,,,,,,,,,,,,,
79,0000,8回裏,オリックス,近藤 大亮,右,4.18,ヤクルト,中村 悠平,右,.221,2,15,19,2,遊飛
80,1000,8回裏,オリックス,近藤 大亮,右,4.18,ヤクルト,畠山 和洋,右,.147,2,6,7,0,右安
81,1100,8回裏,オリックス,近藤 大亮,右,4.18,ヤクルト,山田 哲人,右,.280,14,27,44,14,中飛
82,2010,8回裏,オリックス,近藤 大亮,右,4.18,ヤクルト,青木 宣親,左,.260,3,24,21,1,中２
83,2010,8回裏,オリックス,近藤 大亮,右,4.18,ヤクルト,川端 慎吾,左,.227,1,5,11,0,
84,2110,8回裏,オリックス,近藤 大亮,右,4.18,ヤクルト,田代 将太郎,左,.375,0,1,0,2,捕邪飛
85,3000,,,,,,,,,,,,,,
86,0000,9回表,ヤクルト,石山 泰稚,右,0.93,オリックス,マレーロ,右,.201,10,21,16,1,三ゴロ
87,1000,9回表,ヤクルト,石山 泰稚,右,0.93,オリックス,Ｔ－岡田,左,.238,6,19,20,2,空三振
88,2000,9回表,ヤクルト,石山 泰稚,右,0.93,オリックス,西野 真弘,左,.265,0,6,2,1,ゴロ
89,3000,,,,,,,,,,,,,,
