,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,東浜 巨,右,5.49,楽天,島内 宏明,左,.224,1,1,4,3,中飛
1,1000,1回表,ソフトバンク,東浜 巨,右,5.49,楽天,茂木 栄五郎,左,.277,0,3,11,2,空三振
2,2000,1回表,ソフトバンク,東浜 巨,右,5.49,楽天,ペゲーロ,左,.190,3,11,3,0,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,楽天,岸 孝之,右,2.05,ソフトバンク,本多 雄一,左,.300,1,2,2,1,右安
5,0100,1回裏,楽天,岸 孝之,右,2.05,ソフトバンク,上林 誠知,左,.333,1,5,3,1,投犠打
6,1010,1回裏,楽天,岸 孝之,右,2.05,ソフトバンク,柳田 悠岐,左,.289,3,12,10,5,二ゴロ
7,2001,1回裏,楽天,岸 孝之,右,2.05,ソフトバンク,内川 聖一,右,.192,0,3,1,0,右飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ソフトバンク,東浜 巨,右,5.49,楽天,ウィーラー,右,.259,0,1,6,0,右飛
10,1000,2回表,ソフトバンク,東浜 巨,右,5.49,楽天,今江 年晶,右,.275,2,8,2,0,空三振
11,2000,2回表,ソフトバンク,東浜 巨,右,5.49,楽天,銀次,左,.196,0,8,5,0,二ゴロ
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,楽天,岸 孝之,右,2.05,ソフトバンク,デスパイネ,右,.188,3,6,4,0,見三振
14,1000,2回裏,楽天,岸 孝之,右,2.05,ソフトバンク,中村 晃,左,.333,2,6,5,0,左安
15,1100,2回裏,楽天,岸 孝之,右,2.05,ソフトバンク,松田 宣浩,右,.233,3,8,6,2,左本
16,1000,2回裏,楽天,岸 孝之,右,2.05,ソフトバンク,今宮 健太,右,.136,1,3,7,2,遊ゴロ
17,2000,2回裏,楽天,岸 孝之,右,2.05,ソフトバンク,甲斐 拓也,右,.257,1,6,3,0,中飛
18,3000,,,,,,,,,,,,,,
19,0000,3回表,ソフトバンク,東浜 巨,右,5.49,楽天,アマダー,右,.255,1,6,7,1,中安
20,0100,3回表,ソフトバンク,東浜 巨,右,5.49,楽天,岡島 豪郎,左,.300,2,5,5,0,中安
21,0110,3回表,ソフトバンク,東浜 巨,右,5.49,楽天,嶋 基宏,右,.152,0,3,3,0,捕ゴロ
22,1110,,,,,,,,,,,,,,
