,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,テイラー,三ゴロ,1,0,0,1,表,ドジャース
1,1000,2,ベリンジャー,捕邪飛,2,0,0,1,表,ドジャース
2,2000,3,ターナー,四球,2,0,0,1,表,ドジャース
3,2100,4,プイグ,見逃し三振,3,0,0,1,表,ドジャース
4,0000,1,ゾブリスト,二ゴロ,1,0,0,1,裏,カブス
5,1000,2,シュワバー,左本塁打,1,1,0,1,裏,カブス
6,1000,3,ブライアント,左安打,1,1,0,1,裏,カブス
7,1100,4,リゾ,空振り三振,2,1,0,1,裏,カブス
8,2100,5,コントレラス,右安打,2,1,0,1,裏,カブス
9,2110,6,ジェイ,見逃し三振,3,1,0,1,裏,カブス
10,0000,5,イーシア,右本塁打,0,1,1,2,表,ドジャース
11,0000,6,アットリー,中フライ,1,1,1,2,表,ドジャース
12,1000,7,バーンズ,二ゴロ,2,1,1,2,表,ドジャース
13,2000,8,ペダーソン,空振り三振,3,1,1,2,表,ドジャース
14,0000,7,ラッセル,一フライ,1,1,1,2,裏,カブス
15,1000,8,ヘイワード,右フライ,2,1,1,2,裏,カブス
16,2000,9,ヘンドリックス,空振り三振,3,1,1,2,裏,カブス
17,0000,9,ダルビッシュ有,見逃し三振,1,1,1,3,表,ドジャース
18,1000,1,テイラー,中本塁打,1,1,2,3,表,ドジャース
19,1000,2,ベリンジャー,左フライ,2,1,2,3,表,ドジャース
20,2000,3,ターナー,遊ゴロ,3,1,2,3,表,ドジャース
21,0000,1,ゾブリスト,二ゴロ,1,1,2,3,裏,カブス
22,1000,2,シュワバー,一ゴロ,2,1,2,3,裏,カブス
23,2000,3,ブライアント,中安打,2,1,2,3,裏,カブス
24,2100,4,リゾ,三ゴロ,3,1,2,3,裏,カブス
25,0000,4,プイグ,左安打,0,1,2,4,表,ドジャース
26,0100,5,イーシア,空振り三振,1,1,2,4,表,ドジャース
27,1100,6,アットリー,空振り三振,2,1,2,4,表,ドジャース
28,2100,7,バーンズ,遊フライ,3,1,2,4,表,ドジャース
29,0000,5,コントレラス,投ゴロ,1,1,2,4,裏,カブス
30,1000,6,ジェイ,遊ゴロ,2,1,2,4,裏,カブス
31,2000,7,ラッセル,三安打,2,1,2,4,裏,カブス
32,2100,8,ヘイワード,四球,2,1,2,4,裏,カブス
33,2110,9,ヘンドリックス,空振り三振,3,1,2,4,裏,カブス
34,0000,8,ペダーソン,右二塁打,0,1,2,5,表,ドジャース
35,0010,9,ダルビッシュ有,一ゴロ,1,1,2,5,表,ドジャース
36,1010,1,テイラー,左三塁打,1,1,3,5,表,ドジャース
37,1001,2,ベリンジャー,一ゴロ,2,1,3,5,表,ドジャース
38,2100,3,ターナー,右ライナー,3,1,3,5,表,ドジャース
39,0000,1,ゾブリスト,空振り三振,1,1,3,5,裏,カブス
40,1000,2,シュワバー,一ゴロ,2,1,3,5,裏,カブス
41,2000,3,ブライアント,左フライ,3,1,3,5,裏,カブス
42,0000,4,プイグ,三失策,0,1,3,6,表,ドジャース
43,0100,5,イーシア,中安打,0,1,3,6,表,ドジャース
44,0110,6,アットリー,投ゴロ,1,1,3,6,表,ドジャース
45,1011,7,バーンズ,四球,1,1,3,6,表,ドジャース
46,1111,8,ペダーソン,右フライ,2,1,3,6,表,ドジャース
47,2111,9,ダルビッシュ有,四球,2,1,4,6,表,ドジャース
48,2111,1,テイラー,空振り三振,3,1,4,6,表,ドジャース
49,0000,4,リゾ,右安打,0,1,4,6,裏,カブス
50,0100,5,コントレラス,見逃し三振,1,1,4,6,裏,カブス
51,1100,6,ジェイ,遊ゴロ併殺,3,1,4,6,裏,カブス
52,0000,2,ベリンジャー,中失策,0,1,4,7,表,ドジャース
53,0010,3,ターナー,四球,0,1,4,7,表,ドジャース
54,0110,4,プイグ,遊ゴロ併殺,2,1,4,7,表,ドジャース
55,2001,5,イーシア,二ゴロ,3,1,4,7,表,ドジャース
56,0000,7,ラッセル,空振り三振,1,1,4,7,裏,カブス
57,1000,8,バエス,一フライ,2,1,4,7,裏,カブス
58,2000,9,ハップ,空振り三振,3,1,4,7,裏,カブス
59,0000,6,フォーサイス,四球,0,1,4,8,表,ドジャース
60,0100,7,バーンズ,右安打,0,1,4,8,表,ドジャース
61,0011,8,カルバーソン,振り逃げ,0,1,5,8,表,ドジャース
62,0101,9,ファーマー,中犠飛,1,1,6,8,表,ドジャース
63,1100,1,テイラー,遊ゴロ,2,1,6,8,表,ドジャース
64,2100,2,ベリンジャー,空振り三振,3,1,6,8,表,ドジャース
65,0000,1,ゾブリスト,二ゴロ,1,1,6,8,裏,カブス
66,1000,2,シュワバー,四球,1,1,6,8,裏,カブス
67,1100,3,ブライアント,左ライナー,2,1,6,8,裏,カブス
68,2100,4,リゾ,空振り三振,3,1,6,8,裏,カブス
69,0000,3,ターナー,三ゴロ,1,1,6,9,表,ドジャース
70,1000,4,プイグ,左安打,1,1,6,9,表,ドジャース
71,1000,5,ヘルナンデス,右安打,2,1,6,9,表,ドジャース
72,2100,6,フォーサイス,盗塁死,3,1,6,9,表,ドジャース
73,0000,5,アビラ,左安打,0,1,6,9,裏,カブス
74,0100,6,アルモラ,左二塁打,0,1,6,9,裏,カブス
75,0011,7,ラッセル,一フライ,1,1,6,9,裏,カブス
76,1011,8,ラステラ,空振り三振,2,1,6,9,裏,カブス
77,2011,9,ハップ,空振り三振,3,1,6,9,裏,カブス
