,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,デシールズ,遊失策,0,0,0,1,表,レンジャーズ
1,0100,2,秋,遊ゴロ併殺,2,0,0,1,表,レンジャーズ
2,2000,3,プロファー,中フライ,3,0,0,1,表,レンジャーズ
3,0000,1,ゴードン,左フライ,1,0,0,1,裏,マリナーズ
4,1000,2,セグラ,四球,1,0,0,1,裏,マリナーズ
5,1010,3,ハニガー,右三塁打,1,1,0,1,裏,マリナーズ
6,1001,4,クルーズ,見逃し三振,2,1,0,1,裏,マリナーズ
7,2001,5,シーガー,一ゴロ,3,1,0,1,裏,マリナーズ
8,0000,4,マザラ,左安打,0,1,0,2,表,レンジャーズ
9,0100,5,ガロ,右安打,0,1,0,2,表,レンジャーズ
10,0110,6,カイナー-ファレファ,投犠打失策,0,1,1,2,表,レンジャーズ
11,0011,7,オドル,捕ゴロ,1,1,1,2,表,レンジャーズ
12,1011,8,チリーノス,左安打,1,1,3,2,表,レンジャーズ
13,1100,9,グズマン,死球,1,1,3,2,表,レンジャーズ
14,1110,1,デシールズ,空振り三振,2,1,3,2,表,レンジャーズ
15,2110,2,秋,一ゴロ,3,1,3,2,表,レンジャーズ
16,0000,6,ヒーリー,中本塁打,0,2,3,2,裏,マリナーズ
17,0000,7,ズニーノ,二フライ,1,2,3,2,裏,マリナーズ
18,1000,8,エレディア,空振り三振,2,2,3,2,裏,マリナーズ
19,2000,9,ベッカム,中安打,2,2,3,2,裏,マリナーズ
20,2100,1,ゴードン,二ゴロ,3,2,3,2,裏,マリナーズ
21,0000,3,プロファー,二ライナー,1,2,3,3,表,レンジャーズ
22,1000,4,マザラ,右二塁打,1,2,3,3,表,レンジャーズ
23,1010,5,ガロ,二ゴロ,2,2,3,3,表,レンジャーズ
24,2001,6,カイナー-ファレファ,一ゴロ,3,2,3,3,表,レンジャーズ
25,0000,2,セグラ,左安打,0,2,3,3,裏,マリナーズ
26,0100,3,ハニガー,中安打,0,2,3,3,裏,マリナーズ
27,0110,4,クルーズ,死球,0,2,3,3,裏,マリナーズ
28,0111,5,シーガー,中二塁打,0,5,3,3,裏,マリナーズ
29,0010,6,ヒーリー,四球,0,5,3,3,裏,マリナーズ
30,0110,7,ズニーノ,空振り三振,1,5,3,3,裏,マリナーズ
31,1110,8,エレディア,見逃し三振,2,5,3,3,裏,マリナーズ
32,2110,9,ベッカム,空振り三振,3,5,3,3,裏,マリナーズ
33,0000,7,オドル,左フライ,1,5,3,4,表,レンジャーズ
34,1000,8,チリーノス,空振り三振,2,5,3,4,表,レンジャーズ
35,2000,9,グズマン,二ゴロ,3,5,3,4,表,レンジャーズ
36,0000,1,ゴードン,一ゴロ,1,5,3,4,裏,マリナーズ
37,1000,2,セグラ,中安打,1,5,3,4,裏,マリナーズ
38,1010,3,ハニガー,中安打,1,6,3,4,裏,マリナーズ
39,1100,4,クルーズ,死球,1,6,3,4,裏,マリナーズ
40,1110,5,シーガー,左フライ,2,6,3,4,裏,マリナーズ
41,2110,6,ヒーリー,三ライナー,3,6,3,4,裏,マリナーズ
42,0000,1,デシールズ,二ゴロ,1,6,3,5,表,レンジャーズ
43,1000,2,秋,左安打,1,6,3,5,表,レンジャーズ
44,1100,3,プロファー,一ゴロ併殺,3,6,3,5,表,レンジャーズ
45,0000,7,ズニーノ,一邪飛,1,6,3,5,裏,マリナーズ
46,1000,8,エレディア,中フライ,2,6,3,5,裏,マリナーズ
47,2000,9,ベッカム,左二塁打,2,6,3,5,裏,マリナーズ
48,2010,1,ゴードン,中ライナー,3,6,3,5,裏,マリナーズ
49,0000,4,マザラ,遊ゴロ,1,6,3,6,表,レンジャーズ
50,1000,5,ガロ,左本塁打,1,6,4,6,表,レンジャーズ
51,1000,6,カイナー-ファレファ,左二塁打,1,6,4,6,表,レンジャーズ
52,1010,7,オドル,右二塁打,1,6,5,6,表,レンジャーズ
53,1010,8,チリーノス,中安打,1,6,6,6,表,レンジャーズ
54,1100,9,グズマン,右フライ,2,6,6,6,表,レンジャーズ
55,2010,1,デシールズ,四球,2,6,6,6,表,レンジャーズ
56,2110,2,秋,中フライ,3,6,6,6,表,レンジャーズ
57,0000,2,セグラ,左フライ,1,6,6,6,裏,マリナーズ
58,1000,3,ハニガー,左ライナー,2,6,6,6,裏,マリナーズ
