,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,スプリンガー,遊ゴロ,1,0,0,1,表,アストロズ
1,1000,2,レディック,中二塁打,1,0,0,1,表,アストロズ
2,1010,3,アルテューベ,三ゴロ,2,0,0,1,表,アストロズ
3,2010,4,コレア,右本塁打,2,0,2,1,表,アストロズ
4,2000,5,ベルトラン,三ゴロ,3,0,2,1,表,アストロズ
5,0000,1,エルズベリー,空振り三振,1,0,2,1,裏,ヤンキース
6,1000,2,サンチェス,空振り三振,2,0,2,1,裏,ヤンキース
7,2000,3,ホリデー,遊ゴロ,3,0,2,1,裏,ヤンキース
8,0000,6,マキャン,空振り三振,1,0,2,2,表,アストロズ
9,1000,7,グリエル,中フライ,2,0,2,2,表,アストロズ
10,2000,8,ブレグマン,遊ライナー,3,0,2,2,表,アストロズ
11,0000,4,カストロ,投ゴロ,1,0,2,2,裏,ヤンキース
12,1000,5,ジャッジ,一ゴロ,2,0,2,2,裏,ヤンキース
13,2000,6,ヘドリー,三安打,2,0,2,2,裏,ヤンキース
14,2100,7,グレゴリアス,空振り三振,3,0,2,2,裏,ヤンキース
15,0000,9,青木宣親,空振り三振,1,0,2,3,表,アストロズ
16,1000,1,スプリンガー,空振り三振,2,0,2,3,表,アストロズ
17,2000,2,レディック,空振り三振,3,0,2,3,表,アストロズ
18,0000,8,ヒックス,投ゴロ,1,0,2,3,裏,ヤンキース
19,1000,9,カーター,中安打,1,0,2,3,裏,ヤンキース
20,1100,1,エルズベリー,遊ゴロ併殺,3,0,2,3,裏,ヤンキース
21,0000,3,アルテューベ,三ゴロ,1,0,2,4,表,アストロズ
22,1000,4,コレア,四球,1,0,2,4,表,アストロズ
23,1100,5,ベルトラン,空振り三振,2,0,2,4,表,アストロズ
24,2100,6,マキャン,空振り三振,3,0,2,4,表,アストロズ
25,0000,2,サンチェス,右ライナー,1,0,2,4,裏,ヤンキース
26,1000,3,ホリデー,見逃し三振,2,0,2,4,裏,ヤンキース
27,2000,4,カストロ,空振り三振,3,0,2,4,裏,ヤンキース
28,0000,7,グリエル,二ゴロ,1,0,2,5,表,アストロズ
29,1000,8,ブレグマン,中二塁打,1,0,2,5,表,アストロズ
30,1010,9,青木宣親,投ゴロ,2,0,2,5,表,アストロズ
31,2010,1,スプリンガー,中安打,2,0,3,5,表,アストロズ
32,2100,2,レディック,三邪飛,3,0,3,5,表,アストロズ
33,0000,5,ジャッジ,遊ゴロ,1,0,3,5,裏,ヤンキース
34,1000,6,ヘドリー,二失策,1,0,3,5,裏,ヤンキース
35,1100,7,グレゴリアス,右安打,1,0,3,5,裏,ヤンキース
36,1101,8,ヒックス,四球,1,0,3,5,裏,ヤンキース
37,1111,9,カーター,空振り三振,2,0,3,5,裏,ヤンキース
38,2111,1,エルズベリー,捕打撃妨害,2,1,3,5,裏,ヤンキース
39,2111,2,サンチェス,三ゴロ,3,1,3,5,裏,ヤンキース
40,0000,3,アルテューベ,左二塁打,0,1,3,6,表,アストロズ
41,0010,4,コレア,遊ゴロ,1,1,3,6,表,アストロズ
42,1010,5,ベルトラン,一ライナー,2,1,3,6,表,アストロズ
43,2010,6,マキャン,一ゴロ,3,1,3,6,表,アストロズ
44,0000,3,ホリデー,左安打,0,1,3,6,裏,ヤンキース
45,0100,4,カストロ,左安打,0,1,3,6,裏,ヤンキース
46,0101,5,ジャッジ,空振り三振,1,1,3,6,裏,ヤンキース
47,1101,6,ヘドリー,空振り三振,2,1,3,6,裏,ヤンキース
48,2101,7,グレゴリアス,空振り三振,3,1,3,6,裏,ヤンキース
49,0000,7,グリエル,二ゴロ,1,1,3,7,表,アストロズ
50,1000,8,ブレグマン,見逃し三振,2,1,3,7,表,アストロズ
51,2000,9,青木宣親,左二塁打,2,1,3,7,表,アストロズ
52,2010,1,スプリンガー,四球,2,1,3,7,表,アストロズ
53,2110,2,レディック,投ゴロ,3,1,3,7,表,アストロズ
54,0000,8,ヒックス,四球,0,1,3,7,裏,ヤンキース
55,0100,9,カーター,見逃し三振,1,1,3,7,裏,ヤンキース
56,1010,1,エルズベリー,一ゴロ,2,1,3,7,裏,ヤンキース
57,2001,2,サンチェス,空振り三振,3,1,3,7,裏,ヤンキース
58,0000,3,アルテューベ,投ゴロ,1,1,3,8,表,アストロズ
59,1000,4,コレア,中安打,1,1,3,8,表,アストロズ
60,1100,5,ベルトラン,右フライ,2,1,3,8,表,アストロズ
61,2100,6,マキャン,四球,2,1,3,8,表,アストロズ
62,2110,7,グリエル,二フライ,3,1,3,8,表,アストロズ
63,0000,3,ホリデー,空振り三振,1,1,3,8,裏,ヤンキース
64,1000,4,カストロ,三ゴロ,2,1,3,8,裏,ヤンキース
65,2000,5,ジャッジ,四球,2,1,3,8,裏,ヤンキース
66,2010,6,ヘドリー,見逃し三振,3,1,3,8,裏,ヤンキース
67,0000,8,ブレグマン,中安打,0,1,3,9,表,アストロズ
68,0000,9,マリズニク,左安打,1,1,3,9,表,アストロズ
69,1010,1,スプリンガー,空振り三振,2,1,3,9,表,アストロズ
70,2010,2,レディック,二ゴロ,3,1,3,9,表,アストロズ
71,0000,7,グレゴリアス,遊ゴロ,1,1,3,9,裏,ヤンキース
72,1000,8,ヒックス,四球,1,1,3,9,裏,ヤンキース
73,1100,9,ガードナー,見逃し三振,2,1,3,9,裏,ヤンキース
74,2100,1,エルズベリー,左安打,2,1,3,9,裏,ヤンキース
75,2011,2,サンチェス,左安打,2,2,3,9,裏,ヤンキース
