,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ポラック,見逃し三振,1,0,0,1,表,Dバックス
1,1000,2,オーイングス,中フライ,2,0,0,1,表,Dバックス
2,2000,3,ゴールドシュミット,右フライ,3,0,0,1,表,Dバックス
3,0000,1,トールス,中フライ,1,0,0,1,裏,ドジャース
4,1000,2,シーガー,空振り三振,2,0,0,1,裏,ドジャース
5,2000,3,ターナー,右安打,2,0,0,1,裏,ドジャース
6,2100,4,ゴンザレス,中安打,2,0,0,1,裏,ドジャース
7,2110,5,グランダル,四球,2,0,0,1,裏,ドジャース
8,2111,6,ペダーソン,空振り三振,3,0,0,1,裏,ドジャース
9,0000,4,ラム,四球,0,0,0,2,表,Dバックス
10,0100,5,トマス,右安打,0,0,0,2,表,Dバックス
11,0110,6,ドゥルーリー,遊ゴロ併殺,2,0,0,2,表,Dバックス
12,2001,7,ペラルタ,遊ゴロ,3,0,0,2,表,Dバックス
13,0000,7,プイグ,中フライ,1,0,0,2,裏,ドジャース
14,1000,8,アットリー,二ゴロ,2,0,0,2,裏,ドジャース
15,2000,9,ヒル,空振り三振,3,0,0,2,裏,ドジャース
16,0000,8,アイアネッタ,中本塁打,0,0,1,3,表,Dバックス
17,0000,9,ウォーカー,中安打,0,0,1,3,表,Dバックス
18,0100,1,ポラック,右フライ,1,0,1,3,表,Dバックス
19,1100,2,オーイングス,左安打,1,0,1,3,表,Dバックス
20,1110,3,ゴールドシュミット,左安打,1,0,1,3,表,Dバックス
21,1111,4,ラム,四球,1,0,2,3,表,Dバックス
22,1111,5,トマス,空振り三振,2,0,2,3,表,Dバックス
23,2111,6,ドゥルーリー,三ゴロ,3,0,2,3,表,Dバックス
24,0000,1,トールス,空振り三振,1,0,2,3,裏,ドジャース
25,1000,2,シーガー,中ライナー,2,0,2,3,裏,ドジャース
26,2000,3,ターナー,空振り三振,3,0,2,3,裏,ドジャース
27,0000,7,ペラルタ,左ライナー,1,0,2,4,表,Dバックス
28,1000,8,アイアネッタ,右ライナー,2,0,2,4,表,Dバックス
29,2000,9,ウォーカー,見逃し三振,3,0,2,4,表,Dバックス
30,0000,4,ゴンザレス,捕邪飛,1,0,2,4,裏,ドジャース
31,1000,5,グランダル,右安打,1,0,2,4,裏,ドジャース
32,1100,6,ペダーソン,空振り三振,2,0,2,4,裏,ドジャース
33,2100,7,プイグ,左二塁打,2,1,2,4,裏,ドジャース
34,2010,8,アットリー,二ゴロ,3,1,2,4,裏,ドジャース
35,0000,1,ポラック,右フライ,1,1,2,5,表,Dバックス
36,1000,2,オーイングス,中安打,1,1,2,5,表,Dバックス
37,1100,3,ゴールドシュミット,空振り三振,2,1,2,5,表,Dバックス
38,2100,4,ラム,空振り三振,3,1,2,5,表,Dバックス
39,0000,9,ストリップリング,一フライ,1,1,2,5,裏,ドジャース
40,1000,1,トールス,左フライ,2,1,2,5,裏,ドジャース
41,2000,2,シーガー,空振り三振,3,1,2,5,裏,ドジャース
42,0000,5,トマス,中安打,0,1,2,6,表,Dバックス
43,0100,6,ドゥルーリー,右安打,0,1,2,6,表,Dバックス
44,0110,7,ペラルタ,二ゴロ,1,1,2,6,表,Dバックス
45,1101,8,アイアネッタ,四球,1,1,2,6,表,Dバックス
46,1111,9,アーメッド,遊ゴロ併殺,3,1,2,6,表,Dバックス
47,0000,3,ターナー,遊ゴロ,1,1,2,6,裏,ドジャース
48,1000,4,ゴンザレス,一ゴロ,2,1,2,6,裏,ドジャース
49,2000,5,グランダル,四球,2,1,2,6,裏,ドジャース
50,2100,6,ペダーソン,二ゴロ,3,1,2,6,裏,ドジャース
51,0000,1,ポラック,四球,0,1,2,7,表,Dバックス
52,0100,2,オーイングス,二ゴロ,1,1,2,7,表,Dバックス
53,1010,3,ゴールドシュミット,中安打,1,1,3,7,表,Dバックス
54,1100,4,ラム,一ゴロ,2,1,3,7,表,Dバックス
55,2100,5,トマス,盗塁死,3,1,3,7,表,Dバックス
56,0000,7,プイグ,二ライナー,1,1,3,7,裏,ドジャース
57,1000,8,アットリー,二ゴロ,2,1,3,7,裏,ドジャース
58,2000,9,バンスライク,三ライナー,3,1,3,7,裏,ドジャース
59,0000,5,トマス,空振り三振,1,1,3,8,表,Dバックス
60,1000,6,ドゥルーリー,三ゴロ,2,1,3,8,表,Dバックス
61,2000,7,ペラルタ,一ライナー,3,1,3,8,表,Dバックス
62,0000,1,トールス,空振り三振,1,1,3,8,裏,ドジャース
63,1000,2,シーガー,中フライ,2,1,3,8,裏,ドジャース
64,2000,3,ターナー,右安打,2,1,3,8,裏,ドジャース
65,2100,4,ゴンザレス,遊ゴロ,3,1,3,8,裏,ドジャース
66,0000,8,アイアネッタ,空振り三振,1,1,3,9,表,Dバックス
67,1000,9,ヘーゼルベーカー,二ゴロ,2,1,3,9,表,Dバックス
68,2000,1,ポラック,中フライ,3,1,3,9,表,Dバックス
69,0000,5,グランダル,見逃し三振,1,1,3,9,裏,ドジャース
70,1000,6,ペダーソン,四球,1,1,3,9,裏,ドジャース
71,1100,7,プイグ,二ゴロ併殺,3,1,3,9,裏,ドジャース
