,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ブラックモン,中安打,0,0,0,1,表,ロッキーズ
1,0010,2,ルメーヒュー,右ライナー,1,0,0,1,表,ロッキーズ
2,1010,3,アレナド,右ライナー,2,0,0,1,表,ロッキーズ
3,2001,4,レイノルズ,左安打,2,0,1,1,表,ロッキーズ
4,2100,5,パーラ,左ライナー,3,0,1,1,表,ロッキーズ
5,0000,1,ゴードン,二ゴロ,1,0,1,1,裏,マーリンズ
6,1000,2,スタントン,中二塁打,1,0,1,1,裏,マーリンズ
7,1010,3,イエリチ,四球,1,0,1,1,裏,マーリンズ
8,1011,4,オズナ,遊ゴロ,2,1,1,1,裏,マーリンズ
9,2001,5,リアルミュート,右フライ,3,1,1,1,裏,マーリンズ
10,0000,6,ルクロイ,四球,0,1,1,2,表,ロッキーズ
11,0100,7,ゴンザレス,遊ゴロ併殺,2,1,1,2,表,ロッキーズ
12,2000,8,ストーリー,二失策,2,1,1,2,表,ロッキーズ
13,2100,9,ホフマン,見逃し三振,3,1,1,2,表,ロッキーズ
14,0000,6,ディートリッチ,一ゴロ,1,1,1,2,裏,マーリンズ
15,1000,7,ムーア,見逃し三振,2,1,1,2,裏,マーリンズ
16,2000,8,ロハス,右安打,2,1,1,2,裏,マーリンズ
17,2100,9,ニコリノ,遊ゴロ,3,1,1,2,裏,マーリンズ
18,0000,1,ブラックモン,中安打,0,1,1,3,表,ロッキーズ
19,0100,2,ルメーヒュー,遊ゴロ併殺,2,1,1,3,表,ロッキーズ
20,2000,3,アレナド,右フライ,3,1,1,3,表,ロッキーズ
21,0000,1,ゴードン,二ゴロ,1,1,1,3,裏,マーリンズ
22,1000,2,スタントン,中安打,1,1,1,3,裏,マーリンズ
23,1100,3,イエリチ,右安打,1,1,1,3,裏,マーリンズ
24,1110,4,オズナ,右フライ,2,1,1,3,裏,マーリンズ
25,2110,5,リアルミュート,四球,2,1,1,3,裏,マーリンズ
26,2111,6,ディートリッチ,中フライ,3,1,1,3,裏,マーリンズ
27,0000,4,レイノルズ,見逃し三振,1,1,1,4,表,ロッキーズ
28,1000,5,パーラ,一ゴロ,2,1,1,4,表,ロッキーズ
29,2000,6,ルクロイ,四球,2,1,1,4,表,ロッキーズ
30,2100,7,ゴンザレス,中二塁打,2,1,1,4,表,ロッキーズ
31,2011,8,ストーリー,敬遠,2,1,1,4,表,ロッキーズ
32,2111,9,ホフマン,遊ゴロ,3,1,1,4,表,ロッキーズ
33,0000,7,ムーア,中二塁打,0,1,1,4,裏,マーリンズ
34,0010,8,ロハス,右安打,0,1,1,4,裏,マーリンズ
35,0101,9,ニコリノ,捕犠打,1,1,1,4,裏,マーリンズ
36,1011,1,ゴードン,遊ゴロ,2,1,1,4,裏,マーリンズ
37,2101,2,スタントン,左本塁打,2,4,1,4,裏,マーリンズ
38,2000,3,イエリチ,二ゴロ,3,4,1,4,裏,マーリンズ
39,0000,1,ブラックモン,中安打,0,4,1,5,表,ロッキーズ
40,0001,2,ルメーヒュー,左犠飛,1,4,2,5,表,ロッキーズ
41,1000,3,アレナド,三ゴロ,2,4,2,5,表,ロッキーズ
42,2000,4,レイノルズ,中フライ,3,4,2,5,表,ロッキーズ
43,0000,4,オズナ,三ゴロ,1,4,2,5,裏,マーリンズ
44,1000,5,リアルミュート,遊ゴロ,2,4,2,5,裏,マーリンズ
45,2000,6,ディートリッチ,四球,2,4,2,5,裏,マーリンズ
46,2100,7,ムーア,三ゴロ,3,4,2,5,裏,マーリンズ
47,0000,5,パーラ,遊ゴロ,1,4,2,6,表,ロッキーズ
48,1000,6,ルクロイ,四球,1,4,2,6,表,ロッキーズ
49,1100,7,ゴンザレス,左安打,1,4,2,6,表,ロッキーズ
50,1110,8,ストーリー,見逃し三振,2,4,2,6,表,ロッキーズ
51,2110,9,アマリスタ,投ゴロ,3,4,2,6,表,ロッキーズ
52,0000,8,ロハス,遊ゴロ,1,4,2,6,裏,マーリンズ
53,1000,9,イチロー,二ゴロ,2,4,2,6,裏,マーリンズ
54,2000,1,ゴードン,中安打,2,4,2,6,裏,マーリンズ
55,2100,2,スタントン,空振り三振,3,4,2,6,裏,マーリンズ
56,0000,1,ブラックモン,中安打,0,4,2,7,表,ロッキーズ
57,0000,2,ルメーヒュー,空振り三振,2,4,2,7,表,ロッキーズ
58,2000,3,アレナド,空振り三振,3,4,2,7,表,ロッキーズ
59,0000,3,イエリチ,右安打,0,4,2,7,裏,マーリンズ
60,0100,4,オズナ,三ゴロ,1,4,2,7,裏,マーリンズ
61,1000,5,リアルミュート,中ライナー,3,4,2,7,裏,マーリンズ
62,0000,4,レイノルズ,四球,0,4,2,8,表,ロッキーズ
63,0010,5,パーラ,空振り三振,1,4,2,8,表,ロッキーズ
64,1010,6,ルクロイ,右安打,1,4,2,8,表,ロッキーズ
65,1101,7,ゴンザレス,二ゴロ,2,4,3,8,表,ロッキーズ
66,2010,8,ストーリー,死球,2,4,3,8,表,ロッキーズ
67,2110,9,マクマホン,中フライ,3,4,3,8,表,ロッキーズ
68,0000,6,ディートリッチ,遊安打,0,4,3,8,裏,マーリンズ
69,0100,7,ムーア,一犠打,1,4,3,8,裏,マーリンズ
70,1010,8,ロハス,二ゴロ,2,4,3,8,裏,マーリンズ
71,2001,9,テリス,左フライ,3,4,3,8,裏,マーリンズ
72,0000,1,ブラックモン,一ゴロ,1,4,3,9,表,ロッキーズ
73,1000,2,ルメーヒュー,遊ゴロ,2,4,3,9,表,ロッキーズ
74,2000,3,バライカ,遊安打,2,4,3,9,表,ロッキーズ
75,2100,4,レイノルズ,四球,2,4,3,9,表,ロッキーズ
76,2110,5,パーラ,空振り三振,3,4,3,9,表,ロッキーズ
