,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ベッツ,左フライ,1,0,0,1,表,Rソックス
1,1000,2,ベニンテンディ,二ゴロ,2,0,0,1,表,Rソックス
2,2000,3,マルティネス,中安打,2,0,0,1,表,Rソックス
3,2100,4,モアランド,中フライ,3,0,0,1,表,Rソックス
4,0000,1,ゴードン,左ライナー,1,0,0,1,裏,マリナーズ
5,1000,2,セグラ,空振り三振,2,0,0,1,裏,マリナーズ
6,2000,3,ハニガー,中安打,2,0,0,1,裏,マリナーズ
7,2100,4,クルーズ,左フライ,3,0,0,1,裏,マリナーズ
8,0000,5,ボガーツ,空振り三振,1,0,0,2,表,Rソックス
9,1000,6,デバース,右失策,1,0,0,2,表,Rソックス
10,1010,7,ヌネス,空振り三振,2,0,0,2,表,Rソックス
11,2010,8,ブラッドリー,右二塁打,2,0,1,2,表,Rソックス
12,2010,9,バスケス,二ゴロ,3,0,1,2,表,Rソックス
13,0000,5,シーガー,右フライ,1,0,1,2,裏,マリナーズ
14,1000,6,ヒーリー,遊ゴロ,2,0,1,2,裏,マリナーズ
15,2000,7,エレディア,右フライ,3,0,1,2,裏,マリナーズ
16,0000,1,ベッツ,中フライ,1,0,1,3,表,Rソックス
17,1000,2,ベニンテンディ,見逃し三振,2,0,1,3,表,Rソックス
18,2000,3,マルティネス,空振り三振,3,0,1,3,表,Rソックス
19,0000,8,スパン,空振り三振,1,0,1,3,裏,マリナーズ
20,1000,9,ズニーノ,右フライ,2,0,1,3,裏,マリナーズ
21,2000,1,ゴードン,三安打,2,0,1,3,裏,マリナーズ
22,2100,2,セグラ,盗塁死,3,0,1,3,裏,マリナーズ
23,0000,4,モアランド,右フライ,1,0,1,4,表,Rソックス
24,1000,5,ボガーツ,空振り三振,2,0,1,4,表,Rソックス
25,2000,6,デバース,中二塁打,2,0,1,4,表,Rソックス
26,2010,7,ヌネス,三ゴロ,3,0,1,4,表,Rソックス
27,0000,2,セグラ,見逃し三振,1,0,1,4,裏,マリナーズ
28,1000,3,ハニガー,右フライ,2,0,1,4,裏,マリナーズ
29,2000,4,クルーズ,三ゴロ,3,0,1,4,裏,マリナーズ
30,0000,8,ブラッドリー,遊ゴロ,1,0,1,5,表,Rソックス
31,1000,9,バスケス,右安打,1,0,1,5,表,Rソックス
32,1100,1,ベッツ,空振り三振,2,0,1,5,表,Rソックス
33,2100,2,ベニンテンディ,二ゴロ,3,0,1,5,表,Rソックス
34,0000,5,シーガー,左安打,0,0,1,5,裏,マリナーズ
35,0100,6,ヒーリー,中安打,0,0,1,5,裏,マリナーズ
36,0101,7,エレディア,左犠飛,1,1,1,5,裏,マリナーズ
37,1100,8,スパン,空振り三振,2,1,1,5,裏,マリナーズ
38,2100,9,ズニーノ,見逃し三振,3,1,1,5,裏,マリナーズ
39,0000,3,マルティネス,左安打,0,1,1,6,表,Rソックス
40,0100,4,モアランド,遊ゴロ併殺,2,1,1,6,表,Rソックス
41,2000,5,ボガーツ,中本塁打,2,1,2,6,表,Rソックス
42,2000,6,デバース,一ゴロ,3,1,2,6,表,Rソックス
43,0000,1,ゴードン,死球,0,1,2,6,裏,マリナーズ
44,0100,2,セグラ,遊ゴロ併殺,2,1,2,6,裏,マリナーズ
45,2000,3,ハニガー,三ゴロ,3,1,2,6,裏,マリナーズ
46,0000,7,ヌネス,遊ゴロ,1,1,2,7,表,Rソックス
47,1000,8,ブラッドリー,四球,1,1,2,7,表,Rソックス
48,1100,9,バスケス,中安打,1,1,2,7,表,Rソックス
49,1110,1,ベッツ,三ゴロ併殺,3,1,2,7,表,Rソックス
50,0000,4,クルーズ,捕邪飛,1,1,2,7,裏,マリナーズ
51,1000,5,シーガー,空振り三振,2,1,2,7,裏,マリナーズ
52,2000,6,ヒーリー,左安打,2,1,2,7,裏,マリナーズ
53,2100,7,エレディア,見逃し三振,3,1,2,7,裏,マリナーズ
54,0000,2,ベニンテンディ,左フライ,1,1,2,8,表,Rソックス
55,1000,3,マルティネス,四球,1,1,2,8,表,Rソックス
56,1100,4,モアランド,中ライナー,2,1,2,8,表,Rソックス
57,2100,5,ボガーツ,右安打,2,1,2,8,表,Rソックス
58,2101,6,デバース,三邪飛,3,1,2,8,表,Rソックス
59,0000,8,スパン,左フライ,1,1,2,8,裏,マリナーズ
60,1000,9,ズニーノ,空振り三振,2,1,2,8,裏,マリナーズ
61,2000,1,ゴードン,左安打,2,1,2,8,裏,マリナーズ
62,2100,2,セグラ,遊ゴロ,3,1,2,8,裏,マリナーズ
63,0000,7,ヌネス,遊ゴロ,1,1,2,9,表,Rソックス
64,1000,8,ブラッドリー,右フライ,2,1,2,9,表,Rソックス
65,2000,9,バスケス,空振り三振,3,1,2,9,表,Rソックス
66,0000,3,ハニガー,四球,0,1,2,9,裏,マリナーズ
67,0010,4,クルーズ,四球,0,1,2,9,裏,マリナーズ
68,0110,5,シーガー,見逃し三振,1,1,2,9,裏,マリナーズ
69,1110,6,ヒーリー,遊ゴロ併殺,3,1,2,9,裏,マリナーズ
