,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,マンシーニ,三ゴロ,1,0,0,1,表,オリオールズ
1,1000,2,ジョーンズ,左安打,1,0,0,1,表,オリオールズ
2,1100,3,マチャド,右フライ,2,0,0,1,表,オリオールズ
3,2100,4,スクープ,振り逃げ,2,0,0,1,表,オリオールズ
4,2110,5,バレンシア,右二塁打,2,0,1,1,表,オリオールズ
5,2011,6,デービス,三ゴロ,3,0,1,1,表,オリオールズ
6,0000,1,ミラー,左二塁打,0,0,1,1,裏,レイズ
7,0010,2,クロン,中フライ,1,0,1,1,裏,レイズ
8,1000,3,ウェンデル,中安打,2,0,1,1,裏,レイズ
9,2100,4,ラモス,見逃し三振,3,0,1,1,裏,レイズ
10,0000,7,ジェントリー,空振り三振,1,0,1,2,表,オリオールズ
11,1000,8,スサック,見逃し三振,2,0,1,2,表,オリオールズ
12,2000,9,リカード,空振り三振,3,0,1,2,表,オリオールズ
13,0000,5,ダフィー,中フライ,1,0,1,2,裏,レイズ
14,1000,6,スミス,四球,1,0,1,2,裏,レイズ
15,1100,7,ロバートソン,二フライ,2,0,1,2,裏,レイズ
16,2100,8,フィールド,盗塁死,3,0,1,2,裏,レイズ
17,0000,1,マンシーニ,見逃し三振,1,0,1,3,表,オリオールズ
18,1000,2,ジョーンズ,左安打,1,0,1,3,表,オリオールズ
19,1100,3,マチャド,三ゴロ併殺,3,0,1,3,表,オリオールズ
20,0000,8,フィールド,空振り三振,1,0,1,3,裏,レイズ
21,1000,9,レフスナイダー,三ゴロ,2,0,1,3,裏,レイズ
22,2000,1,ミラー,左ライナー,3,0,1,3,裏,レイズ
23,0000,4,スクープ,一ゴロ,1,0,1,4,表,オリオールズ
24,1000,5,バレンシア,空振り三振,2,0,1,4,表,オリオールズ
25,2000,6,デービス,左安打,2,0,1,4,表,オリオールズ
26,2100,7,ジェントリー,三ゴロ,3,0,1,4,表,オリオールズ
27,0000,2,クロン,中フライ,1,0,1,4,裏,レイズ
28,1000,3,ウェンデル,四球,1,0,1,4,裏,レイズ
29,1100,4,ラモス,左安打,1,0,1,4,裏,レイズ
30,1100,5,ダフィー,遊ゴロ,3,0,1,4,裏,レイズ
31,0000,8,スサック,中安打,0,0,1,5,表,オリオールズ
32,0100,9,リカード,一フライ,1,0,1,5,表,オリオールズ
33,1100,1,マンシーニ,空振り三振,2,0,1,5,表,オリオールズ
34,2100,2,ジョーンズ,遊ゴロ,3,0,1,5,表,オリオールズ
35,0000,6,スミス,四球,0,0,1,5,裏,レイズ
36,0001,7,ロバートソン,三ゴロ,1,0,1,5,裏,レイズ
37,1001,8,フィールド,遊ゴロ,2,0,1,5,裏,レイズ
38,2001,9,レフスナイダー,遊ゴロ,3,0,1,5,裏,レイズ
39,0000,3,マチャド,二フライ,1,0,1,6,表,オリオールズ
40,1000,4,スクープ,左本塁打,1,0,2,6,表,オリオールズ
41,1000,5,バレンシア,三ゴロ,2,0,2,6,表,オリオールズ
42,2000,6,デービス,空振り三振,3,0,2,6,表,オリオールズ
43,0000,1,ミラー,空振り三振,1,0,2,6,裏,レイズ
44,1000,2,クロン,右フライ,2,0,2,6,裏,レイズ
45,2000,3,ウェンデル,二ゴロ,3,0,2,6,裏,レイズ
46,0000,7,ジェントリー,見逃し三振,1,0,2,7,表,オリオールズ
47,1000,8,スサック,遊ゴロ,2,0,2,7,表,オリオールズ
48,2000,9,リカード,中安打,2,0,2,7,表,オリオールズ
49,2100,1,マンシーニ,遊ゴロ,3,0,2,7,表,オリオールズ
50,0000,4,ラモス,三邪飛,1,0,2,7,裏,レイズ
51,1000,5,ダフィー,右安打,1,0,2,7,裏,レイズ
52,1100,6,スミス,遊ゴロ,2,0,2,7,裏,レイズ
53,2100,7,ロバートソン,四球,2,0,2,7,裏,レイズ
54,2110,8,フィールド,左フライ,3,0,2,7,裏,レイズ
55,0000,2,ジョーンズ,右安打,0,0,2,8,表,オリオールズ
56,0100,3,マチャド,三ゴロ併殺,2,0,2,8,表,オリオールズ
57,2000,4,スクープ,右安打,2,0,2,8,表,オリオールズ
58,2100,5,バレンシア,遊ゴロ,3,0,2,8,表,オリオールズ
59,0000,9,レフスナイダー,右二塁打,0,0,2,8,裏,レイズ
60,0010,1,ミラー,二ゴロ,1,0,2,8,裏,レイズ
61,1001,2,クロン,二フライ,2,0,2,8,裏,レイズ
62,2001,3,ウェンデル,空振り三振,3,0,2,8,裏,レイズ
63,0000,6,デービス,左フライ,1,0,2,9,表,オリオールズ
64,1000,7,ジェントリー,遊邪飛,2,0,2,9,表,オリオールズ
65,2000,8,スサック,二フライ,3,0,2,9,表,オリオールズ
66,0000,4,ラモス,遊ゴロ,1,0,2,9,裏,レイズ
67,1000,5,ダフィー,左安打,1,0,2,9,裏,レイズ
68,1100,6,スミス,左安打,1,0,2,9,裏,レイズ
69,1110,7,ロバートソン,右フライ,2,0,2,9,裏,レイズ
70,2110,8,フィールド,一邪飛,3,0,2,9,裏,レイズ
