,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,マーゴット,三ゴロ,1,0,0,1,表,パドレス
1,1000,2,ピレラ,左安打,1,0,0,1,表,パドレス
2,1100,3,ホスマー,四球,1,0,0,1,表,パドレス
3,1011,4,ビヤヌエバ,空振り三振,2,0,0,1,表,パドレス
4,2001,5,レンフロー,三ゴロ,3,0,1,1,表,パドレス
5,0000,1,スプリンガー,遊ライナー,1,0,1,1,裏,アストロズ
6,1000,2,ブレグマン,空振り三振,2,0,1,1,裏,アストロズ
7,2000,3,アルテューベ,四球,2,0,1,1,裏,アストロズ
8,2100,4,コレア,空振り三振,3,0,1,1,裏,アストロズ
9,0000,6,アスアヘ,遊ゴロ,1,0,1,2,表,パドレス
10,1000,7,ガルビス,四球,1,0,1,2,表,パドレス
11,1100,8,スパンゲンバーグ,空振り三振,2,0,1,2,表,パドレス
12,2000,5,レディック,右安打,0,0,1,2,表,パドレス
13,0100,6,ゴンザレス,遊ゴロ,1,0,1,2,表,パドレス
14,1100,7,ギャティス,四球,1,0,1,2,表,パドレス
15,1110,8,マキャン,中フライ,2,0,1,2,表,パドレス
16,2110,9,フィッシャー,見逃し三振,3,0,1,2,表,パドレス
17,0000,9,ヘッジス,四球,0,0,1,2,裏,アストロズ
18,0100,1,マーゴット,二ゴロ,1,0,1,2,裏,アストロズ
19,1010,2,ピレラ,空振り三振,2,0,1,2,裏,アストロズ
20,2010,3,ホスマー,一ゴロ,3,0,1,2,裏,アストロズ
21,0000,1,スプリンガー,中安打,0,0,1,3,表,パドレス
22,0100,2,ブレグマン,見逃し三振,1,0,1,3,表,パドレス
23,1100,3,アルテューベ,右安打,1,0,1,3,表,パドレス
24,1101,4,コレア,中犠飛,2,1,1,3,表,パドレス
25,2100,5,レディック,四球,2,1,1,3,表,パドレス
26,2110,6,ゴンザレス,二ゴロ,3,1,1,3,表,パドレス
27,0000,4,ビヤヌエバ,空振り三振,1,1,1,3,裏,アストロズ
28,1000,5,レンフロー,遊フライ,2,1,1,3,裏,アストロズ
29,2000,6,アスアヘ,左安打,2,1,1,3,裏,アストロズ
30,2010,7,ガルビス,空振り三振,3,1,1,3,裏,アストロズ
31,0000,7,ギャティス,遊安打,0,1,1,4,表,パドレス
32,0100,8,マキャン,右ライナー,1,1,1,4,表,パドレス
33,1100,9,フィッシャー,二ゴロ,2,1,1,4,表,パドレス
34,2100,1,スプリンガー,遊ゴロ,3,1,1,4,表,パドレス
35,0000,8,スパンゲンバーグ,空振り三振,1,1,1,4,裏,アストロズ
36,1000,9,ヘッジス,左二塁打,1,1,1,4,裏,アストロズ
37,1010,1,マーゴット,二安打,1,1,1,4,裏,アストロズ
38,1101,2,ピレラ,右二塁打,1,1,3,4,裏,アストロズ
39,1000,3,ホスマー,左安打,2,1,3,4,裏,アストロズ
40,2100,4,ビヤヌエバ,中安打,2,1,3,4,裏,アストロズ
41,2110,5,レンフロー,見逃し三振,3,1,3,4,裏,アストロズ
42,0000,2,ブレグマン,一フライ,1,1,3,5,表,パドレス
43,1000,3,アルテューベ,中ライナー,2,1,3,5,表,パドレス
44,2000,4,コレア,右フライ,3,1,3,5,表,パドレス
45,0000,6,アスアヘ,右フライ,1,1,3,5,裏,アストロズ
46,1000,7,ガルビス,左二塁打,1,1,3,5,裏,アストロズ
47,1010,8,スパンゲンバーグ,二ライナー,2,1,3,5,裏,アストロズ
48,2010,9,ヘッジス,空振り三振,3,1,3,5,裏,アストロズ
49,0000,5,レディック,空振り三振,1,1,3,6,表,パドレス
50,1000,6,ゴンザレス,遊フライ,2,1,3,6,表,パドレス
51,2000,7,ギャティス,見逃し三振,3,1,3,6,表,パドレス
52,0000,1,マーゴット,二ゴロ,1,1,3,6,裏,アストロズ
53,1000,2,ピレラ,右安打,1,1,3,6,裏,アストロズ
54,1100,3,ホスマー,三ゴロ,2,1,3,6,裏,アストロズ
55,2100,4,ビヤヌエバ,死球,2,1,3,6,裏,アストロズ
56,2110,5,レンフロー,空振り三振,3,1,3,6,裏,アストロズ
57,0000,8,マキャン,空振り三振,1,1,3,7,表,パドレス
58,1000,9,フィッシャー,空振り三振,2,1,3,7,表,パドレス
59,2000,1,スプリンガー,投ライナー,3,1,3,7,表,パドレス
60,0000,6,アスアヘ,三邪飛,1,1,3,7,裏,アストロズ
61,1000,7,ガルビス,左安打,1,1,3,7,裏,アストロズ
62,1100,8,スパンゲンバーグ,空振り三振,2,1,3,7,裏,アストロズ
63,2100,9,ヘッジス,見逃し三振,3,1,3,7,裏,アストロズ
64,0000,2,ブレグマン,中ライナー,1,1,3,8,表,パドレス
65,1000,3,アルテューベ,見逃し三振,2,1,3,8,表,パドレス
66,2000,4,コレア,空振り三振,3,1,3,8,表,パドレス
67,0000,1,マーゴット,二ゴロ,1,1,3,8,裏,アストロズ
68,1000,2,ピレラ,遊ゴロ,2,1,3,8,裏,アストロズ
69,2000,3,ホスマー,中二塁打,2,1,3,8,裏,アストロズ
70,2010,4,ビヤヌエバ,左二塁打,2,1,4,8,裏,アストロズ
71,2010,5,レンフロー,遊安打,2,1,4,8,裏,アストロズ
72,2101,6,アスアヘ,二ゴロ,3,1,4,8,裏,アストロズ
73,0000,5,レディック,空振り三振,1,1,4,9,表,パドレス
74,1000,6,ゴンザレス,四球,1,1,4,9,表,パドレス
75,1100,7,ギャティス,右ライナー,2,1,4,9,表,パドレス
76,2100,8,スタッシ,空振り三振,3,1,4,9,表,パドレス
