,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ヘルナンデス,三ゴロ,1,0,0,1,表,ジャイアンツ
1,1000,2,マカチェン,四球,1,0,0,1,表,ジャイアンツ
2,1100,3,ベルト,一ゴロ,2,0,0,1,表,ジャイアンツ
3,2100,4,ロンゴリア,四球,2,0,0,1,表,ジャイアンツ
4,2110,5,クロフォード,遊安打,2,0,0,1,表,ジャイアンツ
5,2111,6,サンドバル,遊安打,2,0,1,1,表,ジャイアンツ
6,2111,7,ウィリアムソン,右安打,2,0,3,1,表,ジャイアンツ
7,2011,8,ハンドリー,二ゴロ,3,0,3,1,表,ジャイアンツ
8,0000,1,アルモラ,二安打,0,0,3,1,裏,カブス
9,0100,2,バエス,二ゴロ,1,0,3,1,裏,カブス
10,1010,3,ブライアント,右二塁打,1,1,3,1,裏,カブス
11,1010,4,リゾ,二安打,1,2,3,1,裏,カブス
12,1100,5,コントレラス,見逃し三振,2,2,3,1,裏,カブス
13,2100,6,シュワバー,中安打,2,2,3,1,裏,カブス
14,2101,7,ラッセル,二安打,2,3,3,1,裏,カブス
15,2110,8,ヘイワード,左フライ,3,3,3,1,裏,カブス
16,0000,9,ブラック,四球,0,3,3,2,表,ジャイアンツ
17,0100,1,ヘルナンデス,左安打,0,3,3,2,表,ジャイアンツ
18,0110,2,マカチェン,四球,0,3,3,2,表,ジャイアンツ
19,0111,3,ベルト,空振り三振,1,3,3,2,表,ジャイアンツ
20,1111,4,ロンゴリア,見逃し三振,2,3,3,2,表,ジャイアンツ
21,2111,5,クロフォード,左ライナー,3,3,3,2,表,ジャイアンツ
22,0000,9,チャットウッド,左安打,0,3,3,2,裏,カブス
23,0100,1,アルモラ,遊ゴロ併殺,2,3,3,2,裏,カブス
24,2000,2,バエス,遊ゴロ,3,3,3,2,裏,カブス
25,0000,6,サンドバル,中フライ,1,3,3,3,表,ジャイアンツ
26,1000,7,ウィリアムソン,空振り三振,2,3,3,3,表,ジャイアンツ
27,2000,8,ハンドリー,中安打,2,3,3,3,表,ジャイアンツ
28,2100,9,ブラック,四球,2,3,3,3,表,ジャイアンツ
29,2110,1,ヘルナンデス,遊安打,2,3,3,3,表,ジャイアンツ
30,2111,2,マカチェン,三ゴロ,3,3,3,3,表,ジャイアンツ
31,0000,3,ブライアント,四球,0,3,3,3,裏,カブス
32,0100,4,リゾ,四球,0,3,3,3,裏,カブス
33,0110,5,コントレラス,四球,0,3,3,3,裏,カブス
34,0111,6,シュワバー,空振り三振,1,3,3,3,裏,カブス
35,1111,7,ラッセル,空振り三振,2,3,3,3,裏,カブス
36,2111,8,ヘイワード,左フライ,3,3,3,3,裏,カブス
37,0000,3,ベルト,四球,0,3,3,4,表,ジャイアンツ
38,0100,4,ロンゴリア,左安打,0,3,3,4,表,ジャイアンツ
39,0110,5,クロフォード,空振り三振,1,3,3,4,表,ジャイアンツ
40,1110,6,サンドバル,遊ゴロ併殺,3,3,3,4,表,ジャイアンツ
41,0000,9,ロサリオ,四球,0,3,3,4,裏,カブス
42,0100,1,アルモラ,中二塁打,0,3,3,4,裏,カブス
43,0011,2,バエス,右本塁打,0,6,3,4,裏,カブス
44,0000,3,ブライアント,中フライ,1,6,3,4,裏,カブス
45,1000,4,リゾ,中フライ,2,6,3,4,裏,カブス
46,2000,5,コントレラス,空振り三振,3,6,3,4,裏,カブス
47,0000,7,ウィリアムソン,四球,0,6,3,5,表,ジャイアンツ
48,0100,8,ハンドリー,空振り三振,1,6,3,5,表,ジャイアンツ
49,1100,9,トムリンソン,遊ゴロ,2,6,3,5,表,ジャイアンツ
50,2010,1,ヘルナンデス,空振り三振,3,6,3,5,表,ジャイアンツ
51,0000,6,シュワバー,二ゴロ,1,6,3,5,裏,カブス
52,1000,7,ラッセル,遊ゴロ,2,6,3,5,裏,カブス
53,2000,8,ヘイワード,右三塁打,2,6,3,5,裏,カブス
54,2001,9,ラステラ,左安打,2,7,3,5,裏,カブス
55,2100,1,アルモラ,右二塁打,2,8,3,5,裏,カブス
56,2010,2,バエス,三ゴロ,3,8,3,5,裏,カブス
57,0000,2,マカチェン,空振り三振,1,8,3,6,表,ジャイアンツ
58,1000,3,ベルト,右安打,1,8,3,6,表,ジャイアンツ
59,1100,4,ロンゴリア,中フライ,2,8,3,6,表,ジャイアンツ
60,2100,5,クロフォード,遊ゴロ,3,8,3,6,表,ジャイアンツ
61,0000,3,ブライアント,中フライ,1,8,3,6,裏,カブス
62,1000,4,リゾ,右ライナー,2,8,3,6,裏,カブス
63,2000,5,コントレラス,右三塁打,2,8,3,6,裏,カブス
64,2001,6,シュワバー,四球,2,8,3,6,裏,カブス
65,2101,7,ラッセル,中フライ,3,8,3,6,裏,カブス
66,0000,6,ジャクソン,遊ゴロ,1,8,3,7,表,ジャイアンツ
67,1000,7,ウィリアムソン,捕失策,1,8,3,7,表,ジャイアンツ
68,1100,8,ハンドリー,遊ゴロ併殺,3,8,3,7,表,ジャイアンツ
69,0000,8,ヘイワード,空振り三振,1,8,3,7,裏,カブス
70,1000,9,ダンシング,空振り三振,2,8,3,7,裏,カブス
71,2000,1,アルモラ,右フライ,3,8,3,7,裏,カブス
72,0000,9,トムリンソン,二フライ,1,8,3,8,表,ジャイアンツ
73,1000,1,ヘルナンデス,空振り三振,2,8,3,8,表,ジャイアンツ
74,2000,2,マカチェン,四球,2,8,3,8,表,ジャイアンツ
75,2100,3,ベルト,右ライナー,3,8,3,8,表,ジャイアンツ
76,0000,2,バエス,右安打,0,8,3,8,裏,カブス
77,0100,3,ブライアント,右フライ,1,8,3,8,裏,カブス
78,1100,4,リゾ,四球,1,8,3,8,裏,カブス
79,1110,5,コントレラス,空振り三振,2,8,3,8,裏,カブス
80,2110,6,シュワバー,空振り三振,3,8,3,8,裏,カブス
81,0000,4,ロンゴリア,三ゴロ,1,8,3,9,表,ジャイアンツ
82,1000,5,クロフォード,中安打,1,8,3,9,表,ジャイアンツ
83,1100,6,ゴメス,右ライナー,2,8,3,9,表,ジャイアンツ
84,2100,7,ウィリアムソン,左ライナー,3,8,3,9,表,ジャイアンツ
