,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,リンドア,二ゴロ,1,0,0,1,表,インディアンス
1,1000,2,ジャクソン,空振り三振,2,0,0,1,表,インディアンス
2,2000,3,ラミレス,左本塁打,2,0,1,1,表,インディアンス
3,2000,4,エンカーナシオン,中フライ,3,0,1,1,表,インディアンス
4,0000,1,キンズラー,右安打,0,0,1,1,裏,タイガース
5,0100,2,プレスリー,二ゴロ併殺,2,0,1,1,裏,タイガース
6,2000,3,カステラノス,中フライ,3,0,1,1,裏,タイガース
7,0000,5,サンタナ,三ゴロ,1,0,1,2,表,インディアンス
8,1000,6,ディアス,中安打,1,0,1,2,表,インディアンス
9,1100,7,ガイヤー,左安打,1,0,1,2,表,インディアンス
10,1110,8,ペレス,左安打,1,0,2,2,表,インディアンス
11,1110,9,アレン,四球,1,0,2,2,表,インディアンス
12,1111,1,リンドア,二ゴロ,2,0,3,2,表,インディアンス
13,2101,2,ジャクソン,遊ゴロ,3,0,3,2,表,インディアンス
14,0000,4,ヒックス,見逃し三振,1,0,3,2,裏,タイガース
15,1000,5,マトゥック,遊ゴロ,2,0,3,2,裏,タイガース
16,2000,6,カンデラリオ,左安打,2,0,3,2,裏,タイガース
17,2100,7,マキャン,右安打,2,0,3,2,裏,タイガース
18,2110,8,ジョーンズ,中安打,2,1,3,2,裏,タイガース
19,2110,9,イグレシアス,中フライ,3,1,3,2,裏,タイガース
20,0000,3,ラミレス,中二塁打,0,1,3,3,表,インディアンス
21,0010,4,エンカーナシオン,三ゴロ,1,1,3,3,表,インディアンス
22,1001,5,サンタナ,投野選,1,1,4,3,表,インディアンス
23,1100,6,ディアス,二ゴロ併殺,3,1,4,3,表,インディアンス
24,0000,1,キンズラー,三ゴロ,1,1,4,3,裏,タイガース
25,1000,2,プレスリー,二ゴロ,2,1,4,3,裏,タイガース
26,2000,3,カステラノス,遊ライナー,3,1,4,3,裏,タイガース
27,0000,7,ガイヤー,左フライ,1,1,4,4,表,インディアンス
28,1000,8,ペレス,遊ゴロ,2,1,4,4,表,インディアンス
29,2000,9,アレン,中安打,2,1,4,4,表,インディアンス
30,2100,1,リンドア,右フライ,3,1,4,4,表,インディアンス
31,0000,4,ヒックス,四球,0,1,4,4,裏,タイガース
32,0100,5,マトゥック,遊ゴロ併殺,2,1,4,4,裏,タイガース
33,2000,6,カンデラリオ,右フライ,3,1,4,4,裏,タイガース
34,0000,2,ジャクソン,中安打,0,1,4,5,表,インディアンス
35,0100,3,ラミレス,左二塁打,0,1,4,5,表,インディアンス
36,0011,4,エンカーナシオン,四球,0,1,4,5,表,インディアンス
37,0111,5,サンタナ,二ライナー,1,1,4,5,表,インディアンス
38,1111,6,ディアス,中安打,1,1,5,5,表,インディアンス
39,1111,7,ガイヤー,二フライ,2,1,5,5,表,インディアンス
40,2111,8,ペレス,二ライナー,3,1,5,5,表,インディアンス
41,0000,7,マキャン,左安打,0,1,5,5,裏,タイガース
42,0100,8,ジョーンズ,遊ゴロ併殺,2,1,5,5,裏,タイガース
43,2000,9,イグレシアス,二ゴロ,3,1,5,5,裏,タイガース
44,0000,9,アレン,見逃し三振,1,1,5,6,表,インディアンス
45,1000,1,リンドア,右本塁打,1,1,6,6,表,インディアンス
46,1000,2,ジャクソン,左安打,1,1,6,6,表,インディアンス
47,1100,3,ラミレス,右本塁打,1,1,8,6,表,インディアンス
48,1000,4,エンカーナシオン,左フライ,2,1,8,6,表,インディアンス
49,2000,5,サンタナ,四球,2,1,8,6,表,インディアンス
50,2100,6,ディアス,空振り三振,3,1,8,6,表,インディアンス
51,0000,1,キンズラー,見逃し三振,1,1,8,6,裏,タイガース
52,1000,2,プレスリー,左フライ,2,1,8,6,裏,タイガース
53,2000,3,カステラノス,中安打,2,1,8,6,裏,タイガース
54,2100,4,ヒックス,空振り三振,3,1,8,6,裏,タイガース
55,0000,7,ガイヤー,遊ゴロ,1,1,8,7,表,インディアンス
56,1000,8,ペレス,左二塁打,1,1,8,7,表,インディアンス
57,1010,9,アレン,空振り三振,2,1,8,7,表,インディアンス
58,2010,1,リンドア,敬遠,2,1,8,7,表,インディアンス
59,2110,2,ジャクソン,二ゴロ,3,1,8,7,表,インディアンス
60,0000,5,マトゥック,右フライ,1,1,8,7,裏,タイガース
61,1000,6,カンデラリオ,左ライナー,2,1,8,7,裏,タイガース
62,2000,7,マキャン,左フライ,3,1,8,7,裏,タイガース
63,0000,3,ラミレス,中二塁打,0,1,8,8,表,インディアンス
64,0010,4,エンカーナシオン,左二塁打,0,1,9,8,表,インディアンス
65,0010,5,サンタナ,四球,0,1,9,8,表,インディアンス
66,0110,6,ディアス,四球,0,1,9,8,表,インディアンス
67,0111,7,ガイヤー,右フライ,1,1,9,8,表,インディアンス
68,1111,8,ペレス,四球,1,1,10,8,表,インディアンス
69,1111,9,アレン,見逃し三振,2,1,10,8,表,インディアンス
70,2111,1,ゴンザレス,中ライナー,3,1,10,8,表,インディアンス
71,0000,8,ジョーンズ,空振り三振,1,1,10,8,裏,タイガース
72,1000,9,イグレシアス,左安打,1,1,10,8,裏,タイガース
73,1100,1,マチャド,四球,1,1,10,8,裏,タイガース
74,1110,2,プレスリー,二ゴロ併殺,3,1,10,8,裏,タイガース
75,0000,2,アルモンテ,空振り三振,1,1,10,9,表,インディアンス
76,1000,3,アーシェラ,四球,1,1,10,9,表,インディアンス
77,1010,4,メヒア,三フライ,2,1,10,9,表,インディアンス
78,2010,5,チゼンホール,右二塁打,2,1,11,9,表,インディアンス
79,2001,6,ディアス,四球,2,1,11,9,表,インディアンス
80,2101,7,ガイヤー,中フライ,3,1,11,9,表,インディアンス
81,0000,3,ナバロ,左安打,0,1,11,9,裏,タイガース
82,0100,4,ヒックス,左ライナー,1,1,11,9,裏,タイガース
83,1100,5,マトゥック,遊ゴロ併殺,3,1,11,9,裏,タイガース
