,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ヘルナンデス,遊ゴロ,1,0,0,1,表,フィリーズ
1,1000,2,ホスキンス,捕邪飛,2,0,0,1,表,フィリーズ
2,2000,3,ヘレラ,左安打,2,0,0,1,表,フィリーズ
3,2010,4,サンタナ,四球,2,0,0,1,表,フィリーズ
4,2110,5,ウィリアムズ,右フライ,3,0,0,1,表,フィリーズ
5,0000,1,ターナー,中安打,0,0,0,1,裏,ナショナルズ
6,0100,2,ハーパー,空振り三振,1,0,0,1,裏,ナショナルズ
7,1100,3,レンドン,中フライ,2,0,0,1,裏,ナショナルズ
8,2010,4,ソト,遊ゴロ,3,0,0,1,裏,ナショナルズ
9,0000,6,キンガリー,一フライ,1,0,0,2,表,フィリーズ
10,1000,7,ナップ,左フライ,2,0,0,2,表,フィリーズ
11,2000,8,フランコ,二ゴロ,3,0,0,2,表,フィリーズ
12,0000,5,マーフィー,右安打,0,0,0,2,裏,ナショナルズ
13,0100,6,テイラー,三ゴロ併殺,2,0,0,2,裏,ナショナルズ
14,2000,7,ディフォ,中安打,2,0,0,2,裏,ナショナルズ
15,2100,8,セベリーノ,遊ゴロ,3,0,0,2,裏,ナショナルズ
16,0000,9,ピベッタ,右安打,0,0,0,3,表,フィリーズ
17,0100,1,ヘルナンデス,二ゴロ,1,0,0,3,表,フィリーズ
18,1010,2,ホスキンス,中本塁打,1,0,2,3,表,フィリーズ
19,1000,3,ヘレラ,空振り三振,2,0,2,3,表,フィリーズ
20,2000,4,サンタナ,三邪飛,3,0,2,3,表,フィリーズ
21,0000,9,ロドリゲス,二ゴロ,1,0,2,3,裏,ナショナルズ
22,1000,1,ターナー,三ゴロ,2,0,2,3,裏,ナショナルズ
23,2000,2,ハーパー,空振り三振,3,0,2,3,裏,ナショナルズ
24,0000,5,ウィリアムズ,見逃し三振,1,0,2,4,表,フィリーズ
25,1000,6,キンガリー,左安打,1,0,2,4,表,フィリーズ
26,1000,7,ナップ,左二塁打,2,0,2,4,表,フィリーズ
27,2010,8,フランコ,敬遠,2,0,2,4,表,フィリーズ
28,2110,9,ピベッタ,空振り三振,3,0,2,4,表,フィリーズ
29,0000,3,レンドン,中本塁打,0,1,2,4,裏,ナショナルズ
30,0000,4,ソト,左安打,0,1,2,4,裏,ナショナルズ
31,0100,5,マーフィー,右安打,0,1,2,4,裏,ナショナルズ
32,0101,6,テイラー,左安打,0,2,2,4,裏,ナショナルズ
33,0110,7,ディフォ,空振り三振,1,2,2,4,裏,ナショナルズ
34,1110,8,セベリーノ,空振り三振,2,2,2,4,裏,ナショナルズ
35,2110,9,ロドリゲス,空振り三振,3,2,2,4,裏,ナショナルズ
36,0000,1,ヘルナンデス,四球,0,2,2,5,表,フィリーズ
37,0010,2,ホスキンス,死球,0,2,2,5,表,フィリーズ
38,0110,3,ヘレラ,右三塁打,0,2,4,5,表,フィリーズ
39,0001,4,サンタナ,三ゴロ,1,2,4,5,表,フィリーズ
40,1001,5,ウィリアムズ,中本塁打,1,2,6,5,表,フィリーズ
