,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ガードナー,左フライ,1,0,0,1,表,ヤンキース
1,1000,2,サンチェス,投ゴロ,2,0,0,1,表,ヤンキース
2,2000,3,バード,四球,2,0,0,1,表,ヤンキース
3,2100,4,ホリデー,二ゴロ,3,0,0,1,表,ヤンキース
4,0000,1,ディカーソン,中安打,0,0,0,1,裏,レイズ
5,0100,2,キーアマイヤー,中二塁打,0,0,0,1,裏,レイズ
6,0011,3,ロンゴリア,右犠飛,1,1,0,1,裏,レイズ
7,1010,4,ミラー,一安打,1,1,0,1,裏,レイズ
8,1101,5,ソーザ,四球,1,1,0,1,裏,レイズ
9,1111,6,モリソン,中安打,1,3,0,1,裏,レイズ
10,1110,7,ベッカム,中ライナー,2,3,0,1,裏,レイズ
11,2110,8,スミス,空振り三振,3,3,0,1,裏,レイズ
12,0000,5,エルズベリー,左邪飛,1,3,0,2,表,ヤンキース
13,1000,6,カストロ,二安打,1,3,0,2,表,ヤンキース
14,1100,7,ヘドリー,左安打,1,3,0,2,表,ヤンキース
15,1110,8,ジャッジ,左二塁打,1,3,1,2,表,ヤンキース
16,1011,9,トレイエス,二ゴロ,2,3,2,2,表,ヤンキース
17,2001,1,ガードナー,二ゴロ,3,3,2,2,表,ヤンキース
18,0000,9,ノリス,三ゴロ,1,3,2,2,裏,レイズ
19,1000,1,ディカーソン,空振り三振,2,3,2,2,裏,レイズ
20,2000,2,キーアマイヤー,四球,2,3,2,2,裏,レイズ
21,2100,3,ロンゴリア,左本塁打,2,5,2,2,裏,レイズ
22,2000,4,ミラー,中フライ,3,5,2,2,裏,レイズ
23,0000,2,サンチェス,遊ゴロ,1,5,2,3,表,ヤンキース
24,1000,3,バード,左邪飛,2,5,2,3,表,ヤンキース
25,2000,4,ホリデー,空振り三振,3,5,2,3,表,ヤンキース
26,0000,5,ソーザ,見逃し三振,1,5,2,3,裏,レイズ
27,1000,6,モリソン,中本塁打,1,6,2,3,裏,レイズ
28,1000,7,ベッカム,左二塁打,1,6,2,3,裏,レイズ
