,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ブロクストン,中安打,0,0,0,1,表,ブリュワーズ
1,0100,2,テムズ,左フライ,1,0,0,1,表,ブリュワーズ
2,1100,3,サンタナ,三安打,1,0,0,1,表,ブリュワーズ
3,1011,4,ショー,四球,1,0,0,1,表,ブリュワーズ
4,1111,5,ペレス,遊ゴロ,2,0,1,1,表,ブリュワーズ
5,2011,6,バンディ,空振り三振,3,0,1,1,表,ブリュワーズ
6,0000,1,インシアルテ,三ゴロ,1,0,1,1,裏,ブレーブス
7,1000,2,フィリップス,右安打,1,0,1,1,裏,ブレーブス
8,1100,3,マーケーキス,遊フライ,2,0,1,1,裏,ブレーブス
9,2100,4,アダムズ,中安打,2,0,1,1,裏,ブレーブス
10,2110,5,フラワーズ,中安打,2,1,1,1,裏,ブレーブス
11,2110,6,スワンソン,遊フライ,3,1,1,1,裏,ブレーブス
12,0000,7,ブリンソン,右フライ,1,1,1,2,表,ブリュワーズ
13,1000,8,アーシア,三ライナー,2,1,1,2,表,ブリュワーズ
14,2000,9,ガーザ,三ゴロ,3,1,1,2,表,ブリュワーズ
15,0000,7,カマルゴ,三フライ,1,1,1,2,裏,ブレーブス
16,1000,8,ピーターソン,二ゴロ,2,1,1,2,裏,ブレーブス
17,2000,9,ディッキー,投ゴロ,3,1,1,2,裏,ブレーブス
18,0000,1,ブロクストン,左安打,0,1,1,3,表,ブリュワーズ
19,0100,2,テムズ,左フライ,1,1,1,3,表,ブリュワーズ
20,1100,3,サンタナ,三ゴロ併殺,3,1,1,3,表,ブリュワーズ
21,0000,1,インシアルテ,遊安打,0,1,1,3,裏,ブレーブス
22,0100,2,フィリップス,左本塁打,0,3,1,3,裏,ブレーブス
23,0000,3,マーケーキス,中安打,0,3,1,3,裏,ブレーブス
24,0100,4,アダムズ,右フライ,1,3,1,3,裏,ブレーブス
25,1100,5,フラワーズ,一ゴロ,2,3,1,3,裏,ブレーブス
26,2010,6,スワンソン,一ゴロ,3,3,1,3,裏,ブレーブス
27,0000,4,ショー,二ゴロ,1,3,1,4,表,ブリュワーズ
28,1000,5,ペレス,中フライ,2,3,1,4,表,ブリュワーズ
29,2000,6,バンディ,空振り三振,3,3,1,4,表,ブリュワーズ
30,0000,7,カマルゴ,右二塁打,0,3,1,4,裏,ブレーブス
31,0010,8,ピーターソン,空振り三振,1,3,1,4,裏,ブレーブス
32,1010,9,ディッキー,三ゴロ,2,3,1,4,裏,ブレーブス
33,2010,1,インシアルテ,二ゴロ,3,3,1,4,裏,ブレーブス
34,0000,7,ブリンソン,遊ゴロ,1,3,1,5,表,ブリュワーズ
35,1000,8,アーシア,左二塁打,1,3,1,5,表,ブリュワーズ
36,1010,9,ガーザ,空振り三振,2,3,1,5,表,ブリュワーズ
37,2010,1,ブロクストン,左ライナー,3,3,1,5,表,ブリュワーズ
38,0000,2,フィリップス,見逃し三振,1,3,1,5,裏,ブレーブス
39,1000,3,マーケーキス,左フライ,2,3,1,5,裏,ブレーブス
40,2000,4,アダムズ,空振り三振,3,3,1,5,裏,ブレーブス
41,0000,2,テムズ,右安打,0,3,1,6,表,ブリュワーズ
42,0100,3,サンタナ,空振り三振,1,3,1,6,表,ブリュワーズ
43,1100,4,ショー,左フライ,2,3,1,6,表,ブリュワーズ
44,2100,5,ペレス,三ゴロ,3,3,1,6,表,ブリュワーズ
45,0000,5,フラワーズ,二ライナー,1,3,1,6,裏,ブレーブス
46,1000,6,スワンソン,遊ゴロ,2,3,1,6,裏,ブレーブス
47,2000,7,カマルゴ,空振り三振,3,3,1,6,裏,ブレーブス
48,0000,6,バンディ,空振り三振,1,3,1,7,表,ブリュワーズ
49,1000,7,ブリンソン,三ゴロ,2,3,1,7,表,ブリュワーズ
50,2000,8,アーシア,空振り三振,3,3,1,7,表,ブリュワーズ
51,0000,8,ピーターソン,遊安打,0,3,1,7,裏,ブレーブス
52,0100,9,アダムズ,四球,0,3,1,7,裏,ブレーブス
53,0110,1,インシアルテ,空振り三振,1,3,1,7,裏,ブレーブス
54,1110,2,フィリップス,中ライナー,2,3,1,7,裏,ブレーブス
55,2110,3,マーケーキス,左フライ,3,3,1,7,裏,ブレーブス
56,0000,9,ソガード,四球,0,3,1,8,表,ブリュワーズ
57,0100,1,ブロクストン,中フライ,1,3,1,8,表,ブリュワーズ
58,1100,2,テムズ,空振り三振,2,3,1,8,表,ブリュワーズ
59,2100,3,サンタナ,空振り三振,3,3,1,8,表,ブリュワーズ
60,0000,4,アダムズ,空振り三振,1,3,1,8,裏,ブレーブス
61,1000,5,フラワーズ,見逃し三振,2,3,1,8,裏,ブレーブス
62,2000,6,スワンソン,右安打,2,3,1,8,裏,ブレーブス
63,2100,7,カマルゴ,見逃し三振,3,3,1,8,裏,ブレーブス
64,0000,4,ショー,空振り三振,1,3,1,9,表,ブリュワーズ
65,1000,5,ペレス,三ゴロ,2,3,1,9,表,ブリュワーズ
66,2000,6,アギュラー,右安打,2,3,1,9,表,ブリュワーズ
67,2100,7,ブリンソン,空振り三振,3,3,1,9,表,ブリュワーズ
