,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ジャンコウスキー,四球,0,0,0,1,表,パドレス
1,0010,2,アスアヘ,右二塁打,0,0,1,1,表,パドレス
2,0010,3,マイヤーズ,左安打,0,0,2,1,表,パドレス
3,0100,4,ホスマー,左ライナー,1,0,2,1,表,パドレス
4,1010,5,ビヤヌエバ,三ゴロ,2,0,2,1,表,パドレス
5,2000,6,マーゴット,四球,2,0,3,1,表,パドレス
6,2001,7,ガルビス,中安打,2,0,4,1,表,パドレス
7,2100,8,ヘッジス,遊ゴロ,3,0,4,1,表,パドレス
8,0000,1,ヘルナンデス,中安打,0,0,4,1,裏,フィリーズ
9,0100,2,ホスキンス,四球,0,0,4,1,裏,フィリーズ
10,0110,3,ヘレラ,二ゴロ,1,0,4,1,裏,フィリーズ
11,1011,4,サンタナ,遊ゴロ,2,1,4,1,裏,フィリーズ
12,2001,5,フランコ,見逃し三振,3,1,4,1,裏,フィリーズ
13,0000,9,リチャード,見逃し三振,1,1,4,2,表,パドレス
14,1000,1,ジャンコウスキー,二ゴロ,2,1,4,2,表,パドレス
15,2000,2,アスアヘ,右フライ,3,1,4,2,表,パドレス
16,0000,6,アルテール,空振り三振,1,1,4,2,裏,フィリーズ
17,1000,7,キンガリー,中安打,1,1,4,2,裏,フィリーズ
18,1100,8,アルファロ,四球,1,1,4,2,裏,フィリーズ
19,1110,9,アリエッタ,二ゴロ,2,1,4,2,裏,フィリーズ
20,2101,1,ヘルナンデス,四球,2,1,4,2,裏,フィリーズ
21,2111,2,ホスキンス,四球,2,2,4,2,裏,フィリーズ
22,2111,3,ヘレラ,中安打,2,4,4,2,裏,フィリーズ
23,2101,4,サンタナ,中本塁打,2,7,4,2,裏,フィリーズ
24,2000,5,フランコ,一フライ,3,7,4,2,裏,フィリーズ
25,0000,3,マイヤーズ,中安打,0,7,4,3,表,パドレス
26,0100,4,ホスマー,二併殺,2,7,4,3,表,パドレス
27,2000,5,ビヤヌエバ,中フライ,3,7,4,3,表,パドレス
28,0000,6,アルテール,右フライ,1,7,4,3,裏,フィリーズ
29,1000,7,キンガリー,三ライナー,2,7,4,3,裏,フィリーズ
30,2000,8,アルファロ,空振り三振,3,7,4,3,裏,フィリーズ
31,0000,6,マーゴット,四球,0,7,4,4,表,パドレス
32,0010,7,ガルビス,右安打,0,7,5,4,表,パドレス
33,0100,8,ヘッジス,右安打,0,7,5,4,表,パドレス
34,0110,9,ロペス,空振り三振,1,7,5,4,表,パドレス
35,1110,1,レンフロー,四球,1,7,5,4,表,パドレス
36,1111,2,アスアヘ,一ゴロ,2,7,5,4,表,パドレス
37,2111,3,マイヤーズ,空振り三振,3,7,5,4,表,パドレス
38,0000,9,ウィリアムズ,空振り三振,1,7,5,4,裏,フィリーズ
39,1000,1,ヘルナンデス,三ゴロ,2,7,5,4,裏,フィリーズ
40,2000,2,ホスキンス,二ゴロ,3,7,5,4,裏,フィリーズ
41,0000,4,ホスマー,左フライ,1,7,5,5,表,パドレス
42,1000,5,ビヤヌエバ,見逃し三振,2,7,5,5,表,パドレス
43,2000,6,マーゴット,中安打,2,7,5,5,表,パドレス
44,2100,7,ガルビス,空振り三振,3,7,5,5,表,パドレス
45,0000,3,ヘレラ,二安打,0,7,5,5,裏,フィリーズ
46,0100,4,サンタナ,三ゴロ,1,7,5,5,裏,フィリーズ
47,1010,5,フランコ,遊フライ,2,7,5,5,裏,フィリーズ
48,2010,6,プルーフ,二安打,2,7,5,5,裏,フィリーズ
49,2000,8,ヘッジス,左フライ,1,7,5,5,裏,フィリーズ
50,1000,9,レイエス,中安打,1,7,5,5,裏,フィリーズ
51,1100,1,レンフロー,左フライ,2,7,5,5,裏,フィリーズ
52,2100,2,アスアヘ,四球,2,7,5,5,裏,フィリーズ
53,2110,3,マイヤーズ,空振り三振,3,7,5,5,裏,フィリーズ
54,0000,7,キンガリー,空振り三振,1,7,5,6,表,パドレス
55,1000,8,アルファロ,中フライ,2,7,5,6,表,パドレス
56,2000,9,ウィリアムズ,一ゴロ,3,7,5,6,表,パドレス
