,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,メリフィールド,三フライ,1,0,0,1,表,ロイヤルズ
1,1000,2,ケーン,三ゴロ,2,0,0,1,表,ロイヤルズ
2,2000,3,カブレラ,空振り三振,3,0,0,1,表,ロイヤルズ
3,0000,1,Aジョーンズ,左ライナー,1,0,0,1,裏,オリオールズ
4,1000,2,マチャド,右二塁打,1,0,0,1,裏,オリオールズ
5,1010,3,スクープ,中安打,1,1,0,1,裏,オリオールズ
6,1100,4,デービス,中安打,1,1,0,1,裏,オリオールズ
7,1101,5,マンシーニ,左二塁打,1,2,0,1,裏,オリオールズ
8,1011,6,ベッカム,遊ゴロ,2,2,0,1,裏,オリオールズ
9,2110,7,スミス,空振り三振,3,2,0,1,裏,オリオールズ
10,0000,4,ホスマー,二安打,0,2,0,2,表,ロイヤルズ
11,0100,5,ペレス,遊ゴロ,1,2,0,2,表,ロイヤルズ
12,1100,6,ムスターカス,一ゴロ,2,2,0,2,表,ロイヤルズ
13,2100,7,モス,二フライ,3,2,0,2,表,ロイヤルズ
14,0000,8,カスティーヨ,中フライ,1,2,0,2,裏,オリオールズ
15,1000,9,リカード,一邪飛,2,2,0,2,裏,オリオールズ
16,2000,1,Aジョーンズ,左安打,2,2,0,2,裏,オリオールズ
17,2100,2,マチャド,中フライ,3,2,0,2,裏,オリオールズ
18,0000,8,エスコバル,右フライ,1,2,0,3,表,ロイヤルズ
19,1000,9,ゴードン,中安打,1,2,0,3,表,ロイヤルズ
20,1001,1,メリフィールド,左安打,1,2,1,3,表,ロイヤルズ
21,1100,2,ケーン,右ライナー,2,2,1,3,表,ロイヤルズ
22,2100,3,カブレラ,二ゴロ,3,2,1,3,表,ロイヤルズ
23,0000,3,スクープ,中フライ,1,2,1,3,裏,オリオールズ
24,1000,4,デービス,一ゴロ,2,2,1,3,裏,オリオールズ
25,2000,5,マンシーニ,四球,2,2,1,3,裏,オリオールズ
26,2100,6,ベッカム,見逃し三振,3,2,1,3,裏,オリオールズ
27,0000,4,ホスマー,二ゴロ,1,2,1,4,表,ロイヤルズ
28,1000,5,ペレス,捕ゴロ,2,2,1,4,表,ロイヤルズ
29,2000,6,ムスターカス,四球,2,2,1,4,表,ロイヤルズ
30,2100,7,モス,見逃し三振,3,2,1,4,表,ロイヤルズ
31,0000,7,スミス,死球,0,2,1,4,裏,オリオールズ
32,0100,8,カスティーヨ,投ゴロ,1,2,1,4,裏,オリオールズ
33,1010,9,リカード,投ゴロ,2,2,1,4,裏,オリオールズ
34,2001,1,Aジョーンズ,左安打,2,3,1,4,裏,オリオールズ
35,2100,2,マチャド,遊安打,2,3,1,4,裏,オリオールズ
36,2000,8,エスコバル,投ゴロ,1,3,1,4,裏,オリオールズ
37,1000,9,ゴードン,右ライナー,2,3,1,4,裏,オリオールズ
38,2000,1,メリフィールド,中フライ,3,3,1,4,裏,オリオールズ
39,0000,3,スクープ,右安打,0,3,1,5,表,ロイヤルズ
40,0100,4,デービス,空振り三振,1,3,1,5,表,ロイヤルズ
41,1100,5,マンシーニ,空振り三振,2,3,1,5,表,ロイヤルズ
42,2100,6,ベッカム,遊安打,2,3,1,5,表,ロイヤルズ
43,2110,7,スミス,左二塁打,2,5,1,5,表,ロイヤルズ
44,2010,8,カスティーヨ,中安打,2,6,1,5,表,ロイヤルズ
45,2100,9,リカード,中二塁打,2,6,1,5,表,ロイヤルズ
46,2011,1,Aジョーンズ,遊ゴロ,3,6,1,5,表,ロイヤルズ
47,0000,2,ケーン,右ライナー,1,6,1,5,裏,オリオールズ
48,1000,3,カブレラ,一ライナー,2,6,1,5,裏,オリオールズ
49,2000,4,ホスマー,二ゴロ,3,6,1,5,裏,オリオールズ
50,0000,2,マチャド,遊安打,0,6,1,6,表,ロイヤルズ
51,0100,3,スクープ,遊ゴロ,1,6,1,6,表,ロイヤルズ
52,1100,4,デービス,四球,1,6,1,6,表,ロイヤルズ
53,1110,5,マンシーニ,遊ゴロ併殺,3,6,1,6,表,ロイヤルズ
54,0000,5,ペレス,空振り三振,1,6,1,6,裏,オリオールズ
55,1000,6,ムスターカス,遊フライ,2,6,1,6,裏,オリオールズ
56,2000,7,モス,左フライ,3,6,1,6,裏,オリオールズ
57,0000,6,ベッカム,右二塁打,0,6,1,7,表,ロイヤルズ
58,0010,7,スミス,中安打,0,7,1,7,表,ロイヤルズ
59,0100,8,カスティーヨ,空振り三振,1,7,1,7,表,ロイヤルズ
60,1100,9,リカード,遊ゴロ,2,7,1,7,表,ロイヤルズ
61,2100,1,Aジョーンズ,右フライ,3,7,1,7,表,ロイヤルズ
62,0000,8,エスコバル,空振り三振,1,7,1,7,裏,オリオールズ
63,1000,9,ゴードン,空振り三振,2,7,1,7,裏,オリオールズ
64,2000,1,メリフィールド,右フライ,3,7,1,7,裏,オリオールズ
65,0000,2,マチャド,中フライ,1,7,1,8,表,ロイヤルズ
66,1000,3,スクープ,空振り三振,2,7,1,8,表,ロイヤルズ
67,2000,4,デービス,中フライ,3,7,1,8,表,ロイヤルズ
68,0000,2,ボニファシオ,見逃し三振,1,7,1,8,裏,オリオールズ
69,1000,3,カブレラ,左二塁打,1,7,1,8,裏,オリオールズ
70,1010,4,ホスマー,遊ゴロ,2,7,1,8,裏,オリオールズ
71,2010,5,ペレス,中二塁打,2,7,2,8,裏,オリオールズ
72,2010,6,トーリス,左ライナー,3,7,2,8,裏,オリオールズ
