,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,カーペンター,右ライナー,1,0,0,1,表,カージナルス
1,1000,2,グリチェク,四球,1,0,0,1,表,カージナルス
2,1100,3,ピスコティ,投ゴロ併殺,3,0,0,1,表,カージナルス
3,0000,1,ブランコ,一ゴロ,1,0,0,1,裏,Dバックス
4,1000,2,ペラルタ,中フライ,2,0,0,1,裏,Dバックス
5,2000,3,ゴールドシュミット,右ライナー,3,0,0,1,裏,Dバックス
6,0000,4,ジャーコ,左二塁打,0,0,0,2,表,カージナルス
7,0010,5,Jマルティネス,二ゴロ,1,0,0,2,表,カージナルス
8,1001,6,デヨング,空振り三振,2,0,0,2,表,カージナルス
9,2001,7,メヒア,遊ゴロ,3,0,0,2,表,カージナルス
10,0000,4,ラム,一ゴロ,1,0,0,2,裏,Dバックス
11,1000,5,オーイングス,空振り三振,2,0,0,2,裏,Dバックス
12,2000,6,ハーマン,左ライナー,3,0,0,2,裏,Dバックス
13,0000,8,フライヤー,見逃し三振,1,0,0,3,表,カージナルス
14,1000,9,リン,空振り三振,2,0,0,3,表,カージナルス
15,2000,1,カーペンター,一ゴロ,3,0,0,3,表,カージナルス
16,0000,7,アイアネッタ,中フライ,1,0,0,3,裏,Dバックス
17,1000,8,マルテ,左二塁打,1,0,0,3,裏,Dバックス
18,1010,9,コービン,空振り三振,2,0,0,3,裏,Dバックス
19,2010,1,ブランコ,中二塁打,2,1,0,3,裏,Dバックス
20,2010,2,ペラルタ,空振り三振,3,1,0,3,裏,Dバックス
21,0000,2,グリチェク,右安打,0,1,0,4,表,カージナルス
22,0100,3,ピスコティ,四球,0,1,0,4,表,カージナルス
23,0110,4,ジャーコ,左安打,0,1,0,4,表,カージナルス
24,0111,5,Jマルティネス,左安打,0,1,2,4,表,カージナルス
25,0110,6,デヨング,中安打,0,1,2,4,表,カージナルス
26,0111,7,メヒア,右フライ,1,1,2,4,表,カージナルス
27,1111,8,フライヤー,空振り三振,2,1,2,4,表,カージナルス
28,2111,9,リン,空振り三振,3,1,2,4,表,カージナルス
29,0000,3,ゴールドシュミット,中本塁打,0,2,2,4,裏,Dバックス
30,0000,4,ラム,見逃し三振,1,2,2,4,裏,Dバックス
31,1000,5,オーイングス,三ゴロ,2,2,2,4,裏,Dバックス
32,2000,6,ハーマン,遊ゴロ,3,2,2,4,裏,Dバックス
33,0000,1,カーペンター,三フライ,1,2,2,5,表,カージナルス
34,1000,2,グリチェク,見逃し三振,2,2,2,5,表,カージナルス
35,2000,3,ピスコティ,右フライ,3,2,2,5,表,カージナルス
36,0000,7,アイアネッタ,見逃し三振,1,2,2,5,裏,Dバックス
37,1000,8,マルテ,見逃し三振,2,2,2,5,裏,Dバックス
38,2000,9,コービン,投ゴロ,3,2,2,5,裏,Dバックス
39,0000,4,ジャーコ,三ゴロ,1,2,2,6,表,カージナルス
40,1000,5,Jマルティネス,遊ゴロ,2,2,2,6,表,カージナルス
41,2000,6,デヨング,三ゴロ,3,2,2,6,表,カージナルス
42,0000,1,ブランコ,右三塁打,0,2,2,6,裏,Dバックス
43,0001,2,ペラルタ,三フライ,1,2,2,6,裏,Dバックス
44,1001,3,ゴールドシュミット,敬遠,1,2,2,6,裏,Dバックス
45,1101,4,ラム,一ゴロ,2,3,2,6,裏,Dバックス
46,2100,5,オーイングス,空振り三振,3,3,2,6,裏,Dバックス
47,0000,7,ガルシア,遊ゴロ,1,3,2,7,表,カージナルス
48,1000,8,フライヤー,三ライナー,2,3,2,7,表,カージナルス
49,2000,9,ボイト,中二塁打,2,3,2,7,表,カージナルス
50,2010,1,カーペンター,敬遠,2,3,2,7,表,カージナルス
51,2110,2,グリチェク,左本塁打,2,3,5,7,表,カージナルス
52,2000,3,ピスコティ,四球,2,3,5,7,表,カージナルス
53,2100,4,ジャーコ,右フライ,3,3,5,7,表,カージナルス
54,0000,6,ハーマン,二ゴロ,1,3,5,7,裏,Dバックス
55,1000,7,アイアネッタ,見逃し三振,2,3,5,7,裏,Dバックス
56,2000,8,マルテ,左ライナー,3,3,5,7,裏,Dバックス
57,0000,5,Jマルティネス,三失策,0,3,5,8,表,カージナルス
58,0100,6,デヨング,左フライ,1,3,5,8,表,カージナルス
59,1100,7,ガルシア,中安打,1,3,5,8,表,カージナルス
60,1101,8,フライヤー,四球,1,3,5,8,表,カージナルス
61,1111,9,パーム,中安打,1,3,7,8,表,カージナルス
62,1011,1,カーペンター,空振り三振,2,3,7,8,表,カージナルス
63,2011,2,グリチェク,左二塁打,2,3,9,8,表,カージナルス
64,2010,3,ピスコティ,左二塁打,2,3,10,8,表,カージナルス
65,2010,4,ジャーコ,四球,2,3,10,8,表,カージナルス
66,2110,5,Jマルティネス,見逃し三振,3,3,10,8,表,カージナルス
67,0000,9,バルガス,空振り三振,1,3,10,8,裏,Dバックス
