,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,インシアルテ,遊ゴロ,1,0,0,1,表,ブレーブス
1,1000,2,フィリップス,遊ゴロ,2,0,0,1,表,ブレーブス
2,2000,3,フリーマン,中フライ,3,0,0,1,表,ブレーブス
3,0000,1,グッドウィン,一ライナー,1,0,0,1,裏,ナショナルズ
4,1000,2,レーバーン,空振り三振,2,0,0,1,裏,ナショナルズ
5,2000,3,ハーパー,二ゴロ,3,0,0,1,裏,ナショナルズ
6,0000,4,ケンプ,空振り三振,1,0,0,2,表,ブレーブス
7,1000,5,マーケーキス,右フライ,2,0,0,2,表,ブレーブス
8,2000,6,アダムズ,一邪飛,3,0,0,2,表,ブレーブス
9,0000,4,ジマーマン,空振り三振,1,0,0,2,裏,ナショナルズ
10,1000,5,マーフィー,一フライ,2,0,0,2,裏,ナショナルズ
11,2000,6,レンドン,右ライナー,3,0,0,2,裏,ナショナルズ
12,0000,7,フラワーズ,空振り三振,1,0,0,3,表,ブレーブス
13,1000,8,スワンソン,空振り三振,2,0,0,3,表,ブレーブス
14,2000,9,ディッキー,投ゴロ,3,0,0,3,表,ブレーブス
15,0000,7,ドルー,空振り三振,1,0,0,3,裏,ナショナルズ
16,1000,8,ウィータース,中フライ,2,0,0,3,裏,ナショナルズ
17,2000,9,シャーザー,一ゴロ,3,0,0,3,裏,ナショナルズ
18,0000,1,インシアルテ,右二塁打,0,0,0,4,表,ブレーブス
19,0010,2,フィリップス,中安打,0,0,1,4,表,ブレーブス
20,0100,3,フリーマン,二ゴロ,1,0,1,4,表,ブレーブス
21,1100,4,ケンプ,三ゴロ併殺,3,0,1,4,表,ブレーブス
22,0000,1,グッドウィン,二ゴロ,1,0,1,4,裏,ナショナルズ
23,1000,2,レーバーン,四球,1,0,1,4,裏,ナショナルズ
24,1100,3,ハーパー,二ゴロ併殺,3,0,1,4,裏,ナショナルズ
25,0000,5,マーケーキス,右ライナー,1,0,1,5,表,ブレーブス
26,1000,6,アダムズ,中二塁打,1,0,1,5,表,ブレーブス
27,1001,7,フラワーズ,三ゴロ,2,0,1,5,表,ブレーブス
28,2001,8,スワンソン,空振り三振,3,0,1,5,表,ブレーブス
29,0000,4,ジマーマン,空振り三振,1,0,1,5,裏,ナショナルズ
30,1000,5,マーフィー,遊ゴロ,2,0,1,5,裏,ナショナルズ
31,2000,6,レンドン,空振り三振,3,0,1,5,裏,ナショナルズ
32,0000,9,ディッキー,投ゴロ,1,0,1,6,表,ブレーブス
33,1000,1,インシアルテ,空振り三振,2,0,1,6,表,ブレーブス
34,2000,2,フィリップス,空振り三振,3,0,1,6,表,ブレーブス
35,0000,7,ドルー,右二塁打,0,0,1,6,裏,ナショナルズ
36,0010,8,ウィータース,中安打,0,1,1,6,裏,ナショナルズ
