,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ヘルナンデス,右安打,0,0,0,1,表,ジャイアンツ
1,0100,2,ポージー,中安打,0,0,0,1,表,ジャイアンツ
2,0110,3,マカチェン,遊フライ,1,0,0,1,表,ジャイアンツ
3,1110,4,ロンゴリア,左ライナー,2,0,0,1,表,ジャイアンツ
4,2110,5,クロフォード,中フライ,3,0,0,1,表,ジャイアンツ
5,0000,1,カストロ,空振り三振,1,0,0,1,裏,マーリンズ
6,1000,2,アンダーソン,三失策,1,0,0,1,裏,マーリンズ
7,1100,3,リアルミュート,右ライナー,2,0,0,1,裏,マーリンズ
8,2100,4,メイビン,一邪飛,3,0,0,1,裏,マーリンズ
9,0000,6,ハンドリー,空振り三振,1,0,0,2,表,ジャイアンツ
10,1000,7,ウィリアムソン,左ライナー,2,0,0,2,表,ジャイアンツ
11,2000,8,ハンソン,空振り三振,3,0,0,2,表,ジャイアンツ
12,0000,5,ボア,一ゴロ,1,0,0,2,裏,マーリンズ
13,1000,6,ブリンソン,二フライ,2,0,0,2,裏,マーリンズ
14,2000,7,ロハス,右ライナー,3,0,0,2,裏,マーリンズ
15,0000,9,バムガーナー,空振り三振,1,0,0,3,表,ジャイアンツ
16,1000,1,ヘルナンデス,四球,1,0,0,3,表,ジャイアンツ
17,1100,2,ポージー,左フライ,2,0,0,3,表,ジャイアンツ
18,2010,3,マカチェン,三安打,2,0,0,3,表,ジャイアンツ
19,2101,4,ロンゴリア,中安打,2,0,1,3,表,ジャイアンツ
20,2110,5,クロフォード,遊ゴロ,3,0,1,3,表,ジャイアンツ
21,0000,8,リベラ,見逃し三振,1,0,1,3,裏,マーリンズ
22,1000,9,チェン,空振り三振,2,0,1,3,裏,マーリンズ
23,2000,1,カストロ,中フライ,3,0,1,3,裏,マーリンズ
24,0000,6,ハンドリー,空振り三振,1,0,1,4,表,ジャイアンツ
25,1000,7,ウィリアムソン,空振り三振,2,0,1,4,表,ジャイアンツ
26,2000,8,ハンソン,三ゴロ,3,0,1,4,表,ジャイアンツ
27,0000,2,アンダーソン,右本塁打,0,1,1,4,裏,マーリンズ
28,0000,3,リアルミュート,左二塁打,0,1,1,4,裏,マーリンズ
29,0010,4,メイビン,遊ゴロ,1,1,1,4,裏,マーリンズ
30,1010,5,ボア,一ゴロ,2,1,1,4,裏,マーリンズ
31,2001,6,ブリンソン,中三塁打,2,2,1,4,裏,マーリンズ
