,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ベニンテンディ,四球,0,0,0,1,表,Rソックス
1,0100,2,ボガーツ,中フライ,1,0,0,1,表,Rソックス
2,1010,3,マルティネス,中安打,1,0,1,1,表,Rソックス
3,1100,4,モアランド,空振り三振,2,0,1,1,表,Rソックス
4,2100,5,ヌネス,右邪飛,3,0,1,1,表,Rソックス
5,0000,1,スプリンガー,空振り三振,1,0,1,1,裏,アストロズ
6,1000,2,ブレグマン,見逃し三振,2,0,1,1,裏,アストロズ
7,2000,3,アルテューベ,中安打,2,0,1,1,裏,アストロズ
8,2100,4,コレア,三ゴロ,3,0,1,1,裏,アストロズ
9,0000,6,デバース,空振り三振,1,0,1,2,表,Rソックス
10,1000,7,スワイハート,三邪飛,2,0,1,2,表,Rソックス
11,2000,8,バスケス,右ライナー,3,0,1,2,表,Rソックス
12,0000,5,グリエル,中安打,0,0,1,2,裏,アストロズ
13,0100,6,ギャティス,二ライナー,1,0,1,2,裏,アストロズ
14,1100,7,スタッシ,空振り三振,2,0,1,2,裏,アストロズ
15,2010,8,ゴンザレス,中三塁打,2,1,1,2,裏,アストロズ
16,2001,9,マリズニク,空振り三振,3,1,1,2,裏,アストロズ
17,0000,9,ブラッドリー,中ライナー,1,1,1,3,表,Rソックス
18,1000,1,ベニンテンディ,左フライ,2,1,1,3,表,Rソックス
19,2000,2,ボガーツ,二ゴロ,3,1,1,3,表,Rソックス
20,0000,1,スプリンガー,左安打,0,1,1,3,裏,アストロズ
21,0100,2,ブレグマン,左本塁打,0,3,1,3,裏,アストロズ
22,0000,3,アルテューベ,三ゴロ,1,3,1,3,裏,アストロズ
23,1000,4,コレア,四球,1,3,1,3,裏,アストロズ
24,1100,5,グリエル,投ゴロ,2,3,1,3,裏,アストロズ
25,2100,6,ギャティス,遊フライ,3,3,1,3,裏,アストロズ
26,0000,3,マルティネス,空振り三振,1,3,1,4,表,Rソックス
27,1000,4,モアランド,一ゴロ,2,3,1,4,表,Rソックス
28,2000,5,ヌネス,中安打,2,3,1,4,表,Rソックス
29,2100,6,デバース,空振り三振,3,3,1,4,表,Rソックス
30,0000,7,スタッシ,左ライナー,1,3,1,4,裏,アストロズ
31,1000,8,ケンプ,空振り三振,2,3,1,4,裏,アストロズ
32,2000,9,マリズニク,三ゴロ,3,3,1,4,裏,アストロズ
33,0000,7,スワイハート,左ライナー,1,3,1,5,表,Rソックス
34,1000,8,バスケス,右邪飛,2,3,1,5,表,Rソックス
35,2000,9,ブラッドリー,一ゴロ,3,3,1,5,表,Rソックス
36,0000,1,スプリンガー,空振り三振,1,3,1,5,裏,アストロズ
37,1000,2,ブレグマン,二フライ,2,3,1,5,裏,アストロズ
38,2000,3,アルテューベ,見逃し三振,3,3,1,5,裏,アストロズ
39,0000,1,ベニンテンディ,見逃し三振,1,3,1,6,表,Rソックス
40,1000,2,ボガーツ,四球,1,3,1,6,表,Rソックス
41,1010,3,マルティネス,中安打,1,3,2,6,表,Rソックス
42,1010,4,モアランド,二ライナー,2,3,2,6,表,Rソックス
43,2010,5,ヌネス,空振り三振,3,3,2,6,表,Rソックス
44,0000,4,コレア,右フライ,1,3,2,6,裏,アストロズ
45,1000,5,グリエル,右フライ,2,3,2,6,裏,アストロズ
46,2000,6,ギャティス,右フライ,3,3,2,6,裏,アストロズ
47,0000,6,デバース,空振り三振,1,3,2,7,表,Rソックス
48,1000,7,スワイハート,遊ゴロ,2,3,2,7,表,Rソックス
49,2000,8,バスケス,左本塁打,2,3,3,7,表,Rソックス
50,2000,9,ブラッドリー,四球,2,3,3,7,表,Rソックス
51,2100,1,ベニンテンディ,右本塁打,2,3,5,7,表,Rソックス
52,2000,2,ボガーツ,四球,2,3,5,7,表,Rソックス
53,2100,3,マルティネス,空振り三振,3,3,5,7,表,Rソックス
54,0000,7,スタッシ,遊ゴロ,1,3,5,7,裏,アストロズ
55,1000,8,ケンプ,投ゴロ,2,3,5,7,裏,アストロズ
56,2000,9,マリズニク,四球,2,3,5,7,裏,アストロズ
57,2100,1,スプリンガー,空振り三振,3,3,5,7,裏,アストロズ
58,0000,4,モアランド,空振り三振,1,3,5,8,表,Rソックス
59,1000,5,ヌネス,空振り三振,2,3,5,8,表,Rソックス
60,2000,6,デバース,一邪飛,3,3,5,8,表,Rソックス
61,0000,2,ブレグマン,中フライ,1,3,5,8,裏,アストロズ
62,1000,3,アルテューベ,四球,1,3,5,8,裏,アストロズ
63,1010,4,コレア,三ゴロ,2,3,5,8,裏,アストロズ
64,2001,5,グリエル,右安打,2,4,5,8,裏,アストロズ
65,2100,6,ギャティス,二フライ,3,4,5,8,裏,アストロズ
66,0000,7,スワイハート,右フライ,1,4,5,9,表,Rソックス
67,1000,8,バスケス,四球,1,4,5,9,表,Rソックス
68,1100,9,ブラッドリー,左フライ,2,4,5,9,表,Rソックス
69,2010,1,ベニンテンディ,一ゴロ,3,4,5,9,表,Rソックス
70,0000,7,スタッシ,空振り三振,1,4,5,9,裏,アストロズ
71,1000,8,ケンプ,左フライ,2,4,5,9,裏,アストロズ
72,2000,9,デービス,空振り三振,3,4,5,9,裏,アストロズ
