,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,アルモラ,三ゴロ,1,0,0,1,表,カブス
1,1000,2,バエス,空振り三振,2,0,0,1,表,カブス
2,2000,3,コントレラス,二フライ,3,0,0,1,表,カブス
3,0000,1,テイラー,左二塁打,0,0,0,1,裏,ドジャース
4,0010,2,ヘルナンデス,遊ゴロ,1,0,0,1,裏,ドジャース
5,1010,3,ターナー,四球,1,0,0,1,裏,ドジャース
6,1110,4,ケンプ,左ライナー,2,0,0,1,裏,ドジャース
7,2110,5,マンシー,四球,2,0,0,1,裏,ドジャース
8,2111,6,ベリンジャー,二ゴロ,3,0,0,1,裏,ドジャース
9,0000,4,リゾ,右安打,0,0,0,2,表,カブス
10,0000,5,ラッセル,空振り三振,2,0,0,2,表,カブス
11,2000,6,ボート,遊失策,2,0,0,2,表,カブス
12,2100,7,ハップ,見逃し三振,3,0,0,2,表,カブス
13,0000,7,フォーサイス,空振り三振,1,0,0,2,裏,ドジャース
14,1000,8,バーンズ,左安打,1,0,0,2,裏,ドジャース
15,1100,9,カーショー,四球,1,0,0,2,裏,ドジャース
16,1101,1,テイラー,空振り三振,2,0,0,2,裏,ドジャース
17,2101,2,ヘルナンデス,右安打,2,1,0,2,裏,ドジャース
18,2110,3,ターナー,二フライ,3,1,0,2,裏,ドジャース
19,0000,8,シュワバー,右安打,0,1,0,3,表,カブス
20,0100,9,キンタナ,投ゴロ併殺,2,1,0,3,表,カブス
21,2000,1,アルモラ,左フライ,3,1,0,3,表,カブス
22,0000,4,ケンプ,中フライ,1,1,0,3,裏,ドジャース
23,1000,5,マンシー,左本塁打,1,2,0,3,裏,ドジャース
24,1000,6,ベリンジャー,見逃し三振,2,2,0,3,裏,ドジャース
25,2000,7,フォーサイス,三ゴロ,3,2,0,3,裏,ドジャース
26,0000,2,バエス,中二塁打,0,2,0,4,表,カブス
27,0010,3,コントレラス,左フライ,1,2,0,4,表,カブス
28,1010,4,リゾ,遊ゴロ,2,2,0,4,表,カブス
29,2001,5,ラッセル,中安打,2,2,1,4,表,カブス
30,2100,6,ボート,見逃し三振,3,2,1,4,表,カブス
31,0000,8,バーンズ,中安打,0,2,1,4,裏,ドジャース
32,0100,9,カーショー,投犠打,1,2,1,4,裏,ドジャース
33,1010,1,テイラー,右ライナー,2,2,1,4,裏,ドジャース
34,2010,2,ヘルナンデス,中二塁打,2,3,1,4,裏,ドジャース
