,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,フレージャー,空振り三振,1,0,0,1,表,パイレーツ
1,1000,2,レイエス,右フライ,2,0,0,1,表,パイレーツ
2,2000,3,ベル,中安打,2,0,0,1,表,パイレーツ
3,2100,4,セルベリ,左本塁打,2,0,2,1,表,パイレーツ
4,2000,5,ディカーソン,四球,2,0,2,1,表,パイレーツ
5,2100,6,オスナ,右ライナー,3,0,2,1,表,パイレーツ
6,0000,1,マーフィー,投ゴロ,1,0,2,1,裏,カブス
7,1000,2,ゾブリスト,遊ライナー,2,0,2,1,裏,カブス
8,2000,3,バエス,三ゴロ,3,0,2,1,裏,カブス
9,0000,7,ラップロー,左ライナー,1,0,2,2,表,パイレーツ
10,1000,8,ニューマン,遊ゴロ,2,0,2,2,表,パイレーツ
11,2000,9,タイヨン,遊ゴロ,3,0,2,2,表,パイレーツ
12,0000,4,リゾ,左フライ,1,0,2,2,裏,カブス
13,1000,5,シュワバー,四球,1,0,2,2,裏,カブス
14,1100,6,ブライアント,二フライ,2,0,2,2,裏,カブス
15,2100,7,ヘイワード,遊ゴロ,3,0,2,2,裏,カブス
16,0000,1,フレージャー,空振り三振,1,0,2,3,表,パイレーツ
17,1000,2,レイエス,見逃し三振,2,0,2,3,表,パイレーツ
18,2000,3,ベル,一フライ,3,0,2,3,表,パイレーツ
19,0000,8,ハメルズ,中本塁打,0,1,2,3,裏,カブス
20,0000,9,カラティーニ,一ゴロ,1,1,2,3,裏,カブス
21,1000,1,マーフィー,左フライ,2,1,2,3,裏,カブス
22,2000,2,ゾブリスト,投ゴロ,3,1,2,3,裏,カブス
23,0000,4,セルベリ,四球,0,1,2,4,表,パイレーツ
24,0100,5,ディカーソン,左ライナー,1,1,2,4,表,パイレーツ
25,1100,6,オスナ,左二塁打,1,1,2,4,表,パイレーツ
26,1011,7,ラップロー,見逃し三振,2,1,2,4,表,パイレーツ
27,2011,8,ニューマン,右フライ,3,1,2,4,表,パイレーツ
28,0000,3,バエス,見逃し三振,1,1,2,4,裏,カブス
29,1000,4,リゾ,空振り三振,2,1,2,4,裏,カブス
30,2000,5,シュワバー,左フライ,3,1,2,4,裏,カブス
31,0000,9,タイヨン,二ゴロ,1,1,2,5,表,パイレーツ
32,1000,1,フレージャー,中フライ,2,1,2,5,表,パイレーツ
33,2000,2,レイエス,見逃し三振,3,1,2,5,表,パイレーツ
34,0000,6,ブライアント,空振り三振,1,1,2,5,裏,カブス
35,1000,7,ヘイワード,中安打,1,1,2,5,裏,カブス
36,1100,8,ハメルズ,空振り三振,2,1,2,5,裏,カブス
37,2100,9,カラティーニ,中安打,2,1,2,5,裏,カブス
38,2110,1,マーフィー,遊安打,2,1,2,5,裏,カブス
39,2111,2,ゾブリスト,一ゴロ,3,1,2,5,裏,カブス
40,0000,3,ベル,空振り三振,1,1,2,6,表,パイレーツ
41,1000,4,セルベリ,三安打,1,1,2,6,表,パイレーツ
42,1010,5,ディカーソン,空振り三振,2,1,2,6,表,パイレーツ
43,2010,6,オスナ,右二塁打,2,1,3,6,表,パイレーツ
44,2010,7,ラップロー,遊フライ,3,1,3,6,表,パイレーツ
45,0000,3,バエス,遊安打,0,1,3,6,裏,カブス
46,0100,4,リゾ,四球,0,1,3,6,裏,カブス
47,0110,5,シュワバー,二ゴロ併殺,2,1,3,6,裏,カブス
48,2001,6,ブライアント,四球,2,1,3,6,裏,カブス
49,2101,7,ヘイワード,見逃し三振,3,1,3,6,裏,カブス
50,0000,8,ニューマン,四球,0,1,3,7,表,パイレーツ
51,0100,9,タイヨン,投犠打,1,1,3,7,表,パイレーツ
52,1010,1,フレージャー,左フライ,2,1,3,7,表,パイレーツ
53,2010,2,レイエス,左安打,2,1,4,7,表,パイレーツ
54,2100,3,ベル,四球,2,1,4,7,表,パイレーツ
55,2110,4,セルベリ,二ゴロ,3,1,4,7,表,パイレーツ
56,0000,8,ラステラ,二ゴロ,1,1,4,7,裏,カブス
57,1000,9,カラティーニ,左フライ,2,1,4,7,裏,カブス
58,2000,1,マーフィー,中フライ,3,1,4,7,裏,カブス
59,0000,5,ディカーソン,右ライナー,1,1,4,8,表,パイレーツ
60,1000,6,モーラン,空振り三振,2,1,4,8,表,パイレーツ
61,2000,7,ラップロー,四球,2,1,4,8,表,パイレーツ
62,2100,8,ニューマン,遊ゴロ,3,1,4,8,表,パイレーツ
63,0000,2,ゾブリスト,一邪飛,1,1,4,8,裏,カブス
64,1000,3,バエス,空振り三振,2,1,4,8,裏,カブス
65,2000,4,リゾ,二安打,2,1,4,8,裏,カブス
66,2100,5,シュワバー,空振り三振,3,1,4,8,裏,カブス
67,0000,9,クレーマー,左フライ,1,1,4,9,表,パイレーツ
68,1000,1,フレージャー,一ゴロ,2,1,4,9,表,パイレーツ
69,2000,2,レイエス,左本塁打,2,1,5,9,表,パイレーツ
70,2000,3,ベル,空振り三振,3,1,5,9,表,パイレーツ
71,0000,6,ブライアント,中安打,0,1,5,9,裏,カブス
72,0100,7,ヘイワード,右フライ,1,1,5,9,裏,カブス
73,1100,8,アルモラ,中フライ,2,1,5,9,裏,カブス
74,2100,9,カラティーニ,投ゴロ,3,1,5,9,裏,カブス
