,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,インシアルテ,見逃し三振,1,0,0,1,表,ブレーブス
1,1000,2,フィリップス,死球,1,0,0,1,表,ブレーブス
2,1100,3,フリーマン,三ゴロ,2,0,0,1,表,ブレーブス
3,2100,4,ケンプ,中安打,2,0,0,1,表,ブレーブス
4,2011,5,マーケーキス,中安打,2,0,2,1,表,ブレーブス
5,2100,6,フラワーズ,遊フライ,3,0,2,1,表,ブレーブス
6,0000,1,ピラー,右フライ,1,0,2,1,裏,ブルージェイズ
7,1000,2,カレラ,見逃し三振,2,0,2,1,裏,ブルージェイズ
8,2000,3,バティスタ,左フライ,3,0,2,1,裏,ブルージェイズ
9,0000,7,Aガルシア,死球,0,0,2,2,表,ブレーブス
10,0100,8,ピーターソン,空振り三振,1,0,2,2,表,ブレーブス
11,1001,9,スワンソン,中犠飛,2,0,3,2,表,ブレーブス
12,2000,1,インシアルテ,四球,2,0,3,2,表,ブレーブス
13,2100,2,フィリップス,中ライナー,3,0,3,2,表,ブレーブス
14,0000,4,モラレス,投ゴロ,1,0,3,2,裏,ブルージェイズ
15,1000,5,スモーク,右二塁打,1,0,3,2,裏,ブルージェイズ
16,1010,6,トラビス,中二塁打,1,1,3,2,裏,ブルージェイズ
17,1010,7,ゴーインズ,中フライ,2,1,3,2,裏,ブルージェイズ
18,2010,8,オーマン,三ゴロ,3,1,3,2,裏,ブルージェイズ
19,0000,3,フリーマン,左フライ,1,1,3,3,表,ブレーブス
20,1000,4,ケンプ,右安打,1,1,3,3,表,ブレーブス
21,1100,5,マーケーキス,二ゴロ併殺,3,1,3,3,表,ブレーブス
22,0000,9,コグラン,捕邪飛,1,1,3,3,裏,ブルージェイズ
23,1000,1,ピラー,遊ゴロ,2,1,3,3,裏,ブルージェイズ
24,2000,2,カレラ,四球,2,1,3,3,裏,ブルージェイズ
25,2100,3,バティスタ,右安打,2,1,3,3,裏,ブルージェイズ
26,2110,4,モラレス,中フライ,3,1,3,3,裏,ブルージェイズ
27,0000,6,フラワーズ,中安打,0,1,3,4,表,ブレーブス
28,0100,7,Aガルシア,三ゴロ,1,1,3,4,表,ブレーブス
29,1100,8,ピーターソン,死球,1,1,3,4,表,ブレーブス
30,1110,9,スワンソン,右安打,1,1,4,4,表,ブレーブス
31,1001,1,インシアルテ,三邪飛,3,1,4,4,表,ブレーブス
32,0000,5,スモーク,投ゴロ,1,1,4,4,裏,ブルージェイズ
33,1000,6,トラビス,遊安打,1,1,4,4,裏,ブルージェイズ
34,1010,7,ゴーインズ,中ライナー,2,1,4,4,裏,ブルージェイズ
35,2010,8,オーマン,中安打,2,2,4,4,裏,ブルージェイズ
36,2100,9,コグラン,左フライ,3,2,4,4,裏,ブルージェイズ
37,0000,2,フィリップス,空振り三振,1,2,4,5,表,ブレーブス
38,1000,3,フリーマン,中フライ,2,2,4,5,表,ブレーブス
39,2000,4,ケンプ,左二塁打,2,2,4,5,表,ブレーブス
40,2010,5,マーケーキス,中安打,2,2,5,5,表,ブレーブス
41,2100,6,フラワーズ,四球,2,2,5,5,表,ブレーブス
42,2110,7,Aガルシア,中安打,2,2,6,5,表,ブレーブス
43,2101,8,ピーターソン,遊ゴロ,3,2,6,5,表,ブレーブス
44,0000,1,ピラー,右安打,0,2,6,5,裏,ブルージェイズ
45,0100,2,カレラ,二ゴロ,1,2,6,5,裏,ブルージェイズ
46,1010,3,バティスタ,左二塁打,1,3,6,5,裏,ブルージェイズ
47,1010,4,モラレス,左ライナー,2,3,6,5,裏,ブルージェイズ
48,2010,5,スモーク,四球,2,3,6,5,裏,ブルージェイズ
49,2110,6,トラビス,三ゴロ,3,3,6,5,裏,ブルージェイズ
50,0000,9,スワンソン,中二塁打,0,3,6,6,表,ブレーブス
51,0010,1,インシアルテ,遊安打,0,3,6,6,表,ブレーブス
52,0101,2,フィリップス,空振り三振,1,3,6,6,表,ブレーブス
53,1101,3,フリーマン,中本塁打,1,3,9,6,表,ブレーブス
54,1000,4,ケンプ,右二塁打,1,3,9,6,表,ブレーブス
55,1010,5,マーケーキス,左フライ,2,3,9,6,表,ブレーブス
56,2010,6,フラワーズ,死球,2,3,9,6,表,ブレーブス
57,2110,7,Aガルシア,右安打,2,3,10,6,表,ブレーブス
58,2101,8,ピーターソン,見逃し三振,3,3,10,6,表,ブレーブス
59,0000,7,ゴーインズ,空振り三振,1,3,10,6,裏,ブルージェイズ
60,1000,8,オーマン,三ゴロ,2,3,10,6,裏,ブルージェイズ
61,2000,9,コグラン,四球,2,3,10,6,裏,ブルージェイズ
62,2100,1,ピラー,右ライナー,3,3,10,6,裏,ブルージェイズ
63,0000,9,スワンソン,空振り三振,1,3,10,7,表,ブレーブス
64,1000,1,インシアルテ,中フライ,2,3,10,7,表,ブレーブス
65,2000,2,フィリップス,二フライ,3,3,10,7,表,ブレーブス
66,0000,2,カレラ,中ライナー,1,3,10,7,裏,ブルージェイズ
67,1000,3,バティスタ,右フライ,2,3,10,7,裏,ブルージェイズ
68,2000,4,モラレス,四球,2,3,10,7,裏,ブルージェイズ
69,2100,5,スモーク,四球,2,3,10,7,裏,ブルージェイズ
70,2110,6,トラビス,右二塁打,2,4,10,7,裏,ブルージェイズ
71,2011,7,ゴーインズ,二ゴロ,3,4,10,7,裏,ブルージェイズ
72,0000,3,フリーマン,空振り三振,1,4,10,8,表,ブレーブス
73,1000,4,ケンプ,四球,1,4,10,8,表,ブレーブス
74,1100,5,マーケーキス,死球,1,4,10,8,表,ブレーブス
75,1110,6,フラワーズ,空振り三振,2,4,10,8,表,ブレーブス
76,2110,7,Aガルシア,空振り三振,3,4,10,8,表,ブレーブス
77,0000,8,オーマン,見逃し三振,1,4,10,8,裏,ブルージェイズ
78,1000,9,コグラン,一ゴロ,2,4,10,8,裏,ブルージェイズ
79,2000,1,ピラー,遊失策,2,4,10,8,裏,ブルージェイズ
80,2010,2,カレラ,右フライ,3,4,10,8,裏,ブルージェイズ
81,0000,8,ピーターソン,遊ゴロ,1,4,10,9,表,ブレーブス
82,1000,9,スワンソン,右ライナー,2,4,10,9,表,ブレーブス
83,2000,1,インシアルテ,三ゴロ,3,4,10,9,表,ブレーブス
84,0000,3,バティスタ,中安打,0,4,10,9,裏,ブルージェイズ
85,0100,4,モラレス,左フライ,1,4,10,9,裏,ブルージェイズ
86,1100,5,スモーク,右本塁打,1,6,10,9,裏,ブルージェイズ
87,1000,6,トラビス,見逃し三振,2,6,10,9,裏,ブルージェイズ
88,2000,7,ゴーインズ,見逃し三振,3,6,10,9,裏,ブルージェイズ
