,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ベッツ,中ライナー,1,0,0,1,表,Rソックス
1,1000,2,ベニンテンディ,見逃し三振,2,0,0,1,表,Rソックス
2,2000,3,ボガーツ,見逃し三振,3,0,0,1,表,Rソックス
3,0000,1,Lガルシア,空振り三振,1,0,0,1,裏,Wソックス
4,1000,2,カブレラ,投ゴロ,2,0,0,1,裏,Wソックス
5,2000,3,アブレイユ,見逃し三振,3,0,0,1,裏,Wソックス
6,0000,4,モアランド,三邪飛,1,0,0,2,表,Rソックス
7,1000,5,ブラッドリー,二ゴロ,2,0,0,2,表,Rソックス
8,2000,6,ラトレッジ,空振り三振,3,0,0,2,表,Rソックス
9,0000,4,フレージャー,遊ゴロ,1,0,0,2,裏,Wソックス
10,1000,5,Aガルシア,中安打,1,0,0,2,裏,Wソックス
11,1100,6,デビッドソン,空振り三振,2,0,0,2,裏,Wソックス
12,2001,7,アンダーソン,中二塁打,2,1,0,2,裏,Wソックス
13,2010,8,Kスミス,遊ゴロ,3,1,0,2,裏,Wソックス
14,0000,7,サンドバル,左安打,0,1,0,3,表,Rソックス
15,0100,8,バスケス,投ゴロ,1,1,0,3,表,Rソックス
16,1010,9,マレーロ,三ゴロ,2,1,0,3,表,Rソックス
17,2010,1,ベッツ,四球,2,1,0,3,表,Rソックス
18,2110,2,ベニンテンディ,二ゴロ,3,1,0,3,表,Rソックス
19,0000,9,サンチェス,空振り三振,1,1,0,3,裏,Wソックス
20,1000,1,Lガルシア,右安打,1,1,0,3,裏,Wソックス
21,1001,2,カブレラ,三ゴロ,2,1,0,3,裏,Wソックス
22,2001,3,アブレイユ,中ライナー,3,1,0,3,裏,Wソックス
23,0000,3,ボガーツ,三ゴロ,1,1,0,4,表,Rソックス
24,1000,4,モアランド,四球,1,1,0,4,表,Rソックス
25,1100,5,ブラッドリー,右安打,1,1,0,4,表,Rソックス
26,1110,6,ラトレッジ,右ライナー,2,1,0,4,表,Rソックス
27,2110,7,サンドバル,空振り三振,3,1,0,4,表,Rソックス
28,0000,4,フレージャー,二ゴロ,1,1,0,4,裏,Wソックス
29,1000,5,Aガルシア,遊ゴロ,2,1,0,4,裏,Wソックス
30,2000,6,デビッドソン,左安打,2,1,0,4,裏,Wソックス
31,2100,7,アンダーソン,右安打,2,1,0,4,裏,Wソックス
32,2110,8,Kスミス,中フライ,3,1,0,4,裏,Wソックス
33,0000,8,バスケス,空振り三振,1,1,0,5,表,Rソックス
34,1000,9,マレーロ,二ゴロ,2,1,0,5,表,Rソックス
35,2000,1,ベッツ,投ゴロ,3,1,0,5,表,Rソックス
36,0000,9,サンチェス,三失策,0,1,0,5,裏,Wソックス
37,0010,1,Lガルシア,投ゴロ,1,1,0,5,裏,Wソックス
38,1010,2,カブレラ,空振り三振,2,1,0,5,裏,Wソックス
39,2010,3,アブレイユ,空振り三振,3,1,0,5,裏,Wソックス
40,0000,2,ベニンテンディ,遊フライ,1,1,0,6,表,Rソックス
41,1000,3,ボガーツ,左安打,1,1,0,6,表,Rソックス
42,1100,4,モアランド,中安打,1,1,0,6,表,Rソックス
43,1011,5,ブラッドリー,敬遠,1,1,0,6,表,Rソックス
44,1111,6,ラトレッジ,遊ゴロ,2,1,1,6,表,Rソックス
45,2101,7,サンドバル,左安打,2,1,2,6,表,Rソックス
46,2011,8,バスケス,中二塁打,2,1,4,6,表,Rソックス
47,2010,9,マレーロ,一邪飛,3,1,4,6,表,Rソックス
48,0000,4,フレージャー,左安打,0,1,4,6,裏,Wソックス
49,0100,5,Aガルシア,左安打,0,1,4,6,裏,Wソックス
50,0110,6,デビッドソン,遊フライ,1,1,4,6,裏,Wソックス
51,1110,7,アンダーソン,空振り三振,2,1,4,6,裏,Wソックス
52,2110,8,Kスミス,投ゴロ,3,1,4,6,裏,Wソックス
53,0000,1,ベッツ,空振り三振,1,1,4,7,表,Rソックス
54,1000,2,ベニンテンディ,空振り三振,2,1,4,7,表,Rソックス
55,2000,3,ボガーツ,右フライ,3,1,4,7,表,Rソックス
56,0000,9,サンチェス,空振り三振,1,1,4,7,裏,Wソックス
57,1000,1,Lガルシア,遊フライ,2,1,4,7,裏,Wソックス
58,2000,2,カブレラ,二フライ,3,1,4,7,裏,Wソックス
59,0000,4,モアランド,空振り三振,1,1,4,8,表,Rソックス
60,1000,5,ブラッドリー,二ゴロ,2,1,4,8,表,Rソックス
61,2000,6,ラトレッジ,空振り三振,3,1,4,8,表,Rソックス
62,0000,3,アブレイユ,右ライナー,1,1,4,8,裏,Wソックス
63,1000,4,フレージャー,三ゴロ,2,1,4,8,裏,Wソックス
64,2000,5,Aガルシア,三ゴロ,3,1,4,8,裏,Wソックス
65,0000,7,サンドバル,左安打,0,1,4,9,表,Rソックス
66,0100,8,バスケス,二ゴロ併殺,2,1,4,9,表,Rソックス
67,2000,9,マレーロ,右フライ,3,1,4,9,表,Rソックス
68,0000,6,デビッドソン,見逃し三振,1,1,4,9,裏,Wソックス
69,1000,7,アンダーソン,空振り三振,2,1,4,9,裏,Wソックス
70,2000,8,ナルバエス,見逃し三振,3,1,4,9,裏,Wソックス
