,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ヘルナンデス,空振り三振,1,0,0,1,表,フィリーズ
1,1000,2,ナバ,右本塁打,1,0,1,1,表,フィリーズ
2,1000,3,ヘレラ,中安打,1,0,1,1,表,フィリーズ
3,1100,4,フランコ,左フライ,2,0,1,1,表,フィリーズ
4,2100,5,ソーンダース,左フライ,3,0,1,1,表,フィリーズ
5,0000,1,ハミルトン,中安打,0,0,1,1,裏,レッズ
6,0100,2,ペラザ,二フライ,1,0,1,1,裏,レッズ
7,1100,3,ボット,右フライ,2,0,1,1,裏,レッズ
8,2100,4,デュバル,見逃し三振,3,0,1,1,裏,レッズ
9,0000,6,ナップ,見逃し三振,1,0,1,2,表,フィリーズ
10,1000,7,スタッシ,一ゴロ,2,0,1,2,表,フィリーズ
11,2000,8,ガルビス,四球,2,0,1,2,表,フィリーズ
12,2100,9,バックホルツ,空振り三振,3,0,1,2,表,フィリーズ
13,0000,5,スアレス,右二塁打,0,0,1,2,裏,レッズ
14,0010,6,シェブラー,二ゴロ,1,0,1,2,裏,レッズ
15,1001,7,コザート,中犠飛,2,1,1,2,裏,レッズ
16,2000,8,ターナー,見逃し三振,3,1,1,2,裏,レッズ
17,0000,1,ヘルナンデス,中安打,0,1,1,3,表,フィリーズ
18,0100,2,ナバ,右本塁打,0,1,3,3,表,フィリーズ
19,0000,3,ヘレラ,右二塁打,0,1,3,3,表,フィリーズ
20,0010,4,フランコ,遊ゴロ,1,1,3,3,表,フィリーズ
21,1001,5,ソーンダース,空振り三振,2,1,3,3,表,フィリーズ
22,2000,6,ナップ,四球,2,1,4,3,表,フィリーズ
23,2100,7,スタッシ,遊フライ,3,1,4,3,表,フィリーズ
24,0000,9,デービス,左二塁打,0,1,4,3,裏,レッズ
25,0010,1,ハミルトン,右安打,0,1,4,3,裏,レッズ
26,0110,2,ペラザ,遊ゴロ,1,1,4,3,裏,レッズ
27,1101,3,ボット,一ゴロ併殺,3,1,4,3,裏,レッズ
28,0000,8,ガルビス,二フライ,1,1,4,4,表,フィリーズ
29,1000,9,バックホルツ,空振り三振,2,1,4,4,表,フィリーズ
30,2000,1,ヘルナンデス,空振り三振,3,1,4,4,表,フィリーズ
31,0000,4,デュバル,中安打,0,1,4,4,裏,レッズ
32,0100,5,スアレス,中安打,0,1,4,4,裏,レッズ
33,0101,6,シェブラー,四球,0,1,4,4,裏,レッズ
34,0111,7,コザート,左安打,0,2,4,4,裏,レッズ
35,0111,8,ターナー,右犠飛,1,3,4,4,裏,レッズ
36,1011,9,ジェネット,一ゴロ,2,4,4,4,裏,レッズ
37,2001,1,ハミルトン,二ライナー,3,4,4,4,裏,レッズ
38,0000,2,ナバ,四球,0,4,4,5,表,フィリーズ
39,0100,3,ヘレラ,四球,0,4,4,5,表,フィリーズ
40,0110,4,フランコ,空振り三振,1,4,4,5,表,フィリーズ
41,1110,5,ソーンダース,二ゴロ併殺,3,4,4,5,表,フィリーズ
42,0000,2,ペラザ,右フライ,1,4,4,5,裏,レッズ
43,1000,3,ボット,中安打,1,4,4,5,裏,レッズ
44,1100,4,デュバル,空振り三振,2,4,4,5,裏,レッズ
45,2100,5,スアレス,四球,2,4,4,5,裏,レッズ
46,2110,6,シェブラー,三邪飛,3,4,4,5,裏,レッズ
47,0000,6,ナップ,四球,0,4,4,6,表,フィリーズ
48,0100,7,スタッシ,四球,0,4,4,6,表,フィリーズ
49,0100,8,ガルビス,二ゴロ併殺,3,4,4,6,表,フィリーズ
50,0000,7,コザート,空振り三振,1,4,4,6,裏,レッズ
51,1000,8,ターナー,遊ゴロ,2,4,4,6,裏,レッズ
52,2000,9,ロレンゼン,中本塁打,2,5,4,6,裏,レッズ
53,2000,1,ハミルトン,三ゴロ,3,5,4,6,裏,レッズ
54,0000,9,ジョセフ,右ライナー,1,5,4,7,表,フィリーズ
55,1000,1,ヘルナンデス,三ゴロ,2,5,4,7,表,フィリーズ
56,2000,2,ナバ,見逃し三振,3,5,4,7,表,フィリーズ
57,0000,2,ペラザ,中安打,0,5,4,7,裏,レッズ
58,0010,3,ボット,空振り三振,1,5,4,7,裏,レッズ
59,1010,4,デュバル,左本塁打,1,7,4,7,裏,レッズ
60,1000,5,スアレス,空振り三振,2,7,4,7,裏,レッズ
61,2000,6,シェブラー,二ゴロ,3,7,4,7,裏,レッズ
62,0000,3,ヘレラ,空振り三振,1,7,4,8,表,フィリーズ
63,1000,4,フランコ,空振り三振,2,7,4,8,表,フィリーズ
64,2000,5,ソーンダース,左ライナー,3,7,4,8,表,フィリーズ
65,0000,7,コザート,左安打,0,7,4,8,裏,レッズ
66,0100,8,ターナー,右ライナー,1,7,4,8,裏,レッズ
67,1100,9,キブルハン,右安打,1,7,4,8,裏,レッズ
68,1110,1,ハミルトン,左ゴロ,2,7,4,8,裏,レッズ
69,2110,2,ペラザ,三ゴロ,3,7,4,8,裏,レッズ
70,0000,6,ナップ,見逃し三振,1,7,4,9,表,フィリーズ
71,1000,7,ブランコ,左安打,1,7,4,9,表,フィリーズ
72,1100,8,ガルビス,見逃し三振,2,7,4,9,表,フィリーズ
73,2100,9,ジョセフ,二ゴロ,3,7,4,9,表,フィリーズ
