,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,アルモラ,中フライ,1,0,0,1,表,カブス
1,1000,2,ブライアント,左フライ,2,0,0,1,表,カブス
2,2000,3,リゾ,死球,2,0,0,1,表,カブス
3,2100,4,バエス,見逃し三振,3,0,0,1,表,カブス
4,0000,1,ターナー,遊邪飛,1,0,0,1,裏,ナショナルズ
5,1000,2,レンドン,空振り三振,2,0,0,1,裏,ナショナルズ
6,2000,3,ハーパー,四球,2,0,0,1,裏,ナショナルズ
7,2100,4,ジマーマン,中フライ,3,0,0,1,裏,ナショナルズ
8,0000,5,シュワバー,空振り三振,1,0,0,2,表,カブス
9,1000,6,ボート,空振り三振,2,0,0,2,表,カブス
10,2000,7,カラティーニ,空振り三振,3,0,0,2,表,カブス
11,0000,5,ロブレス,四球,0,0,0,2,裏,ナショナルズ
12,0100,6,サンチェス,中フライ,1,0,0,2,裏,ナショナルズ
13,1100,7,テイラー,右フライ,2,0,0,2,裏,ナショナルズ
14,2100,8,キーブーム,左フライ,3,0,0,2,裏,ナショナルズ
15,0000,8,ハメルズ,見逃し三振,1,0,0,3,表,カブス
16,1000,9,ハップ,一ライナー,2,0,0,3,表,カブス
17,2000,1,アルモラ,投ゴロ,3,0,0,3,表,カブス
18,0000,9,ロドリゲス,遊ゴロ,1,0,0,3,裏,ナショナルズ
19,1000,1,ターナー,右邪飛,2,0,0,3,裏,ナショナルズ
20,2000,2,レンドン,二ゴロ,3,0,0,3,裏,ナショナルズ
21,0000,2,ブライアント,四球,0,0,0,4,表,カブス
22,0100,3,リゾ,中フライ,1,0,0,4,表,カブス
23,1100,4,バエス,右二塁打,1,0,0,4,表,カブス
24,1011,5,シュワバー,敬遠,1,0,0,4,表,カブス
25,1111,6,ボート,空振り三振,2,0,0,4,表,カブス
26,2111,7,カラティーニ,中本塁打,2,0,4,4,表,カブス
27,2000,8,ハメルズ,四球,2,0,4,4,表,カブス
28,2100,9,ハップ,空振り三振,3,0,4,4,表,カブス
29,0000,3,ハーパー,四球,0,0,4,4,裏,ナショナルズ
30,0100,4,ジマーマン,中フライ,1,0,4,4,裏,ナショナルズ
31,1100,5,ロブレス,右フライ,2,0,4,4,裏,ナショナルズ
32,2100,6,サンチェス,中三塁打,2,1,4,4,裏,ナショナルズ
33,2001,7,テイラー,空振り三振,3,1,4,4,裏,ナショナルズ
34,0000,1,アルモラ,遊安打,0,1,4,5,表,カブス
35,0100,2,ブライアント,左フライ,1,1,4,5,表,カブス
36,1100,3,リゾ,右ライナー,2,1,4,5,表,カブス
37,2100,4,バエス,空振り三振,3,1,4,5,表,カブス
38,0000,8,キーブーム,空振り三振,1,1,4,5,裏,ナショナルズ
39,1000,9,スティーブンソン,空振り三振,2,1,4,5,裏,ナショナルズ
40,2000,1,ターナー,見逃し三振,3,1,4,5,裏,ナショナルズ
41,0000,5,シュワバー,中安打,0,1,4,6,表,カブス
42,0100,6,ボート,見逃し三振,1,1,4,6,表,カブス
43,1100,7,カラティーニ,遊ゴロ併殺,3,1,4,6,表,カブス
44,0000,2,レンドン,中本塁打,0,2,4,6,裏,ナショナルズ
45,0000,3,ハーパー,四球,0,2,4,6,裏,ナショナルズ
46,0100,4,ジマーマン,四球,0,2,4,6,裏,ナショナルズ
47,0110,5,ロブレス,三ゴロ併殺,2,2,4,6,裏,ナショナルズ
48,2010,6,サンチェス,右二塁打,2,3,4,6,裏,ナショナルズ
49,2010,7,テイラー,四球,2,3,4,6,裏,ナショナルズ
50,2110,8,キーブーム,見逃し三振,3,3,4,6,裏,ナショナルズ
51,0000,8,ラステラ,左安打,0,3,4,7,表,カブス
52,0100,9,ハップ,見逃し三振,1,3,4,7,表,カブス
53,1010,1,アルモラ,空振り三振,2,3,4,7,表,カブス
54,2001,2,ブライアント,中二塁打,2,3,5,7,表,カブス
55,2010,3,リゾ,敬遠,2,3,5,7,表,カブス
56,2110,4,バエス,一ゴロ,3,3,5,7,表,カブス
57,0000,9,イートン,空振り三振,1,3,5,7,裏,ナショナルズ
58,1000,1,ターナー,三安打,1,3,5,7,裏,ナショナルズ
59,1100,2,レンドン,中二塁打,1,4,5,7,裏,ナショナルズ
60,1010,3,ハーパー,中本塁打,1,6,5,7,裏,ナショナルズ
61,1000,4,ジマーマン,四球,1,6,5,7,裏,ナショナルズ
62,1100,5,ロブレス,左フライ,2,6,5,7,裏,ナショナルズ
63,2100,6,サンチェス,空振り三振,3,6,5,7,裏,ナショナルズ
64,0000,5,ラッセル,左ライナー,1,6,5,8,表,カブス
65,1000,6,マーフィー,空振り三振,2,6,5,8,表,カブス
66,2000,7,カラティーニ,左フライ,3,6,5,8,表,カブス
67,0000,7,テイラー,左フライ,1,6,5,8,裏,ナショナルズ
68,1000,8,キーブーム,捕邪飛,2,6,5,8,裏,ナショナルズ
69,2000,9,Marレイノルズ,中安打,2,6,5,8,裏,ナショナルズ
70,2100,1,ターナー,三ゴロ,3,6,5,8,裏,ナショナルズ
71,0000,8,コントレラス,死球,0,6,5,9,表,カブス
72,0100,9,ハップ,中フライ,1,6,5,9,表,カブス
73,1100,1,ゾブリスト,遊ゴロ併殺,3,6,5,9,表,カブス
