,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ゴードン,中フライ,1,0,0,1,表,マリナーズ
1,1000,2,セグラ,左フライ,2,0,0,1,表,マリナーズ
2,2000,3,ハニガー,空振り三振,3,0,0,1,表,マリナーズ
3,0000,1,ロバートソン,二ゴロ,1,0,0,1,裏,レイズ
4,1000,2,クロン,見逃し三振,2,0,0,1,裏,レイズ
5,2000,3,ダフィー,空振り三振,3,0,0,1,裏,レイズ
6,0000,4,クルーズ,左本塁打,0,0,1,2,表,マリナーズ
7,0000,5,シーガー,中フライ,1,0,1,2,表,マリナーズ
8,1000,6,スパン,二ゴロ,2,0,1,2,表,マリナーズ
9,2000,7,ヒーリー,空振り三振,3,0,1,2,表,マリナーズ
10,0000,4,ラモス,遊ゴロ,1,0,1,2,裏,レイズ
11,1000,5,バウアーズ,空振り三振,2,0,1,2,裏,レイズ
12,2000,6,アローヨ,空振り三振,3,0,1,2,裏,レイズ
13,0000,8,ギャメル,左ライナー,1,0,1,3,表,マリナーズ
14,1000,9,ズニーノ,見逃し三振,2,0,1,3,表,マリナーズ
15,2000,1,ゴードン,投ゴロ,3,0,1,3,表,マリナーズ
16,0000,7,フィールド,左二塁打,0,0,1,3,裏,レイズ
17,0010,8,レフスナイダー,中フライ,1,0,1,3,裏,レイズ
18,1001,9,スミス,二ゴロ,2,1,1,3,裏,レイズ
19,2000,1,ウェンデル,空振り三振,3,1,1,3,裏,レイズ
20,0000,2,セグラ,二ゴロ,1,1,1,4,表,マリナーズ
21,1000,3,ハニガー,遊ゴロ,2,1,1,4,表,マリナーズ
22,2000,4,クルーズ,左ライナー,3,1,1,4,表,マリナーズ
23,0000,2,クロン,右本塁打,0,2,1,4,裏,レイズ
24,0000,3,ダフィー,左二塁打,0,2,1,4,裏,レイズ
25,0010,4,ラモス,三ゴロ,1,2,1,4,裏,レイズ
26,1001,5,バウアーズ,右二塁打,1,3,1,4,裏,レイズ
27,1010,6,アローヨ,遊ゴロ,2,3,1,4,裏,レイズ
28,2100,7,フィールド,見逃し三振,3,3,1,4,裏,レイズ
29,0000,5,シーガー,中フライ,1,3,1,5,表,マリナーズ
30,1000,6,スパン,三安打,1,3,1,5,表,マリナーズ
31,1100,7,ヒーリー,遊ゴロ併殺,3,3,1,5,表,マリナーズ
32,0000,8,レフスナイダー,空振り三振,1,3,1,5,裏,レイズ
33,1000,9,スミス,左安打,1,3,1,5,裏,レイズ
34,1010,1,ウェンデル,見逃し三振,2,3,1,5,裏,レイズ
35,2010,2,クロン,右フライ,3,3,1,5,裏,レイズ
36,0000,8,ギャメル,右安打,0,3,1,6,表,マリナーズ
37,0100,9,ズニーノ,左本塁打,0,3,3,6,表,マリナーズ
38,0000,1,ゴードン,一ゴロ,1,3,3,6,表,マリナーズ
39,1000,2,セグラ,右ライナー,2,3,3,6,表,マリナーズ
40,2000,3,ハニガー,三ゴロ,3,3,3,6,表,マリナーズ
41,0000,3,ダフィー,二フライ,1,3,3,6,裏,レイズ
42,1000,4,ラモス,右ライナー,2,3,3,6,裏,レイズ
43,2000,5,バウアーズ,遊ゴロ,3,3,3,6,裏,レイズ
44,0000,4,クルーズ,四球,0,3,3,7,表,マリナーズ
45,0100,5,シーガー,右本塁打,0,3,5,7,表,マリナーズ
46,0000,6,スパン,空振り三振,1,3,5,7,表,マリナーズ
47,1000,7,ヒーリー,空振り三振,2,3,5,7,表,マリナーズ
48,2000,8,ギャメル,二ゴロ,3,3,5,7,表,マリナーズ
49,0000,6,アローヨ,二ゴロ,1,3,5,7,裏,レイズ
50,1000,7,フィールド,空振り三振,2,3,5,7,裏,レイズ
51,2000,8,レフスナイダー,空振り三振,3,3,5,7,裏,レイズ
52,0000,9,ズニーノ,空振り三振,1,3,5,8,表,マリナーズ
53,1000,1,ゴードン,左ライナー,2,3,5,8,表,マリナーズ
54,2000,2,セグラ,一邪飛,3,3,5,8,表,マリナーズ
55,0000,9,ゴメス,空振り三振,1,3,5,8,裏,レイズ
56,1000,1,ウェンデル,中安打,1,3,5,8,裏,レイズ
57,1100,2,クロン,四球,1,3,5,8,裏,レイズ
58,1110,3,ダフィー,一ゴロ,2,3,5,8,裏,レイズ
59,2101,4,ラモス,中安打,2,4,5,8,裏,レイズ
60,2110,5,バウアーズ,二ゴロ,3,4,5,8,裏,レイズ
61,0000,3,ハニガー,空振り三振,1,4,5,9,表,マリナーズ
62,1000,4,クルーズ,三ゴロ,2,4,5,9,表,マリナーズ
63,2000,5,シーガー,右安打,2,4,5,9,表,マリナーズ
64,2100,6,スパン,四球,2,4,5,9,表,マリナーズ
65,2110,7,ヒーリー,遊フライ,3,4,5,9,表,マリナーズ
66,0000,6,アローヨ,二フライ,1,4,5,9,裏,レイズ
67,1000,7,フィールド,三安打,1,4,5,9,裏,レイズ
68,1100,8,レフスナイダー,遊ライナー,2,4,5,9,裏,レイズ
69,2100,9,ゴメス,右安打,2,4,5,9,裏,レイズ
