,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,メリフィールド,中二塁打,0,0,0,1,表,ロイヤルズ
1,0010,2,ボニファシオ,左安打,0,0,1,1,表,ロイヤルズ
2,0100,3,ケーン,中安打,0,0,1,1,表,ロイヤルズ
3,0110,4,ホスマー,左安打,0,0,1,1,表,ロイヤルズ
4,0111,5,ペレス,右安打,0,0,3,1,表,ロイヤルズ
5,0110,6,ムスターカス,一ゴロ,1,0,3,1,表,ロイヤルズ
6,1101,7,モス,空振り三振,2,0,3,1,表,ロイヤルズ
7,2101,8,エスコバル,投ゴロ,3,0,3,1,表,ロイヤルズ
8,0000,1,キンズラー,一邪飛,1,0,3,1,裏,タイガース
9,1000,2,マトゥック,中安打,1,0,3,1,裏,タイガース
10,1100,3,アップトン,見逃し三振,2,0,3,1,裏,タイガース
11,2100,4,カブレラ,空振り三振,3,0,3,1,裏,タイガース
12,0000,9,ゴードン,三邪飛,1,0,3,2,表,ロイヤルズ
13,1000,1,メリフィールド,空振り三振,2,0,3,2,表,ロイヤルズ
14,2000,2,ボニファシオ,空振り三振,3,0,3,2,表,ロイヤルズ
15,0000,5,Jマルティネス,左本塁打,0,1,3,2,裏,タイガース
16,0000,6,カステラノス,投ゴロ,1,1,3,2,裏,タイガース
17,1000,7,ヒックス,中フライ,2,1,3,2,裏,タイガース
18,2000,8,マキャン,中フライ,3,1,3,2,裏,タイガース
19,0000,3,ケーン,中安打,0,1,3,3,表,ロイヤルズ
20,0100,4,ホスマー,四球,0,1,3,3,表,ロイヤルズ
21,0110,5,ペレス,空振り三振,1,1,3,3,表,ロイヤルズ
22,1110,6,ムスターカス,中ライナー,2,1,3,3,表,ロイヤルズ
23,2101,7,モス,二ライナー,3,1,3,3,表,ロイヤルズ
24,0000,9,イグレシアス,中安打,0,1,3,3,裏,タイガース
25,0100,1,キンズラー,一邪飛,1,1,3,3,裏,タイガース
26,1100,2,マトゥック,左安打,1,1,3,3,裏,タイガース
27,1110,3,アップトン,右フライ,2,1,3,3,裏,タイガース
28,2101,4,カブレラ,右本塁打,2,4,3,3,裏,タイガース
29,2000,5,Jマルティネス,空振り三振,3,4,3,3,裏,タイガース
30,0000,8,エスコバル,左安打,0,4,3,4,表,ロイヤルズ
31,0100,9,ゴードン,一ゴロ,1,4,3,4,表,ロイヤルズ
32,1010,1,メリフィールド,右ライナー,2,4,3,4,表,ロイヤルズ
33,2001,2,ボニファシオ,空振り三振,3,4,3,4,表,ロイヤルズ
34,0000,6,カステラノス,左安打,0,4,3,4,裏,タイガース
35,0100,7,ヒックス,空振り三振,1,4,3,4,裏,タイガース
36,1100,8,マキャン,死球,1,4,3,4,裏,タイガース
37,1110,9,イグレシアス,二ゴロ,2,4,3,4,裏,タイガース
38,2101,1,キンズラー,中安打,2,5,3,4,裏,タイガース
39,2011,2,マトゥック,一フライ,3,5,3,4,裏,タイガース
40,0000,3,ケーン,二ゴロ,1,5,3,5,表,ロイヤルズ
41,1000,4,ホスマー,左フライ,2,5,3,5,表,ロイヤルズ
42,2000,5,ペレス,中フライ,3,5,3,5,表,ロイヤルズ
43,0000,3,アップトン,一ゴロ,1,5,3,5,裏,タイガース
44,1000,4,カブレラ,中失策,1,5,3,5,裏,タイガース
45,1100,5,Jマルティネス,四球,1,5,3,5,裏,タイガース
46,1110,6,カステラノス,見逃し三振,2,5,3,5,裏,タイガース
47,2110,7,ヒックス,三ゴロ,3,5,3,5,裏,タイガース
48,0000,6,ムスターカス,投ゴロ,1,5,3,6,表,ロイヤルズ
49,1000,7,モス,一ゴロ,2,5,3,6,表,ロイヤルズ
50,2000,8,エスコバル,左安打,2,5,3,6,表,ロイヤルズ
51,2100,9,ゴードン,空振り三振,3,5,3,6,表,ロイヤルズ
52,0000,8,マキャン,左安打,0,5,3,6,裏,タイガース
53,0100,9,イグレシアス,三ゴロ,1,5,3,6,裏,タイガース
54,1010,1,キンズラー,空振り三振,2,5,3,6,裏,タイガース
55,2010,2,マトゥック,中ライナー,3,5,3,6,裏,タイガース
56,0000,1,メリフィールド,遊ゴロ,1,5,3,7,表,ロイヤルズ
57,1000,2,ボニファシオ,二安打,1,5,3,7,表,ロイヤルズ
58,1100,3,ケーン,遊ゴロ併殺,3,5,3,7,表,ロイヤルズ
59,0000,3,アップトン,空振り三振,1,5,3,7,裏,タイガース
60,1000,4,カブレラ,空振り三振,2,5,3,7,裏,タイガース
61,2000,5,Jマルティネス,中三塁打,2,5,3,7,裏,タイガース
62,2001,6,カステラノス,遊ゴロ,3,5,3,7,裏,タイガース
63,0000,4,ホスマー,中安打,0,5,3,8,表,ロイヤルズ
64,0100,5,ペレス,空振り三振,1,5,3,8,表,ロイヤルズ
65,1100,6,ムスターカス,中安打,1,5,3,8,表,ロイヤルズ
66,1110,7,モス,見逃し三振,2,5,3,8,表,ロイヤルズ
67,2110,8,エスコバル,遊ゴロ,3,5,3,8,表,ロイヤルズ
68,0000,7,アビラ,左ライナー,1,5,3,8,裏,タイガース
69,1000,8,マキャン,遊ライナー,2,5,3,8,裏,タイガース
70,2000,9,イグレシアス,一邪飛,3,5,3,8,裏,タイガース
71,0000,9,ゴードン,投ゴロ,1,5,3,9,表,ロイヤルズ
72,1000,1,メリフィールド,空振り三振,2,5,3,9,表,ロイヤルズ
73,2000,2,ボニファシオ,見逃し三振,3,5,3,9,表,ロイヤルズ
