,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,デシールズ,空振り三振,1,0,0,1,表,レンジャーズ
1,1000,2,秋,一ゴロ,2,0,0,1,表,レンジャーズ
2,2000,3,アンドルス,中安打,2,0,0,1,表,レンジャーズ
3,2100,4,ベルトレ,中フライ,3,0,0,1,表,レンジャーズ
4,0000,1,セミエン,見逃し三振,1,0,0,1,裏,アスレチックス
5,1000,2,チャプマン,遊フライ,2,0,0,1,裏,アスレチックス
6,2000,3,ローリー,四球,2,0,0,1,裏,アスレチックス
7,2100,4,デービス,四球,2,0,0,1,裏,アスレチックス
8,2110,5,オルソン,右ライナー,3,0,0,1,裏,アスレチックス
9,0000,5,マザラ,一ゴロ,1,0,0,2,表,レンジャーズ
10,1000,6,ガロ,四球,1,0,0,2,表,レンジャーズ
11,1100,7,チリーノス,右フライ,2,0,0,2,表,レンジャーズ
12,2100,8,オドル,遊フライ,3,0,0,2,表,レンジャーズ
13,0000,6,ヒーリー,四球,0,0,0,2,裏,アスレチックス
14,0100,7,キャンハ,二ゴロ併殺,2,0,0,2,裏,アスレチックス
15,2000,8,フェグリー,四球,2,0,0,2,裏,アスレチックス
16,2100,9,スモリンスキー,三安打,2,0,0,2,裏,アスレチックス
17,2110,1,セミエン,遊ゴロ,3,0,0,2,裏,アスレチックス
18,0000,9,ロビンソン,空振り三振,1,0,0,3,表,レンジャーズ
19,1000,1,デシールズ,二フライ,2,0,0,3,表,レンジャーズ
20,2000,2,秋,左フライ,3,0,0,3,表,レンジャーズ
21,0000,2,チャプマン,中ライナー,1,0,0,3,裏,アスレチックス
22,1000,3,ローリー,遊ゴロ,2,0,0,3,裏,アスレチックス
23,2000,4,デービス,右ライナー,3,0,0,3,裏,アスレチックス
24,0000,3,アンドルス,二ゴロ,1,0,0,4,表,レンジャーズ
25,1000,4,ベルトレ,中フライ,2,0,0,4,表,レンジャーズ
26,2000,5,マザラ,空振り三振,3,0,0,4,表,レンジャーズ
27,0000,5,オルソン,一ゴロ,1,0,0,4,裏,アスレチックス
28,1000,6,ヒーリー,二ゴロ,2,0,0,4,裏,アスレチックス
29,2000,7,キャンハ,見逃し三振,3,0,0,4,裏,アスレチックス
30,0000,6,ガロ,見逃し三振,1,0,0,5,表,レンジャーズ
31,1000,7,チリーノス,空振り三振,2,0,0,5,表,レンジャーズ
32,2000,8,オドル,空振り三振,3,0,0,5,表,レンジャーズ
33,0000,8,フェグリー,中安打,0,0,0,5,裏,アスレチックス
34,0100,9,スモリンスキー,左安打,0,0,0,5,裏,アスレチックス
35,0110,1,セミエン,捕フライ,1,0,0,5,裏,アスレチックス
36,1110,2,チャプマン,中二塁打,1,1,0,5,裏,アスレチックス
37,1011,3,ローリー,右安打,1,3,0,5,裏,アスレチックス
38,1100,4,デービス,中本塁打,1,5,0,5,裏,アスレチックス
39,1000,5,オルソン,一ゴロ,2,5,0,5,裏,アスレチックス
40,2000,6,ヒーリー,空振り三振,3,5,0,5,裏,アスレチックス
41,0000,9,ロビンソン,中ライナー,1,5,0,6,表,レンジャーズ
42,1000,1,デシールズ,中安打,1,5,0,6,表,レンジャーズ
43,1100,2,秋,二ゴロ併殺,3,5,0,6,表,レンジャーズ
44,0000,7,キャンハ,左安打,0,5,0,6,裏,アスレチックス
45,0010,8,フェグリー,左二塁打,0,6,0,6,裏,アスレチックス
46,0010,9,スモリンスキー,三ゴロ,1,6,0,6,裏,アスレチックス
47,1010,1,セミエン,三ゴロ,2,6,0,6,裏,アスレチックス
48,2010,2,チャプマン,左二塁打,2,7,0,6,裏,アスレチックス
49,2010,3,ローリー,二ゴロ,3,7,0,6,裏,アスレチックス
50,0000,3,アンドルス,中フライ,1,7,0,7,表,レンジャーズ
51,1000,4,ベルトレ,中ライナー,2,7,0,7,表,レンジャーズ
52,2000,5,マザラ,中本塁打,2,7,1,7,表,レンジャーズ
53,2000,6,ガロ,中フライ,3,7,1,7,表,レンジャーズ
54,0000,4,デービス,遊ゴロ,1,7,1,7,裏,アスレチックス
55,1000,5,ジョイス,中ライナー,2,7,1,7,裏,アスレチックス
56,2000,6,ヒーリー,三ゴロ,3,7,1,7,裏,アスレチックス
57,0000,7,ニコラス,左邪飛,1,7,1,8,表,レンジャーズ
58,1000,8,オドル,二ゴロ,2,7,1,8,表,レンジャーズ
59,2000,9,ミドルブルックス,空振り三振,3,7,1,8,表,レンジャーズ
60,0000,7,キャンハ,死球,0,7,1,8,裏,アスレチックス
61,0100,8,フェグリー,一ゴロ,1,7,1,8,裏,アスレチックス
62,1010,9,スモリンスキー,一ゴロ,2,7,1,8,裏,アスレチックス
63,2001,1,セミエン,左安打,2,8,1,8,裏,アスレチックス
64,2010,2,チャプマン,三ライナー,3,8,1,8,裏,アスレチックス
65,0000,1,デシールズ,右フライ,1,8,1,9,表,レンジャーズ
66,1000,2,カルフーン,空振り三振,2,8,1,9,表,レンジャーズ
67,2000,3,アンドルス,中ライナー,3,8,1,9,表,レンジャーズ
