,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,フレージャー,空振り三振,1,0,0,1,表,パイレーツ
1,1000,2,ポランコ,空振り三振,2,0,0,1,表,パイレーツ
2,2000,3,マルテ,四球,2,0,0,1,表,パイレーツ
3,2100,4,ベル,左フライ,3,0,0,1,表,パイレーツ
4,0000,1,ヘルナンデス,遊ゴロ,1,0,0,1,裏,フィリーズ
5,1000,2,サンタナ,一ライナー,2,0,0,1,裏,フィリーズ
6,2000,3,ヘレラ,空振り三振,3,0,0,1,裏,フィリーズ
7,0000,5,ディカーソン,一ゴロ,1,0,0,2,表,パイレーツ
8,1000,6,セルベリ,三安打,1,0,0,2,表,パイレーツ
9,1100,7,モーラン,左フライ,2,0,0,2,表,パイレーツ
10,2100,8,マーサー,三ゴロ,3,0,0,2,表,パイレーツ
11,0000,4,ホスキンス,左本塁打,0,1,0,2,裏,フィリーズ
12,0000,5,ウィリアムズ,四球,0,1,0,2,裏,フィリーズ
13,0010,6,キンガリー,死球,0,1,0,2,裏,フィリーズ
14,0110,7,クロフォード,三安打,0,1,0,2,裏,フィリーズ
15,0111,8,アルファロ,空振り三振,1,1,0,2,裏,フィリーズ
16,1111,9,アリエッタ,空振り三振,2,1,0,2,裏,フィリーズ
17,2111,1,ヘルナンデス,中安打,2,4,0,2,裏,フィリーズ
18,2010,2,サンタナ,四球,2,4,0,2,裏,フィリーズ
19,2110,3,ヘレラ,左安打,2,5,0,2,裏,フィリーズ
20,2101,4,ホスキンス,空振り三振,3,5,0,2,裏,フィリーズ
21,0000,9,グラスノー,見逃し三振,1,5,0,3,表,パイレーツ
22,1000,1,フレージャー,見逃し三振,2,5,0,3,表,パイレーツ
23,2000,2,ポランコ,空振り三振,3,5,0,3,表,パイレーツ
24,0000,5,ウィリアムズ,二ゴロ,1,5,0,3,裏,フィリーズ
25,1000,6,キンガリー,空振り三振,2,5,0,3,裏,フィリーズ
26,2000,7,クロフォード,一ゴロ,3,5,0,3,裏,フィリーズ
27,0000,3,マルテ,空振り三振,1,5,0,4,表,パイレーツ
28,1000,4,ベル,一ゴロ,2,5,0,4,表,パイレーツ
29,2000,5,ディカーソン,空振り三振,3,5,0,4,表,パイレーツ
30,0000,8,アルファロ,空振り三振,1,5,0,4,裏,フィリーズ
31,1000,9,アリエッタ,空振り三振,2,5,0,4,裏,フィリーズ
32,2000,1,ヘルナンデス,左フライ,3,5,0,4,裏,フィリーズ
33,0000,6,セルベリ,四球,0,5,0,5,表,パイレーツ
34,0100,7,モーラン,一ゴロ,1,5,0,5,表,パイレーツ
35,1010,8,マーサー,三ゴロ,2,5,0,5,表,パイレーツ
36,2010,9,グラスノー,空振り三振,3,5,0,5,表,パイレーツ
37,0000,2,サンタナ,中安打,0,5,0,5,裏,フィリーズ
38,0010,3,ヘレラ,右安打,0,6,0,5,裏,フィリーズ
39,0100,4,ホスキンス,四球,0,6,0,5,裏,フィリーズ
40,0110,5,ウィリアムズ,見逃し三振,1,6,0,5,裏,フィリーズ
41,1110,6,キンガリー,見逃し三振,2,6,0,5,裏,フィリーズ
42,2110,7,クロフォード,左安打,2,7,0,5,裏,フィリーズ
43,2110,8,アルファロ,二ライナー,3,7,0,5,裏,フィリーズ
44,0000,1,フレージャー,見逃し三振,1,7,0,6,表,パイレーツ
45,1000,2,ポランコ,中フライ,2,7,0,6,表,パイレーツ
46,2000,3,マルテ,投ライナー,3,7,0,6,表,パイレーツ
47,0000,9,アリエッタ,空振り三振,1,7,0,6,裏,フィリーズ
48,1000,1,ヘルナンデス,四球,1,7,0,6,裏,フィリーズ
49,1100,2,サンタナ,四球,1,7,0,6,裏,フィリーズ
50,1110,3,ヘレラ,二ゴロ併殺,3,7,0,6,裏,フィリーズ
51,0000,4,ベル,一ゴロ,1,7,0,7,表,パイレーツ
52,1000,5,ディカーソン,中ライナー,2,7,0,7,表,パイレーツ
53,2000,6,セルベリ,見逃し三振,3,7,0,7,表,パイレーツ
54,0000,4,ホスキンス,見逃し三振,1,7,0,7,裏,フィリーズ
55,1000,5,ウィリアムズ,空振り三振,2,7,0,7,裏,フィリーズ
56,2000,6,キンガリー,二安打,2,7,0,7,裏,フィリーズ
57,2100,7,クロフォード,空振り三振,3,7,0,7,裏,フィリーズ
58,0000,7,モーラン,空振り三振,1,7,0,8,表,パイレーツ
59,1000,8,マーサー,見逃し三振,2,7,0,8,表,パイレーツ
60,2000,9,モロフ,左安打,2,7,0,8,表,パイレーツ
61,2100,1,フレージャー,一ゴロ,3,7,0,8,表,パイレーツ
62,0000,8,アルファロ,空振り三振,1,7,0,8,裏,フィリーズ
63,1000,9,アルテール,見逃し三振,2,7,0,8,裏,フィリーズ
64,2000,1,ヘルナンデス,中安打,2,7,0,8,裏,フィリーズ
65,2100,2,サンタナ,空振り三振,3,7,0,8,裏,フィリーズ
66,0000,2,ポランコ,中ライナー,1,7,0,9,表,パイレーツ
67,1000,3,ディアス,遊フライ,2,7,0,9,表,パイレーツ
68,2000,4,ベル,空振り三振,3,7,0,9,表,パイレーツ
