,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,キンズラー,左ライナー,1,0,0,1,表,エンゼルス
1,1000,2,トラウト,中安打,1,0,0,1,表,エンゼルス
2,1100,3,アップトン,左ライナー,2,0,0,1,表,エンゼルス
3,2010,4,バルブエナ,四球,2,0,0,1,表,エンゼルス
4,2110,5,シモンズ,三ゴロ,3,0,0,1,表,エンゼルス
5,0000,1,ゴードン,二ゴロ,1,0,0,1,裏,マリナーズ
6,1000,2,セグラ,空振り三振,2,0,0,1,裏,マリナーズ
7,2000,3,カノ,右フライ,3,0,0,1,裏,マリナーズ
8,0000,6,コザート,左本塁打,0,0,1,2,表,エンゼルス
9,0000,7,ブラッシュ,右フライ,1,0,1,2,表,エンゼルス
10,1000,8,Cヤング,左本塁打,1,0,2,2,表,エンゼルス
11,1000,9,リベラ,見逃し三振,2,0,2,2,表,エンゼルス
12,2000,1,キンズラー,投ゴロ,3,0,2,2,表,エンゼルス
13,0000,4,クルーズ,空振り三振,1,0,2,2,裏,マリナーズ
14,1000,5,シーガー,中安打,1,0,2,2,裏,マリナーズ
15,1100,6,ハニガー,空振り三振,2,0,2,2,裏,マリナーズ
16,2100,7,ヒーリー,四球,2,0,2,2,裏,マリナーズ
17,2110,8,ズニーノ,遊ゴロ,3,0,2,2,裏,マリナーズ
18,0000,2,トラウト,四球,0,0,2,3,表,エンゼルス
19,0100,3,アップトン,遊ゴロ,1,0,2,3,表,エンゼルス
20,1010,4,バルブエナ,空振り三振,2,0,2,3,表,エンゼルス
21,2010,5,シモンズ,中フライ,3,0,2,3,表,エンゼルス
22,0000,9,ギャメル,空振り三振,1,0,2,3,裏,マリナーズ
23,1000,1,ゴードン,右フライ,2,0,2,3,裏,マリナーズ
24,2000,2,セグラ,二ゴロ,3,0,2,3,裏,マリナーズ
25,0000,6,コザート,左二塁打,0,0,2,4,表,エンゼルス
26,0010,7,ブラッシュ,四球,0,0,2,4,表,エンゼルス
27,0110,8,Cヤング,三犠打,1,0,2,4,表,エンゼルス
28,1011,9,リベラ,遊ゴロ,2,0,2,4,表,エンゼルス
29,2110,1,キンズラー,三ゴロ,3,0,2,4,表,エンゼルス
30,0000,3,カノ,右フライ,1,0,2,4,裏,マリナーズ
31,1000,4,クルーズ,一邪飛,2,0,2,4,裏,マリナーズ
32,2000,5,シーガー,左安打,2,0,2,4,裏,マリナーズ
33,2100,6,ハニガー,空振り三振,3,0,2,4,裏,マリナーズ
34,0000,2,トラウト,見逃し三振,1,0,2,5,表,エンゼルス
35,1000,3,アップトン,左安打,1,0,2,5,表,エンゼルス
36,1100,4,バルブエナ,中安打,1,0,2,5,表,エンゼルス
37,1001,5,シモンズ,三ゴロ,3,0,2,5,表,エンゼルス
38,0000,7,ヒーリー,右フライ,1,0,2,5,裏,マリナーズ
39,1000,8,ズニーノ,空振り三振,2,0,2,5,裏,マリナーズ
40,2000,9,ギャメル,二安打,2,0,2,5,裏,マリナーズ
41,2100,1,ゴードン,中安打,2,0,2,5,裏,マリナーズ
42,2000,6,コザート,右フライ,1,0,2,5,裏,マリナーズ
43,1000,7,ブラッシュ,見逃し三振,2,0,2,5,裏,マリナーズ
44,2000,8,Cヤング,振り逃げ,2,0,2,5,裏,マリナーズ
45,2100,9,リベラ,右二塁打,2,0,3,5,裏,マリナーズ
46,2010,1,キンズラー,四球,2,0,3,5,裏,マリナーズ
47,2110,2,トラウト,左本塁打,2,0,6,5,裏,マリナーズ
48,2000,3,アップトン,空振り三振,3,0,6,5,裏,マリナーズ
49,0000,2,セグラ,中フライ,1,0,6,6,表,エンゼルス
50,1000,3,カノ,左フライ,2,0,6,6,表,エンゼルス
51,2000,4,クルーズ,死球,2,0,6,6,表,エンゼルス
52,2100,5,シーガー,二ゴロ,3,0,6,6,表,エンゼルス
53,0000,4,バルブエナ,死球,0,0,6,6,裏,マリナーズ
54,0100,5,シモンズ,右安打,0,0,6,6,裏,マリナーズ
55,0110,6,コザート,左ライナー,1,0,6,6,裏,マリナーズ
56,1110,7,ブラッシュ,空振り三振,2,0,6,6,裏,マリナーズ
57,2110,8,Cヤング,二フライ,3,0,6,6,裏,マリナーズ
58,0000,6,ハニガー,中安打,0,0,6,7,表,エンゼルス
59,0100,7,ヒーリー,左本塁打,0,2,6,7,表,エンゼルス
60,0000,8,ズニーノ,四球,0,2,6,7,表,エンゼルス
61,0100,9,エレディア,四球,0,2,6,7,表,エンゼルス
62,0110,1,ゴードン,遊ゴロ併殺,2,2,6,7,表,エンゼルス
63,2001,2,セグラ,三ゴロ,3,2,6,7,表,エンゼルス
64,0000,9,リベラ,空振り三振,1,2,6,7,裏,マリナーズ
65,1000,1,キンズラー,遊失策,1,2,6,7,裏,マリナーズ
66,1100,2,トラウト,右安打,1,2,6,7,裏,マリナーズ
67,1110,3,アップトン,空振り三振,2,2,6,7,裏,マリナーズ
68,2110,4,バルブエナ,遊ゴロ,3,2,6,7,裏,マリナーズ
69,0000,3,カノ,右ライナー,1,2,6,8,表,エンゼルス
70,1000,4,クルーズ,三ゴロ,2,2,6,8,表,エンゼルス
71,2000,5,シーガー,三フライ,3,2,6,8,表,エンゼルス
72,0000,5,シモンズ,左フライ,1,2,6,8,裏,マリナーズ
73,1000,6,コザート,死球,1,2,6,8,裏,マリナーズ
74,1100,7,ブラッシュ,左安打,1,2,6,8,裏,マリナーズ
75,1110,8,Cヤング,四球,1,2,6,8,裏,マリナーズ
76,1111,9,リベラ,中安打,1,2,8,8,裏,マリナーズ
77,1110,1,キンズラー,遊ゴロ併殺,3,2,8,8,裏,マリナーズ
78,0000,6,ハニガー,四球,0,2,8,9,表,エンゼルス
79,0100,7,ヒーリー,捕邪飛,1,2,8,9,表,エンゼルス
80,1100,8,ズニーノ,四球,1,2,8,9,表,エンゼルス
81,1110,9,エレディア,四球,1,2,8,9,表,エンゼルス
82,1111,1,ゴードン,二ゴロ併殺,3,2,8,9,表,エンゼルス
