,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,デッカー,二ゴロ,1,0,0,1,表,アスレチックス
1,1000,2,ジョイス,一ゴロ,2,0,0,1,表,アスレチックス
2,2000,3,ローリー,中フライ,3,0,0,1,表,アスレチックス
3,0000,1,エスコバル,投ゴロ,1,0,0,1,裏,エンゼルス
4,1000,2,カルフーン,中フライ,2,0,0,1,裏,エンゼルス
5,2000,3,トラウト,左二塁打,2,0,0,1,裏,エンゼルス
6,2010,4,プホルス,右安打,2,1,0,1,裏,エンゼルス
7,2100,5,クロン,右二塁打,2,2,0,1,裏,エンゼルス
8,2010,6,シモンズ,二フライ,3,2,0,1,裏,エンゼルス
9,0000,4,デービス,中フライ,1,2,0,2,表,アスレチックス
10,1000,5,アロンソ,二ゴロ,2,2,0,2,表,アスレチックス
11,2000,6,ヒーリー,中安打,2,2,0,2,表,アスレチックス
12,2100,7,プルーフ,空振り三振,3,2,0,2,表,アスレチックス
13,0000,7,リビア,左フライ,1,2,0,2,裏,エンゼルス
14,1000,8,ペニントン,三振,2,2,0,2,裏,エンゼルス
15,2000,9,グラタロル,投ゴロ,3,2,0,2,裏,エンゼルス
16,0000,8,フェグリー,三ゴロ,1,2,0,3,表,アスレチックス
17,1000,9,ロサレス,空振り三振,2,2,0,3,表,アスレチックス
18,2000,1,デッカー,一ゴロ,3,2,0,3,表,アスレチックス
19,0000,1,エスコバル,左ライナー,1,2,0,3,裏,エンゼルス
20,1000,2,カルフーン,一ゴロ,2,2,0,3,裏,エンゼルス
21,2000,3,トラウト,二フライ,3,2,0,3,裏,エンゼルス
22,0000,2,ジョイス,投ゴロ,1,2,0,4,表,アスレチックス
23,1000,3,ローリー,右二塁打,1,2,0,4,表,アスレチックス
24,1010,4,デービス,空振り三振,2,2,0,4,表,アスレチックス
25,2010,5,アロンソ,中安打,2,2,1,4,表,アスレチックス
26,2100,6,ヒーリー,左ライナー,3,2,1,4,表,アスレチックス
27,0000,4,プホルス,右ライナー,1,2,1,4,裏,エンゼルス
28,1000,5,クロン,右安打,1,2,1,4,裏,エンゼルス
29,1100,6,シモンズ,遊ゴロ併殺,3,2,1,4,裏,エンゼルス
30,0000,7,プルーフ,遊ゴロ,1,2,1,5,表,アスレチックス
31,1000,8,フェグリー,遊フライ,2,2,1,5,表,アスレチックス
32,2000,9,ロサレス,空振り三振,3,2,1,5,表,アスレチックス
33,0000,7,リビア,中安打,0,2,1,5,裏,エンゼルス
34,0100,8,ペニントン,中安打,0,2,1,5,裏,エンゼルス
35,0101,9,グラタロル,投ゴロ,1,2,1,5,裏,エンゼルス
36,1100,1,エスコバル,空振り三振,3,2,1,5,裏,エンゼルス
37,0000,1,デッカー,遊フライ,1,2,1,6,表,アスレチックス
38,1000,2,ジョイス,二ゴロ,2,2,1,6,表,アスレチックス
39,2000,3,ローリー,四球,2,2,1,6,表,アスレチックス
40,2100,4,デービス,四球,2,2,1,6,表,アスレチックス
41,2110,5,アロンソ,二失策,2,2,1,6,表,アスレチックス
42,2111,6,ヒーリー,空振り三振,3,2,1,6,表,アスレチックス
43,0000,2,カルフーン,一ゴロ,1,2,1,6,裏,エンゼルス
44,1000,3,トラウト,見逃し三振,2,2,1,6,裏,エンゼルス
45,2000,4,プホルス,見逃し三振,3,2,1,6,裏,エンゼルス
46,0000,7,プルーフ,空振り三振,1,2,1,7,表,アスレチックス
47,1000,8,フェグリー,二フライ,2,2,1,7,表,アスレチックス
48,2000,9,ロサレス,三ゴロ,3,2,1,7,表,アスレチックス
49,0000,5,クロン,遊ゴロ,1,2,1,7,裏,エンゼルス
50,1000,6,シモンズ,右ライナー,2,2,1,7,裏,エンゼルス
51,2000,7,リビア,遊ゴロ,3,2,1,7,裏,エンゼルス
52,0000,1,ラマーレ,空振り三振,1,2,1,8,表,アスレチックス
53,1000,2,ジョイス,三ゴロ,2,2,1,8,表,アスレチックス
54,2000,3,ローリー,三ゴロ,3,2,1,8,表,アスレチックス
55,0000,8,ペニントン,二ゴロ,1,2,1,8,裏,エンゼルス
56,1000,9,グラタロル,右フライ,2,2,1,8,裏,エンゼルス
57,2000,1,エスコバル,左二塁打,2,2,1,8,裏,エンゼルス
58,2010,2,カルフーン,中フライ,3,2,1,8,裏,エンゼルス
59,0000,4,デービス,空振り三振,1,2,1,9,表,アスレチックス
60,1000,5,アロンソ,四球,1,2,1,9,表,アスレチックス
61,1100,6,ヒーリー,右ライナー,2,2,1,9,表,アスレチックス
62,2100,7,ボート,投ゴロ,3,2,1,9,表,アスレチックス
