,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,キンズラー,中安打,0,0,0,1,表,タイガース
1,0100,2,コリンズ,右フライ,1,0,0,1,表,タイガース
2,1010,3,カステラノス,空振り三振,2,0,0,1,表,タイガース
3,2010,4,Vマルティネス,左安打,2,0,0,1,表,タイガース
4,2000,1,ドジャー,中二塁打,0,0,0,1,表,タイガース
5,0010,2,キャプラー,一ゴロ,1,0,0,1,表,タイガース
6,1001,3,サノ,右安打,1,1,0,1,表,タイガース
7,1100,4,マウアー,右安打,1,1,0,1,表,タイガース
8,1011,5,グロスマン,見逃し三振,2,1,0,1,表,タイガース
9,2011,6,カストロ,空振り三振,3,1,0,1,表,タイガース
10,0000,5,アップトン,左失策,0,1,0,1,裏,ツインズ
11,0010,6,アビラ,右本塁打,0,1,2,1,裏,ツインズ
12,0000,7,アドゥチ,左安打,0,1,2,1,裏,ツインズ
13,0100,8,ヒックス,遊ゴロ併殺,2,1,2,1,裏,ツインズ
14,2000,9,ロマイン,見逃し三振,3,1,2,1,裏,ツインズ
15,0000,7,エスコバル,中ライナー,1,1,2,2,表,タイガース
16,1000,8,Eロサリオ,投ゴロ,2,1,2,2,表,タイガース
17,2000,9,Dサンタナ,二ゴロ,3,1,2,2,表,タイガース
18,0000,1,キンズラー,右安打,0,1,2,2,裏,ツインズ
19,0100,2,コリンズ,遊ゴロ,1,1,2,2,裏,ツインズ
20,1010,3,カステラノス,四球,1,1,2,2,裏,ツインズ
21,1110,4,Vマルティネス,中安打,1,1,3,2,裏,ツインズ
22,1110,5,アップトン,四球,1,1,3,2,裏,ツインズ
23,1111,6,アビラ,空振り三振,2,1,3,2,裏,ツインズ
24,2111,7,アドゥチ,左二塁打,2,1,5,2,裏,ツインズ
25,2011,8,ヒックス,右安打,2,1,7,2,裏,ツインズ
26,2100,9,ロマイン,四球,2,1,7,2,裏,ツインズ
27,2110,1,キンズラー,中フライ,3,1,7,2,裏,ツインズ
28,0000,1,ドジャー,左ライナー,1,1,7,3,表,タイガース
29,1000,2,キャプラー,二ゴロ,2,1,7,3,表,タイガース
30,2000,3,サノ,四球,2,1,7,3,表,タイガース
31,2100,4,マウアー,左フライ,3,1,7,3,表,タイガース
32,0000,2,コリンズ,左ライナー,1,1,7,3,裏,ツインズ
33,1000,3,カステラノス,遊ゴロ,2,1,7,3,裏,ツインズ
34,2000,4,Vマルティネス,二ゴロ,3,1,7,3,裏,ツインズ
35,0000,5,グロスマン,見逃し三振,1,1,7,4,表,タイガース
36,1000,6,カストロ,二ゴロ,2,1,7,4,表,タイガース
37,2000,7,エスコバル,二ゴロ,3,1,7,4,表,タイガース
38,0000,5,アップトン,左ライナー,1,1,7,4,裏,ツインズ
39,1000,6,アビラ,二ライナー,2,1,7,4,裏,ツインズ
40,2000,7,アドゥチ,空振り三振,3,1,7,4,裏,ツインズ
41,0000,8,Eロサリオ,左本塁打,0,2,7,5,表,タイガース
42,0000,9,Dサンタナ,空振り三振,1,2,7,5,表,タイガース
43,1000,1,ドジャー,遊ゴロ,2,2,7,5,表,タイガース
44,2000,2,キャプラー,一ゴロ,3,2,7,5,表,タイガース
45,0000,8,ヒックス,中安打,0,2,7,5,裏,ツインズ
46,0100,9,ロマイン,四球,0,2,7,5,裏,ツインズ
47,0110,1,キンズラー,空振り三振,1,2,7,5,裏,ツインズ
48,1110,2,コリンズ,空振り三振,2,2,7,5,裏,ツインズ
49,2011,3,カステラノス,振り逃げ,2,2,8,5,裏,ツインズ
50,2100,4,Vマルティネス,中二塁打,2,2,10,5,裏,ツインズ
51,2010,5,アップトン,四球,2,2,10,5,裏,ツインズ
52,2110,6,アビラ,見逃し三振,3,2,10,5,裏,ツインズ
53,0000,3,サノ,空振り三振,1,2,10,6,表,タイガース
54,1000,4,バルガス,空振り三振,2,2,10,6,表,タイガース
55,2000,5,グロスマン,遊ゴロ,3,2,10,6,表,タイガース
56,0000,7,アドゥチ,四球,0,2,10,6,裏,ツインズ
57,0100,8,ヒックス,遊ゴロ併殺,2,2,10,6,裏,ツインズ
58,2000,9,ロマイン,中フライ,3,2,10,6,裏,ツインズ
59,0000,6,カストロ,見逃し三振,1,2,10,7,表,タイガース
60,1000,7,エスコバル,遊フライ,2,2,10,7,表,タイガース
61,2000,8,Eロサリオ,一ゴロ,3,2,10,7,表,タイガース
62,0000,1,キンズラー,中フライ,1,2,10,7,裏,ツインズ
63,1000,2,コリンズ,二ゴロ,2,2,10,7,裏,ツインズ
64,2000,3,カステラノス,右フライ,3,2,10,7,裏,ツインズ
65,0000,9,Dサンタナ,二ゴロ,1,2,10,8,表,タイガース
66,1000,1,ドジャー,四球,1,2,10,8,表,タイガース
67,1100,2,キャプラー,右本塁打,1,4,10,8,表,タイガース
68,1000,3,サノ,空振り三振,2,4,10,8,表,タイガース
69,2000,4,バルガス,四球,2,4,10,8,表,タイガース
70,2100,5,グロスマン,中安打,2,4,10,8,表,タイガース
71,2101,6,カストロ,遊ゴロ,3,4,10,8,表,タイガース
72,0000,4,Vマルティネス,三ゴロ,1,4,10,8,裏,ツインズ
73,1000,5,アップトン,右安打,1,4,10,8,裏,ツインズ
74,1100,6,アビラ,左フライ,2,4,10,8,裏,ツインズ
75,2100,7,アドゥチ,中安打,2,4,10,8,裏,ツインズ
76,2110,8,ヒックス,左本塁打,2,4,13,8,裏,ツインズ
77,2000,9,ロマイン,中フライ,3,4,13,8,裏,ツインズ
78,0000,7,エスコバル,二ゴロ,1,4,13,9,表,タイガース
79,1000,8,Eロサリオ,二ゴロ,2,4,13,9,表,タイガース
80,2000,9,Dサンタナ,空振り三振,3,4,13,9,表,タイガース
