,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,マンシーニ,空振り三振,1,0,0,1,表,オリオールズ
1,1000,2,ピーターソン,右フライ,2,0,0,1,表,オリオールズ
2,2000,3,マチャド,左二塁打,2,0,0,1,表,オリオールズ
3,2010,4,ジョーンズ,空振り三振,3,0,0,1,表,オリオールズ
4,0000,1,キンズラー,三ゴロ,1,0,0,1,裏,エンゼルス
5,1000,2,トラウト,空振り三振,2,0,0,1,裏,エンゼルス
6,2000,3,アップトン,一ゴロ,3,0,0,1,裏,エンゼルス
7,0000,5,アルバレス,一ゴロ,1,0,0,2,表,オリオールズ
8,1000,6,トランボ,空振り三振,2,0,0,2,表,オリオールズ
9,2000,7,デービス,四球,2,0,0,2,表,オリオールズ
10,2100,8,サンタンダー,中フライ,3,0,0,2,表,オリオールズ
11,0000,4,プホルス,二ゴロ,1,0,0,2,裏,エンゼルス
12,1000,5,大谷翔平,遊ゴロ,2,0,0,2,裏,エンゼルス
13,2000,6,シモンズ,二ゴロ,3,0,0,2,裏,エンゼルス
14,0000,9,シスコ,中フライ,1,0,0,3,表,オリオールズ
15,1000,1,マンシーニ,三ゴロ,2,0,0,3,表,オリオールズ
16,2000,2,ピーターソン,二ゴロ,3,0,0,3,表,オリオールズ
17,0000,7,バルブエナ,遊ゴロ,1,0,0,3,裏,エンゼルス
18,1000,8,カルフーン,遊安打,1,0,0,3,裏,エンゼルス
19,1100,9,マルドナド,右安打,1,0,0,3,裏,エンゼルス
20,1110,1,キンズラー,三ゴロ,2,0,0,3,裏,エンゼルス
21,2011,2,トラウト,敬遠,2,0,0,3,裏,エンゼルス
22,2111,3,アップトン,投ゴロ,3,0,0,3,裏,エンゼルス
23,0000,3,マチャド,一ゴロ,1,0,0,4,表,オリオールズ
24,1000,4,ジョーンズ,空振り三振,2,0,0,4,表,オリオールズ
25,2000,5,アルバレス,空振り三振,3,0,0,4,表,オリオールズ
26,0000,4,プホルス,二ゴロ,1,0,0,4,裏,エンゼルス
27,1000,5,大谷翔平,左二塁打,1,0,0,4,裏,エンゼルス
28,1010,6,シモンズ,三ゴロ,2,0,0,4,裏,エンゼルス
29,2010,7,バルブエナ,遊ゴロ,3,0,0,4,裏,エンゼルス
30,0000,6,トランボ,左フライ,1,0,0,5,表,オリオールズ
31,1000,7,デービス,四球,1,0,0,5,表,オリオールズ
32,1100,8,サンタンダー,二ゴロ,2,0,0,5,表,オリオールズ
33,2010,9,シスコ,中ライナー,3,0,0,5,表,オリオールズ
34,0000,8,カルフーン,左フライ,1,0,0,5,裏,エンゼルス
35,1000,9,マルドナド,空振り三振,2,0,0,5,裏,エンゼルス
36,2000,1,キンズラー,左二塁打,2,0,0,5,裏,エンゼルス
37,2010,2,トラウト,敬遠,2,0,0,5,裏,エンゼルス
38,2110,3,アップトン,三ゴロ,3,0,0,5,裏,エンゼルス
39,0000,1,マンシーニ,中フライ,1,0,0,6,表,オリオールズ
40,1000,2,ピーターソン,二ゴロ,2,0,0,6,表,オリオールズ
41,2000,3,マチャド,遊フライ,3,0,0,6,表,オリオールズ
42,0000,4,プホルス,中フライ,1,0,0,6,裏,エンゼルス
43,1000,5,大谷翔平,一ゴロ,2,0,0,6,裏,エンゼルス
44,2000,6,シモンズ,左二塁打,2,0,0,6,裏,エンゼルス
45,2000,7,バルブエナ,右本塁打,2,2,0,6,裏,エンゼルス
46,2000,8,カルフーン,遊ライナー,3,2,0,6,裏,エンゼルス
47,0000,4,ジョーンズ,遊ゴロ,1,2,0,7,表,オリオールズ
48,1000,5,アルバレス,一ゴロ,2,2,0,7,表,オリオールズ
49,2000,6,トランボ,空振り三振,3,2,0,7,表,オリオールズ
50,0000,9,マルドナド,左二塁打,0,2,0,7,裏,エンゼルス
51,0010,1,キンズラー,三邪飛,1,2,0,7,裏,エンゼルス
52,1010,2,トラウト,敬遠,1,2,0,7,裏,エンゼルス
53,1110,3,アップトン,空振り三振,2,2,0,7,裏,エンゼルス
54,2110,4,プホルス,遊ゴロ,3,2,0,7,裏,エンゼルス
55,0000,7,デービス,捕邪飛,1,2,0,8,表,オリオールズ
56,1000,8,サンタンダー,遊ゴロ,2,2,0,8,表,オリオールズ
57,2000,9,ジョセフ,遊ゴロ,3,2,0,8,表,オリオールズ
58,0000,5,大谷翔平,右ライナー,1,2,0,8,裏,エンゼルス
59,1000,6,シモンズ,遊ゴロ,2,2,0,8,裏,エンゼルス
60,2000,7,バルブエナ,左フライ,3,2,0,8,裏,エンゼルス
61,0000,1,マンシーニ,右安打,0,2,0,9,表,オリオールズ
62,0100,2,ピーターソン,左フライ,1,2,0,9,表,オリオールズ
63,1100,3,マチャド,左二塁打,1,2,1,9,表,オリオールズ
64,1010,4,ジョーンズ,中安打,1,2,2,9,表,オリオールズ
65,1100,5,アルバレス,中ライナー,2,2,2,9,表,オリオールズ
66,2100,6,トランボ,遊ゴロ,3,2,2,9,表,オリオールズ
67,0000,8,カルフーン,二ゴロ,1,2,2,9,裏,エンゼルス
68,1000,9,マルドナド,中安打,1,2,2,9,裏,エンゼルス
69,1100,1,キンズラー,中安打,1,2,2,9,裏,エンゼルス
70,1110,2,トラウト,四球,1,2,2,9,裏,エンゼルス
71,1111,3,アップトン,左安打,1,3,2,9,裏,エンゼルス
