,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ピーターソン,中ライナー,1,0,0,1,表,オリオールズ
1,1000,2,ジョーンズ,空振り三振,2,0,0,1,表,オリオールズ
2,2000,3,マチャド,左ライナー,3,0,0,1,表,オリオールズ
3,0000,1,ソラーテ,空振り三振,1,0,0,1,裏,ブルージェイズ
4,1000,2,ヘルナンデス,空振り三振,2,0,0,1,裏,ブルージェイズ
5,2000,3,スモーク,二ゴロ,3,0,0,1,裏,ブルージェイズ
6,0000,4,バレンシア,三安打,0,0,0,2,表,オリオールズ
7,0100,5,アルバレス,投ゴロ,1,0,0,2,表,オリオールズ
8,1100,6,スクープ,三ゴロ,2,0,0,2,表,オリオールズ
9,2010,7,トランボ,二ゴロ,3,0,0,2,表,オリオールズ
10,0000,4,モラレス,左二塁打,0,0,0,2,裏,ブルージェイズ
11,0010,5,ピラー,二安打,0,0,0,2,裏,ブルージェイズ
12,0101,6,グリチェク,空振り三振,1,0,0,2,裏,ブルージェイズ
13,1001,7,マイル,投ライナー,3,0,0,2,裏,ブルージェイズ
14,0000,8,マンシーニ,空振り三振,1,0,0,3,表,オリオールズ
15,1000,9,シスコ,三フライ,2,0,0,3,表,オリオールズ
16,2000,1,ピーターソン,四球,2,0,0,3,表,オリオールズ
17,2100,2,ジョーンズ,四球,2,0,0,3,表,オリオールズ
18,2110,3,マチャド,一フライ,3,0,0,3,表,オリオールズ
19,0000,8,ディアス,中安打,0,0,0,3,裏,ブルージェイズ
20,0100,9,アーシェラ,左安打,0,0,0,3,裏,ブルージェイズ
21,0101,1,ソラーテ,左安打,0,1,0,3,裏,ブルージェイズ
22,0110,2,ヘルナンデス,遊ゴロ,1,1,0,3,裏,ブルージェイズ
23,1101,3,スモーク,二ゴロ併殺,3,1,0,3,裏,ブルージェイズ
24,0000,4,バレンシア,四球,0,1,0,4,表,オリオールズ
25,0100,5,アルバレス,見逃し三振,1,1,0,4,表,オリオールズ
26,1100,6,スクープ,一ゴロ併殺,3,1,0,4,表,オリオールズ
27,0000,4,モラレス,投ゴロ,1,1,0,4,裏,ブルージェイズ
28,1000,5,ピラー,投ゴロ,2,1,0,4,裏,ブルージェイズ
29,2000,6,グリチェク,三ゴロ,3,1,0,4,裏,ブルージェイズ
30,0000,7,トランボ,遊ゴロ,1,1,0,5,表,オリオールズ
31,1000,8,マンシーニ,空振り三振,2,1,0,5,表,オリオールズ
32,2000,9,シスコ,遊安打,2,1,0,5,表,オリオールズ
33,2100,1,ピーターソン,右安打,2,1,0,5,表,オリオールズ
34,2110,2,ジョーンズ,左フライ,3,1,0,5,表,オリオールズ
35,0000,7,マイル,三ゴロ,1,1,0,5,裏,ブルージェイズ
36,1000,8,ディアス,三ゴロ,2,1,0,5,裏,ブルージェイズ
37,2000,9,アーシェラ,一フライ,3,1,0,5,裏,ブルージェイズ
38,0000,3,マチャド,空振り三振,1,1,0,6,表,オリオールズ
39,1000,4,バレンシア,左安打,1,1,0,6,表,オリオールズ
40,1100,5,アルバレス,二ゴロ,2,1,0,6,表,オリオールズ
41,2100,6,スクープ,右ライナー,3,1,0,6,表,オリオールズ
42,0000,1,ソラーテ,左二塁打,0,1,0,6,裏,ブルージェイズ
43,0010,2,ヘルナンデス,左二塁打,0,2,0,6,裏,ブルージェイズ
44,0010,3,スモーク,空振り三振,1,2,0,6,裏,ブルージェイズ
45,1010,4,モラレス,空振り三振,2,2,0,6,裏,ブルージェイズ
46,2010,5,ピラー,空振り三振,3,2,0,6,裏,ブルージェイズ
47,0000,7,トランボ,中ライナー,1,2,0,7,表,オリオールズ
48,1000,8,マンシーニ,右安打,1,2,0,7,表,オリオールズ
49,1100,9,シスコ,右二塁打,1,2,1,7,表,オリオールズ
50,1001,1,ピーターソン,四球,1,2,1,7,表,オリオールズ
51,1101,2,ジョーンズ,右安打,1,2,2,7,表,オリオールズ
52,1110,3,マチャド,見逃し三振,2,2,2,7,表,オリオールズ
53,2110,4,バレンシア,遊ゴロ,3,2,2,7,表,オリオールズ
54,0000,6,グリチェク,中本塁打,0,3,2,7,裏,ブルージェイズ
55,0000,7,マイル,遊フライ,1,3,2,7,裏,ブルージェイズ
56,1000,8,ディアス,三ゴロ,2,3,2,7,裏,ブルージェイズ
57,2000,9,アーシェラ,中安打,2,3,2,7,裏,ブルージェイズ
58,2100,1,ソラーテ,右フライ,3,3,2,7,裏,ブルージェイズ
59,0000,5,ジェントリー,二ゴロ,1,3,2,8,表,オリオールズ
60,1000,6,スクープ,死球,1,3,2,8,表,オリオールズ
61,1100,7,トランボ,投失策,1,3,2,8,表,オリオールズ
62,1110,8,マンシーニ,四球,1,3,2,8,表,オリオールズ
63,1111,9,シスコ,空振り三振,2,3,2,8,表,オリオールズ
64,2011,1,ピーターソン,空振り三振,3,3,3,8,表,オリオールズ
65,0000,2,ヘルナンデス,捕邪飛,1,3,3,8,裏,ブルージェイズ
66,1000,3,スモーク,四球,1,3,3,8,裏,ブルージェイズ
67,1100,4,モラレス,中フライ,2,3,3,8,裏,ブルージェイズ
68,2100,5,ピラー,中安打,2,3,3,8,裏,ブルージェイズ
69,2110,6,グリチェク,中フライ,3,3,3,8,裏,ブルージェイズ
70,0000,2,ジョーンズ,右安打,0,3,3,9,表,オリオールズ
71,0010,3,マチャド,敬遠,0,3,3,9,表,オリオールズ
72,0110,4,バレンシア,右ライナー,1,3,3,9,表,オリオールズ
73,1011,5,ジェントリー,遊ゴロ,2,3,3,9,表,オリオールズ
74,2101,6,スクープ,二ゴロ,3,3,3,9,表,オリオールズ
75,0000,7,マイル,遊ゴロ,1,3,3,9,裏,ブルージェイズ
76,1000,8,ディアス,三ライナー,2,3,3,9,裏,ブルージェイズ
77,2000,9,アーシェラ,遊安打,2,3,3,9,裏,ブルージェイズ
78,2100,1,ソラーテ,三フライ,3,3,3,9,裏,ブルージェイズ
79,0000,7,トランボ,中フライ,1,3,3,10,表,オリオールズ
80,1000,8,マンシーニ,空振り三振,2,3,3,10,表,オリオールズ
81,2000,9,シスコ,四球,2,3,3,10,表,オリオールズ
82,2100,1,ピーターソン,二ゴロ,3,3,3,10,表,オリオールズ
83,0000,2,ヘルナンデス,空振り三振,1,3,3,10,裏,ブルージェイズ
84,1000,3,スモーク,四球,1,3,3,10,裏,ブルージェイズ
85,1100,4,モラレス,右安打,1,3,3,10,裏,ブルージェイズ
86,1110,5,ピラー,中フライ,2,3,3,10,裏,ブルージェイズ
87,2110,6,グリチェク,死球,2,3,3,10,裏,ブルージェイズ
88,2111,7,マイル,四球,2,4,3,10,裏,ブルージェイズ
