,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ハニガー,四球,0,0,0,1,表,マリナーズ
1,0100,2,スパン,空振り三振,1,0,0,1,表,マリナーズ
2,1100,3,セグラ,三ゴロ併殺,3,0,0,1,表,マリナーズ
3,0000,1,ケンプ,中フライ,1,0,0,1,裏,アストロズ
4,1000,2,ブレグマン,四球,1,0,0,1,裏,アストロズ
5,1100,3,コレア,見逃し三振,2,0,0,1,裏,アストロズ
6,2100,4,ギャティス,右フライ,3,0,0,1,裏,アストロズ
7,0000,4,クルーズ,空振り三振,1,0,0,2,表,マリナーズ
8,1000,5,シーガー,一ゴロ,2,0,0,2,表,マリナーズ
9,2000,6,ハーマン,見逃し三振,3,0,0,2,表,マリナーズ
10,0000,5,ゴンザレス,空振り三振,1,0,0,2,裏,アストロズ
11,1000,6,グリエル,左安打,1,0,0,2,裏,アストロズ
12,1100,7,レディック,右二塁打,1,0,0,2,裏,アストロズ
13,1011,8,ホワイト,中安打,1,2,0,2,裏,アストロズ
14,1100,9,スタッシ,空振り三振,2,2,0,2,裏,アストロズ
15,2100,1,ケンプ,右フライ,3,2,0,2,裏,アストロズ
16,0000,7,ヒーリー,左二塁打,0,2,0,3,表,マリナーズ
17,0010,8,ゴードン,二ゴロ,1,2,0,3,表,マリナーズ
18,1001,9,エレディア,二ライナー,2,2,0,3,表,マリナーズ
19,2001,1,ハニガー,二ゴロ,3,2,0,3,表,マリナーズ
20,0000,2,ブレグマン,右フライ,1,2,0,3,裏,アストロズ
21,1000,3,コレア,右フライ,2,2,0,3,裏,アストロズ
22,2000,4,ギャティス,遊ゴロ,3,2,0,3,裏,アストロズ
23,0000,2,スパン,死球,0,2,0,4,表,マリナーズ
24,0100,3,セグラ,投ゴロ併殺,2,2,0,4,表,マリナーズ
25,2000,4,クルーズ,中安打,2,2,0,4,表,マリナーズ
26,2100,5,シーガー,中二塁打,2,2,1,4,表,マリナーズ
27,2010,6,ハーマン,中三塁打,2,2,2,4,表,マリナーズ
28,2001,7,ヒーリー,右安打,2,2,3,4,表,マリナーズ
29,2000,5,ゴンザレス,空振り三振,1,2,3,4,表,マリナーズ
30,1000,6,グリエル,投ライナー,2,2,3,4,表,マリナーズ
31,2000,7,レディック,中フライ,3,2,3,4,表,マリナーズ
32,0000,8,ゴードン,左フライ,1,2,3,4,裏,アストロズ
33,1000,9,エレディア,投ゴロ,2,2,3,4,裏,アストロズ
34,2000,1,ハニガー,空振り三振,3,2,3,4,裏,アストロズ
35,0000,8,ホワイト,四球,0,2,3,5,表,マリナーズ
36,0100,9,スタッシ,空振り三振,1,2,3,5,表,マリナーズ
37,1100,1,ケンプ,一ゴロ,2,2,3,5,表,マリナーズ
38,2100,2,ブレグマン,左フライ,3,2,3,5,表,マリナーズ
39,0000,2,スパン,左安打,0,2,3,5,裏,アストロズ
40,0100,3,セグラ,中フライ,1,2,3,5,裏,アストロズ
41,1100,4,クルーズ,右安打,1,2,3,5,裏,アストロズ
42,1110,5,シーガー,二ゴロ併殺,3,2,3,5,裏,アストロズ
43,0000,3,コレア,空振り三振,1,2,3,6,表,マリナーズ
44,1000,4,ギャティス,中フライ,2,2,3,6,表,マリナーズ
45,2000,5,ゴンザレス,一ゴロ,3,2,3,6,表,マリナーズ
46,0000,6,ハーマン,中フライ,1,2,3,6,裏,アストロズ
47,1000,7,ヒーリー,見逃し三振,2,2,3,6,裏,アストロズ
48,2000,8,ゴードン,中安打,2,2,3,6,裏,アストロズ
49,2001,9,エレディア,遊フライ,3,2,3,6,裏,アストロズ
50,0000,6,グリエル,遊ゴロ,1,2,3,7,表,マリナーズ
51,1000,7,レディック,一ゴロ,2,2,3,7,表,マリナーズ
52,2000,8,ホワイト,三ゴロ,3,2,3,7,表,マリナーズ
53,0000,1,ハニガー,右フライ,1,2,3,7,裏,アストロズ
54,1000,2,スパン,空振り三振,2,2,3,7,裏,アストロズ
55,2000,3,セグラ,中安打,2,2,3,7,裏,アストロズ
56,2100,4,クルーズ,三ゴロ,3,2,3,7,裏,アストロズ
57,0000,9,スタッシ,三安打,0,2,3,8,表,マリナーズ
58,0100,1,ケンプ,中併殺,2,2,3,8,表,マリナーズ
59,2000,2,ブレグマン,左安打,2,2,3,8,表,マリナーズ
60,2100,3,コレア,四球,2,2,3,8,表,マリナーズ
61,2110,4,ギャティス,右フライ,3,2,3,8,表,マリナーズ
62,0000,5,シーガー,左フライ,1,2,3,8,裏,アストロズ
63,1000,6,ハーマン,中ライナー,2,2,3,8,裏,アストロズ
64,2000,7,ヒーリー,中二塁打,2,2,3,8,裏,アストロズ
65,2010,8,ゴードン,二ゴロ,3,2,3,8,裏,アストロズ
66,0000,5,ゴンザレス,空振り三振,1,2,3,9,表,マリナーズ
67,1000,6,グリエル,空振り三振,2,2,3,9,表,マリナーズ
68,2000,7,レディック,三フライ,3,2,3,9,表,マリナーズ
