,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ディートリッチ,空振り三振,1,0,0,1,表,マーリンズ
1,1000,2,アンダーソン,空振り三振,2,0,0,1,表,マーリンズ
2,2000,3,リアルミュート,左二塁打,2,0,0,1,表,マーリンズ
3,2010,4,ボア,左フライ,3,0,0,1,表,マーリンズ
4,0000,1,パニック,右ライナー,1,0,0,1,裏,ジャイアンツ
5,1000,2,ポージー,左本塁打,1,1,0,1,裏,ジャイアンツ
6,1000,3,マカチェン,一邪飛,2,1,0,1,裏,ジャイアンツ
7,2000,4,ベルト,四球,2,1,0,1,裏,ジャイアンツ
8,2100,5,サンドバル,右安打,2,1,0,1,裏,ジャイアンツ
9,2101,6,ウィリアムソン,中フライ,3,1,0,1,裏,ジャイアンツ
10,0000,5,カストロ,投ゴロ,1,1,0,2,表,マーリンズ
11,1000,6,ロハス,二失策,1,1,0,2,表,マーリンズ
12,1100,7,リドル,中安打,1,1,0,2,表,マーリンズ
13,1011,8,ブリンソン,死球,1,1,0,2,表,マーリンズ
14,1111,9,ストレイリー,空振り三振,2,1,0,2,表,マーリンズ
15,2111,1,ディートリッチ,中ライナー,3,1,0,2,表,マーリンズ
16,0000,7,ハンソン,右二塁打,0,1,0,2,裏,ジャイアンツ
17,0010,8,ヘルナンデス,左本塁打,0,3,0,2,裏,ジャイアンツ
18,0000,9,ロドリゲス,見逃し三振,1,3,0,2,裏,ジャイアンツ
19,1000,1,パニック,四球,1,3,0,2,裏,ジャイアンツ
20,1100,2,ポージー,死球,1,3,0,2,裏,ジャイアンツ
21,1110,3,マカチェン,右安打,1,3,0,2,裏,ジャイアンツ
22,1111,4,ベルト,四球,1,4,0,2,裏,ジャイアンツ
23,1111,5,サンドバル,二ゴロ併殺,3,4,0,2,裏,ジャイアンツ
24,0000,2,アンダーソン,右ライナー,1,4,0,3,表,マーリンズ
25,1000,3,リアルミュート,三ゴロ,2,4,0,3,表,マーリンズ
26,2000,4,ボア,投ゴロ,3,4,0,3,表,マーリンズ
27,0000,6,ウィリアムソン,三ゴロ,1,4,0,3,裏,ジャイアンツ
28,1000,7,ハンソン,右安打,1,4,0,3,裏,ジャイアンツ
29,1100,8,ヘルナンデス,中安打,1,4,0,3,裏,ジャイアンツ
30,1110,9,ロドリゲス,捕フライ,2,4,0,3,裏,ジャイアンツ
31,2110,1,パニック,中フライ,3,4,0,3,裏,ジャイアンツ
32,0000,5,カストロ,右安打,0,4,0,4,表,マーリンズ
33,0100,6,ロハス,中安打,0,4,0,4,表,マーリンズ
34,0101,7,リドル,右三塁打,0,4,2,4,表,マーリンズ
35,0001,8,ブリンソン,空振り三振,1,4,2,4,表,マーリンズ
36,1001,9,ヘルナンデス,空振り三振,2,4,2,4,表,マーリンズ
37,2001,1,ディートリッチ,死球,2,4,2,4,表,マーリンズ
38,2101,2,アンダーソン,右二塁打,2,4,3,4,表,マーリンズ
39,2011,3,リアルミュート,空振り三振,3,4,3,4,表,マーリンズ
40,0000,2,ポージー,空振り三振,1,4,3,4,裏,ジャイアンツ
41,1000,3,マカチェン,二フライ,2,4,3,4,裏,ジャイアンツ
42,2000,4,ベルト,遊ライナー,3,4,3,4,裏,ジャイアンツ
43,0000,4,ボア,中安打,0,4,3,5,表,マーリンズ
44,0100,5,カストロ,遊ゴロ併殺,2,4,3,5,表,マーリンズ
45,2000,6,ロハス,右ライナー,3,4,3,5,表,マーリンズ
46,0000,5,サンドバル,四球,0,4,3,5,裏,ジャイアンツ
47,0100,6,ウィリアムソン,四球,0,4,3,5,裏,ジャイアンツ
48,0110,7,ハンソン,右二塁打,0,5,3,5,裏,ジャイアンツ
49,0011,8,ヘルナンデス,中二塁打,0,6,3,5,裏,ジャイアンツ
50,0011,9,ペンス,遊ゴロ,1,6,3,5,裏,ジャイアンツ
51,1011,1,パニック,敬遠,1,6,3,5,裏,ジャイアンツ
52,1111,2,ポージー,投ゴロ併殺,3,6,3,5,裏,ジャイアンツ
53,0000,7,リドル,投ゴロ,1,6,3,6,表,マーリンズ
54,1000,8,ブリンソン,空振り三振,2,6,3,6,表,マーリンズ
55,2000,9,シャック,一安打,2,6,3,6,表,マーリンズ
56,2100,1,ディートリッチ,空振り三振,3,6,3,6,表,マーリンズ
57,0000,3,マカチェン,空振り三振,1,6,3,6,裏,ジャイアンツ
58,1000,4,ベルト,左ライナー,2,6,3,6,裏,ジャイアンツ
