,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,セミエン,中フライ,1,0,0,1,表,アスレチックス
1,1000,2,キャンハ,左ライナー,2,0,0,1,表,アスレチックス
2,2000,3,ローリー,空振り三振,3,0,0,1,表,アスレチックス
3,0000,1,ゴードン,一安打,0,0,0,1,裏,マリナーズ
4,0010,2,セグラ,三犠打,1,0,0,1,裏,マリナーズ
5,1001,3,カノ,左安打,1,1,0,1,裏,マリナーズ
6,1100,4,クルーズ,死球,1,1,0,1,裏,マリナーズ
7,1110,5,ハニガー,右ライナー,2,1,0,1,裏,マリナーズ
8,2101,6,シーガー,左フライ,3,1,0,1,裏,マリナーズ
9,0000,4,デービス,遊安打,0,1,0,2,表,アスレチックス
10,0100,5,チャプマン,中フライ,1,1,0,2,表,アスレチックス
11,1100,6,オルソン,中フライ,2,1,0,2,表,アスレチックス
12,2100,7,ピスコティ,遊ゴロ,3,1,0,2,表,アスレチックス
13,0000,7,ヒーリー,三ゴロ,1,1,0,2,裏,マリナーズ
14,1000,8,ズニーノ,空振り三振,2,1,0,2,裏,マリナーズ
15,2000,9,エレディア,三ゴロ,3,1,0,2,裏,マリナーズ
16,0000,8,ピンダー,左安打,0,1,0,3,表,アスレチックス
17,0100,9,ルクロイ,見逃し三振,1,1,0,3,表,アスレチックス
18,1000,1,セミエン,三ゴロ,3,1,0,3,表,アスレチックス
19,0000,1,ゴードン,右二塁打,0,1,0,3,裏,マリナーズ
20,0010,2,セグラ,投犠打,1,1,0,3,裏,マリナーズ
21,1001,3,カノ,中安打,1,2,0,3,裏,マリナーズ
22,1100,4,クルーズ,中本塁打,1,4,0,3,裏,マリナーズ
23,1000,5,ハニガー,三ゴロ,2,4,0,3,裏,マリナーズ
24,2000,6,シーガー,遊ゴロ,3,4,0,3,裏,マリナーズ
25,0000,2,キャンハ,空振り三振,1,4,0,4,表,アスレチックス
26,1000,3,ローリー,中安打,1,4,0,4,表,アスレチックス
27,1100,4,デービス,四球,1,4,0,4,表,アスレチックス
28,1110,5,チャプマン,左フライ,2,4,0,4,表,アスレチックス
29,2110,6,オルソン,投ゴロ,3,4,0,4,表,アスレチックス
30,0000,7,ヒーリー,空振り三振,1,4,0,4,裏,マリナーズ
31,1000,8,ズニーノ,空振り三振,2,4,0,4,裏,マリナーズ
32,2000,9,エレディア,二ライナー,3,4,0,4,裏,マリナーズ
33,0000,7,ピスコティ,中本塁打,0,4,1,5,表,アスレチックス
34,0000,8,ピンダー,遊フライ,1,4,1,5,表,アスレチックス
35,1000,9,ルクロイ,空振り三振,2,4,1,5,表,アスレチックス
36,2000,1,セミエン,遊ゴロ,3,4,1,5,表,アスレチックス
37,0000,1,ゴードン,二ゴロ,1,4,1,5,裏,マリナーズ
38,1000,2,セグラ,右フライ,2,4,1,5,裏,マリナーズ
39,2000,3,カノ,二ゴロ,3,4,1,5,裏,マリナーズ
40,0000,2,キャンハ,三ゴロ,1,4,1,6,表,アスレチックス
41,1000,3,ローリー,空振り三振,2,4,1,6,表,アスレチックス
42,2000,4,デービス,三ゴロ,3,4,1,6,表,アスレチックス
43,0000,4,クルーズ,二フライ,1,4,1,6,裏,マリナーズ
44,1000,5,ハニガー,左安打,1,4,1,6,裏,マリナーズ
45,1100,6,シーガー,死球,1,4,1,6,裏,マリナーズ
46,1011,7,ヒーリー,空振り三振,2,4,1,6,裏,マリナーズ
47,2011,8,ズニーノ,空振り三振,3,4,1,6,裏,マリナーズ
48,0000,5,チャプマン,右フライ,1,4,1,7,表,アスレチックス
49,1000,6,オルソン,三ゴロ,2,4,1,7,表,アスレチックス
50,2000,7,ピスコティ,中フライ,3,4,1,7,表,アスレチックス
51,0000,9,エレディア,遊ゴロ,1,4,1,7,裏,マリナーズ
52,1000,1,ゴードン,中安打,1,4,1,7,裏,マリナーズ
53,1001,2,セグラ,三ゴロ,2,4,1,7,裏,マリナーズ
54,2001,3,カノ,一ゴロ,3,4,1,7,裏,マリナーズ
55,0000,8,ジョイス,空振り三振,1,4,1,8,表,アスレチックス
56,1000,9,ルクロイ,右二塁打,1,4,1,8,表,アスレチックス
57,1010,1,セミエン,見逃し三振,2,4,1,8,表,アスレチックス
58,2010,2,キャンハ,空振り三振,3,4,1,8,表,アスレチックス
59,0000,4,クルーズ,三ゴロ,1,4,1,8,裏,マリナーズ
60,1000,5,ハニガー,左フライ,2,4,1,8,裏,マリナーズ
61,2000,6,シーガー,見逃し三振,3,4,1,8,裏,マリナーズ
62,0000,3,ローリー,右安打,0,4,1,9,表,アスレチックス
63,0100,4,デービス,二ゴロ併殺,2,4,1,9,表,アスレチックス
64,2000,5,チャプマン,空振り三振,3,4,1,9,表,アスレチックス
