,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ドジャー,三ゴロ,1,0,0,1,表,ツインズ
1,1000,2,ロサリオ,二フライ,2,0,0,1,表,ツインズ
2,2000,3,サノ,見逃し三振,3,0,0,1,表,ツインズ
3,0000,1,ハリソン,左二塁打,0,0,0,1,裏,パイレーツ
4,0010,2,ポランコ,空振り三振,1,0,0,1,裏,パイレーツ
5,1010,3,マルテ,二フライ,2,0,0,1,裏,パイレーツ
6,2010,4,ベル,中本塁打,2,2,0,1,裏,パイレーツ
7,2000,5,ディカーソン,二ゴロ,3,2,0,1,裏,パイレーツ
8,0000,4,モリソン,一ゴロ,1,2,0,2,表,ツインズ
9,1000,5,エスコバル,右二塁打,1,2,0,2,表,ツインズ
10,1010,6,ケプラー,左ライナー,2,2,0,2,表,ツインズ
11,2010,7,バクストン,空振り三振,3,2,0,2,表,ツインズ
12,0000,6,セルベリ,四球,0,2,0,2,裏,パイレーツ
13,0100,7,モーラン,空振り三振,1,2,0,2,裏,パイレーツ
14,1100,8,Sロドリゲス,左フライ,2,2,0,2,裏,パイレーツ
15,2100,9,ノバ,二ゴロ,3,2,0,2,裏,パイレーツ
16,0000,8,カストロ,一ゴロ,1,2,0,3,表,ツインズ
17,1000,9,オドリッジ,遊ゴロ,2,2,0,3,表,ツインズ
18,2000,1,ドジャー,左本塁打,2,2,1,3,表,ツインズ
19,2000,2,ロサリオ,一ゴロ,3,2,1,3,表,ツインズ
20,0000,1,ハリソン,三ゴロ,1,2,1,3,裏,パイレーツ
21,1000,2,ポランコ,二ゴロ,2,2,1,3,裏,パイレーツ
22,2000,3,マルテ,中安打,2,2,1,3,裏,パイレーツ
23,2100,4,ベル,左邪飛,3,2,1,3,裏,パイレーツ
24,0000,3,サノ,右二塁打,0,2,1,4,表,ツインズ
25,0010,4,モリソン,遊ゴロ,1,2,1,4,表,ツインズ
26,1001,5,エスコバル,左犠飛,2,2,2,4,表,ツインズ
27,2000,6,ケプラー,右フライ,3,2,2,4,表,ツインズ
28,0000,5,ディカーソン,中安打,0,2,2,4,裏,パイレーツ
29,0010,6,セルベリ,右フライ,1,2,2,4,裏,パイレーツ
30,1001,7,モーラン,右安打,1,3,2,4,裏,パイレーツ
31,1100,8,Sロドリゲス,左フライ,2,3,2,4,裏,パイレーツ
32,2100,9,ノバ,一フライ,3,3,2,4,裏,パイレーツ
33,0000,7,バクストン,左ライナー,1,3,2,5,表,ツインズ
34,1000,8,カストロ,一ゴロ,2,3,2,5,表,ツインズ
35,2000,9,オドリッジ,空振り三振,3,3,2,5,表,ツインズ
36,0000,1,ハリソン,三ゴロ,1,3,2,5,裏,パイレーツ
37,1000,2,ポランコ,四球,1,3,2,5,裏,パイレーツ
38,1100,3,マルテ,四球,1,3,2,5,裏,パイレーツ
39,1110,4,ベル,空振り三振,2,3,2,5,裏,パイレーツ
40,2110,5,ディカーソン,左安打,2,3,2,5,裏,パイレーツ
41,2000,1,ドジャー,四球,0,3,2,5,裏,パイレーツ
42,0010,2,ロサリオ,一ゴロ,1,3,2,5,裏,パイレーツ
43,1001,3,サノ,中安打,1,3,3,5,裏,パイレーツ
44,1100,4,モリソン,右二塁打,1,3,4,5,裏,パイレーツ
45,1010,5,エスコバル,右二塁打,1,3,5,5,裏,パイレーツ
46,1010,6,ケプラー,中フライ,2,3,5,5,裏,パイレーツ
47,2001,7,バクストン,左二塁打,2,3,6,5,裏,パイレーツ
48,2010,8,カストロ,四球,2,3,6,5,裏,パイレーツ
49,2110,9,グロスマン,一邪飛,3,3,6,5,裏,パイレーツ
50,0000,6,セルベリ,三ゴロ,1,3,6,6,表,ツインズ
51,1000,7,モーラン,二ライナー,2,3,6,6,表,ツインズ
52,2000,8,Sロドリゲス,四球,2,3,6,6,表,ツインズ
53,2100,9,ディアス,中フライ,3,3,6,6,表,ツインズ
54,0000,1,ドジャー,中フライ,1,3,6,6,裏,パイレーツ
55,1000,2,ロサリオ,四球,1,3,6,6,裏,パイレーツ
56,1100,3,サノ,中安打,1,3,7,6,裏,パイレーツ
57,1100,4,モリソン,遊ゴロ併殺,3,3,7,6,裏,パイレーツ
58,0000,1,ハリソン,遊ゴロ,1,3,7,7,表,ツインズ
59,1000,2,ポランコ,二ゴロ,2,3,7,7,表,ツインズ
60,2000,3,マルテ,三ゴロ,3,3,7,7,表,ツインズ
61,0000,5,エスコバル,見逃し三振,1,3,7,7,裏,パイレーツ
62,1000,6,ケプラー,中安打,1,3,7,7,裏,パイレーツ
63,1100,7,バクストン,空振り三振,2,3,7,7,裏,パイレーツ
64,2100,8,カストロ,見逃し三振,3,3,7,7,裏,パイレーツ
65,0000,4,ベル,空振り三振,1,3,7,8,表,ツインズ
66,1000,5,ディカーソン,遊フライ,2,3,7,8,表,ツインズ
67,2000,6,セルベリ,左フライ,3,3,7,8,表,ツインズ
68,0000,9,ラマーレ,空振り三振,1,3,7,8,裏,パイレーツ
69,1000,1,ドジャー,四球,1,3,7,8,裏,パイレーツ
70,1100,2,ロサリオ,右フライ,2,3,7,8,裏,パイレーツ
71,2010,3,サノ,空振り三振,3,3,7,8,裏,パイレーツ
72,0000,7,モーラン,見逃し三振,1,3,7,9,表,ツインズ
73,1000,8,Sロドリゲス,左安打,1,3,7,9,表,ツインズ
74,1100,9,フリース,空振り三振,2,3,7,9,表,ツインズ
75,2010,1,ハリソン,遊安打,2,3,7,9,表,ツインズ
76,2011,2,ポランコ,三ゴロ,3,3,7,9,表,ツインズ
