,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ウェンデル,二ゴロ,1,0,0,1,表,レイズ
1,1000,2,ダフィー,遊ゴロ,2,0,0,1,表,レイズ
2,2000,3,バウアーズ,空振り三振,3,0,0,1,表,レイズ
3,0000,1,アクーナ,左フライ,1,0,0,1,裏,ブレーブス
4,1000,2,インシアルテ,右安打,1,0,0,1,裏,ブレーブス
5,1000,3,Fフリーマン,空振り三振,3,0,0,1,裏,ブレーブス
6,0000,4,パーム,左安打,0,0,0,2,表,レイズ
7,0100,5,キーアマイヤー,三安打,0,0,0,2,表,レイズ
8,0110,6,アダムス,投犠打,1,0,0,2,表,レイズ
9,1011,7,ロウ,四球,1,0,0,2,表,レイズ
10,1111,8,ペレス,中犠飛,2,0,1,2,表,レイズ
11,2101,9,クロン,右フライ,3,0,1,2,表,レイズ
12,0000,4,マーケーキス,投ゴロ,1,0,1,2,裏,ブレーブス
13,1000,5,カマルゴ,遊安打,1,0,1,2,裏,ブレーブス
14,1100,6,スズキ,三ゴロ併殺,3,0,1,2,裏,ブレーブス
15,0000,1,ウェンデル,中安打,0,0,1,3,表,レイズ
16,0100,2,ダフィー,左安打,0,0,1,3,表,レイズ
17,0101,3,バウアーズ,中犠飛,1,0,2,3,表,レイズ
18,1010,4,パーム,中フライ,2,0,2,3,表,レイズ
19,2001,5,キーアマイヤー,死球,2,0,2,3,表,レイズ
20,2101,6,アダムス,空振り三振,3,0,2,3,表,レイズ
21,0000,7,アルビース,右安打,0,0,2,3,裏,ブレーブス
22,0100,8,スワンソン,右フライ,1,0,2,3,裏,ブレーブス
23,1100,9,タラン,三犠打,2,0,2,3,裏,ブレーブス
24,2010,1,アクーナ,四球,2,0,2,3,裏,ブレーブス
25,2110,2,インシアルテ,左安打,2,1,2,3,裏,ブレーブス
26,2110,3,Fフリーマン,空振り三振,3,1,2,3,裏,ブレーブス
27,0000,7,ロウ,中フライ,1,1,2,4,表,レイズ
28,1000,8,ペレス,空振り三振,2,1,2,4,表,レイズ
29,2000,9,チリーノス,見逃し三振,3,1,2,4,表,レイズ
30,0000,4,マーケーキス,遊ゴロ,1,1,2,4,裏,ブレーブス
31,1000,5,カマルゴ,空振り三振,2,1,2,4,裏,ブレーブス
32,2000,6,スズキ,二ゴロ,3,1,2,4,裏,ブレーブス
33,0000,1,ウェンデル,投ゴロ,1,1,2,5,表,レイズ
34,1000,2,ダフィー,二ライナー,2,1,2,5,表,レイズ
35,2000,3,バウアーズ,見逃し三振,3,1,2,5,表,レイズ
36,0000,7,アルビース,右安打,0,1,2,5,裏,ブレーブス
37,0100,8,スワンソン,左安打,0,1,2,5,裏,ブレーブス
38,0110,9,タラン,一犠打失策,0,1,2,5,裏,ブレーブス
39,0101,1,アクーナ,中犠飛,1,3,2,5,裏,ブレーブス
40,1100,2,インシアルテ,四球,1,3,2,5,裏,ブレーブス
41,1110,3,Fフリーマン,左フライ,2,3,2,5,裏,ブレーブス
42,2110,4,マーケーキス,中二塁打,2,5,2,5,裏,ブレーブス
43,2010,5,カマルゴ,左フライ,3,5,2,5,裏,ブレーブス
44,0000,4,パーム,中安打,0,5,2,6,表,レイズ
45,0100,5,キーアマイヤー,一邪飛,1,5,2,6,表,レイズ
46,1100,6,アダムス,遊ゴロ,2,5,2,6,表,レイズ
47,2100,7,ロウ,中本塁打,2,5,4,6,表,レイズ
48,2000,8,ペレス,空振り三振,3,5,4,6,表,レイズ
49,0000,6,スズキ,遊ゴロ,1,5,4,6,裏,ブレーブス
50,1000,7,アルビース,四球,1,5,4,6,裏,ブレーブス
51,1100,8,スワンソン,左安打,1,5,4,6,裏,ブレーブス
52,1110,9,ルイーズ,中フライ,2,5,4,6,裏,ブレーブス
53,2110,1,アクーナ,空振り三振,3,5,4,6,裏,ブレーブス
54,0000,9,崔,中ライナー,1,5,4,7,表,レイズ
55,1000,1,ウェンデル,二安打,1,5,4,7,表,レイズ
56,1100,2,ダフィー,中ライナー,2,5,4,7,表,レイズ
57,2010,3,バウアーズ,二ゴロ,3,5,4,7,表,レイズ
58,0000,2,インシアルテ,三安打,0,5,4,7,裏,ブレーブス
59,0100,3,Fフリーマン,左ライナー,1,5,4,7,裏,ブレーブス
60,1100,4,マーケーキス,三ゴロ,2,5,4,7,裏,ブレーブス
61,2010,5,カマルゴ,遊ゴロ,3,5,4,7,裏,ブレーブス
