,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ベッカム,空振り三振,1,0,0,1,表,オリオールズ
1,1000,2,マチャド,左ライナー,2,0,0,1,表,オリオールズ
2,2000,3,スクープ,中フライ,3,0,0,1,表,オリオールズ
3,0000,1,エルズベリー,中安打,0,0,0,1,裏,ヤンキース
4,0100,2,ジャッジ,中安打,0,0,0,1,裏,ヤンキース
5,0101,3,サンチェス,左二塁打,0,1,0,1,裏,ヤンキース
6,0011,4,ホリデー,三ゴロ,1,2,0,1,裏,ヤンキース
7,1010,5,ヘドリー,中安打,1,3,0,1,裏,ヤンキース
8,1100,6,グレゴリアス,右安打,1,3,0,1,裏,ヤンキース
9,1110,7,Tフレージャー,中本塁打,1,6,0,1,裏,ヤンキース
10,1000,8,トレイエス,二ゴロ,2,6,0,1,裏,ヤンキース
11,2000,9,Cフレージャー,四球,2,6,0,1,裏,ヤンキース
12,2100,1,エルズベリー,二ゴロ,3,6,0,1,裏,ヤンキース
13,0000,4,Aジョーンズ,三邪飛,1,6,0,2,表,オリオールズ
14,1000,5,マンシーニ,遊ライナー,2,6,0,2,表,オリオールズ
15,2000,6,デービス,左安打,2,6,0,2,表,オリオールズ
16,2100,7,トランボ,空振り三振,3,6,0,2,表,オリオールズ
17,0000,2,ジャッジ,一失策,0,6,0,2,裏,ヤンキース
18,0100,3,サンチェス,遊ゴロ併殺,2,6,0,2,裏,ヤンキース
19,2000,4,ホリデー,空振り三振,3,6,0,2,裏,ヤンキース
20,0000,8,カスティーヨ,見逃し三振,1,6,0,3,表,オリオールズ
21,1000,9,スミス,中安打,1,6,0,3,表,オリオールズ
22,1100,1,ベッカム,空振り三振,2,6,0,3,表,オリオールズ
23,2100,2,マチャド,三フライ,3,6,0,3,表,オリオールズ
24,0000,5,ヘドリー,空振り三振,1,6,0,3,裏,ヤンキース
25,1000,6,グレゴリアス,中フライ,2,6,0,3,裏,ヤンキース
26,2000,7,Tフレージャー,左二塁打,2,6,0,3,裏,ヤンキース
27,2010,8,トレイエス,三邪飛,3,6,0,3,裏,ヤンキース
28,0000,3,スクープ,左本塁打,0,6,1,4,表,オリオールズ
29,0000,4,Aジョーンズ,中安打,0,6,1,4,表,オリオールズ
30,0100,5,マンシーニ,三失策,0,6,1,4,表,オリオールズ
31,0110,6,デービス,空振り三振,1,6,1,4,表,オリオールズ
32,1110,7,トランボ,空振り三振,2,6,1,4,表,オリオールズ
33,2110,8,カスティーヨ,三ゴロ,3,6,1,4,表,オリオールズ
34,0000,9,Cフレージャー,中安打,0,6,1,4,裏,ヤンキース
35,0100,1,エルズベリー,四球,0,6,1,4,裏,ヤンキース
36,0110,2,ジャッジ,中本塁打,0,9,1,4,裏,ヤンキース
37,0000,3,サンチェス,三ゴロ,1,9,1,4,裏,ヤンキース
38,1000,4,ホリデー,空振り三振,2,9,1,4,裏,ヤンキース
39,2000,5,ヘドリー,空振り三振,3,9,1,4,裏,ヤンキース
40,0000,9,スミス,四球,0,9,1,5,表,オリオールズ
