,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,アクーナ,空振り三振,1,0,0,1,表,ブレーブス
1,1000,2,カルバーソン,右安打,1,0,0,1,表,ブレーブス
2,1100,3,Fフリーマン,中フライ,2,0,0,1,表,ブレーブス
3,2100,4,マーケーキス,二フライ,3,0,0,1,表,ブレーブス
4,0000,1,イートン,右安打,0,0,0,1,裏,ナショナルズ
5,0100,2,ターナー,一邪飛,1,0,0,1,裏,ナショナルズ
6,1100,3,ハーパー,四球,1,0,0,1,裏,ナショナルズ
7,1110,4,レンドン,右三塁打,1,2,0,1,裏,ナショナルズ
8,1001,5,ソト,一ゴロ,2,3,0,1,裏,ナショナルズ
9,2000,6,アダムズ,空振り三振,3,3,0,1,裏,ナショナルズ
10,0000,5,フラワーズ,三ゴロ,1,3,0,2,表,ブレーブス
11,1000,6,カマルゴ,左安打,1,3,0,2,表,ブレーブス
12,1100,7,インシアルテ,右二塁打,1,3,0,2,表,ブレーブス
13,1011,8,スワンソン,遊ゴロ,2,3,1,2,表,ブレーブス
14,2010,9,フォルタネビッチ,空振り三振,3,3,1,2,表,ブレーブス
15,0000,7,マーフィー,左フライ,1,3,1,2,裏,ナショナルズ
16,1000,8,ウィータース,右フライ,2,3,1,2,裏,ナショナルズ
17,2000,9,シャーザー,中安打,2,3,1,2,裏,ナショナルズ
18,2100,1,イートン,三安打,2,3,1,2,裏,ナショナルズ
19,2110,2,ターナー,左フライ,3,3,1,2,裏,ナショナルズ
20,0000,1,アクーナ,中安打,0,3,1,3,表,ブレーブス
21,0000,2,カルバーソン,空振り三振,2,3,1,3,表,ブレーブス
22,2000,3,Fフリーマン,三邪飛,3,3,1,3,表,ブレーブス
23,0000,3,ハーパー,見逃し三振,1,3,1,3,裏,ナショナルズ
24,1000,4,レンドン,遊ゴロ,2,3,1,3,裏,ナショナルズ
25,2000,5,ソト,四球,2,3,1,3,裏,ナショナルズ
26,2100,6,アダムズ,遊ゴロ,3,3,1,3,裏,ナショナルズ
27,0000,4,マーケーキス,二ゴロ,1,3,1,4,表,ブレーブス
28,1000,5,フラワーズ,四球,1,3,1,4,表,ブレーブス
29,1100,6,カマルゴ,空振り三振,2,3,1,4,表,ブレーブス
30,2100,7,インシアルテ,中安打,2,3,1,4,表,ブレーブス
31,2101,8,スワンソン,右安打,2,3,2,4,表,ブレーブス
32,2011,9,フォルタネビッチ,空振り三振,3,3,2,4,表,ブレーブス
33,0000,7,マーフィー,右安打,0,3,2,4,裏,ナショナルズ
34,0100,8,ウィータース,左フライ,1,3,2,4,裏,ナショナルズ
35,1100,9,シャーザー,三振,2,3,2,4,裏,ナショナルズ
36,2100,1,イートン,遊フライ,3,3,2,4,裏,ナショナルズ
37,0000,1,アクーナ,空振り三振,1,3,2,5,表,ブレーブス
38,1000,2,カルバーソン,中安打,1,3,2,5,表,ブレーブス
39,1100,3,Fフリーマン,右ライナー,2,3,2,5,表,ブレーブス
40,2100,4,マーケーキス,盗塁死,3,3,2,5,表,ブレーブス
41,0000,2,ターナー,空振り三振,1,3,2,5,裏,ナショナルズ
42,1000,3,ハーパー,空振り三振,2,3,2,5,裏,ナショナルズ
43,2000,4,レンドン,中安打,2,3,2,5,裏,ナショナルズ
44,2100,5,ソト,中安打,2,3,2,5,裏,ナショナルズ
45,2011,6,アダムズ,四球,2,3,2,5,裏,ナショナルズ
46,2111,7,マーフィー,一ゴロ,3,3,2,5,裏,ナショナルズ
47,0000,4,マーケーキス,右安打,0,3,2,6,表,ブレーブス
48,0100,5,フラワーズ,遊ゴロ併殺,2,3,2,6,表,ブレーブス
49,2000,6,カマルゴ,空振り三振,3,3,2,6,表,ブレーブス
50,0000,8,ウィータース,三邪飛,1,3,2,6,裏,ナショナルズ
51,1000,9,テイラー,二フライ,2,3,2,6,裏,ナショナルズ
52,2000,1,イートン,右安打,2,3,2,6,裏,ナショナルズ
53,2100,2,ターナー,中安打,2,3,2,6,裏,ナショナルズ
54,2110,3,ハーパー,右安打,2,4,2,6,裏,ナショナルズ
55,2011,4,レンドン,三ゴロ,3,4,2,6,裏,ナショナルズ
56,0000,7,インシアルテ,二安打,0,4,2,7,表,ブレーブス
57,0100,8,スワンソン,中フライ,1,4,2,7,表,ブレーブス
58,1100,9,フラーティ,三ゴロ,2,4,2,7,表,ブレーブス
59,2010,1,アクーナ,三安打,2,4,2,7,表,ブレーブス
60,2101,2,カルバーソン,右ライナー,3,4,2,7,表,ブレーブス
61,0000,5,ソト,左二塁打,0,4,2,7,裏,ナショナルズ
62,0010,6,アダムズ,左安打,0,5,2,7,裏,ナショナルズ
63,0100,7,マーフィー,左安打,0,5,2,7,裏,ナショナルズ
64,0110,8,ウィータース,空振り三振,1,5,2,7,裏,ナショナルズ
65,1110,9,テイラー,空振り三振,2,5,2,7,裏,ナショナルズ
66,2110,1,Marレイノルズ,三ゴロ,3,5,2,7,裏,ナショナルズ
67,0000,3,Fフリーマン,右安打,0,5,2,8,表,ブレーブス
68,0100,4,マーケーキス,空振り三振,1,5,2,8,表,ブレーブス
69,1100,5,フラワーズ,左安打,1,5,2,8,表,ブレーブス
70,1110,6,タッカー,右フライ,2,5,2,8,表,ブレーブス
71,2101,7,インシアルテ,空振り三振,3,5,2,8,表,ブレーブス
72,0000,2,ターナー,遊ゴロ,1,5,2,8,裏,ナショナルズ
73,1000,3,ハーパー,中本塁打,1,6,2,8,裏,ナショナルズ
74,1000,4,レンドン,中フライ,2,6,2,8,裏,ナショナルズ
75,2000,5,ソト,左二塁打,2,6,2,8,裏,ナショナルズ
76,2010,6,アダムズ,空振り三振,3,6,2,8,裏,ナショナルズ
77,0000,8,スワンソン,遊ゴロ,1,6,2,9,表,ブレーブス
78,1000,9,フラーティ,二ゴロ,2,6,2,9,表,ブレーブス
79,2000,1,アクーナ,左二塁打,2,6,2,9,表,ブレーブス
80,2010,2,カルバーソン,二安打,2,6,2,9,表,ブレーブス
81,2101,3,Fフリーマン,左フライ,3,6,2,9,表,ブレーブス
