,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,グッドウィン,空振り三振,1,0,0,1,表,ナショナルズ
1,1000,2,レーバーン,見逃し三振,2,0,0,1,表,ナショナルズ
2,2000,3,ハーパー,四球,2,0,0,1,表,ナショナルズ
3,2100,4,ジマーマン,中フライ,3,0,0,1,表,ナショナルズ
4,0000,1,ペラルタ,右本塁打,0,1,0,1,裏,Dバックス
5,0000,2,ポラック,左本塁打,0,2,0,1,裏,Dバックス
6,0000,3,ラム,右本塁打,0,3,0,1,裏,Dバックス
7,0000,4,ゴールドシュミット,中安打,0,3,0,1,裏,Dバックス
8,0100,5,デスカルソ,空振り三振,1,3,0,1,裏,Dバックス
9,1100,6,ドゥルーリー,四球,1,3,0,1,裏,Dバックス
10,1110,7,マルテ,右ライナー,2,3,0,1,裏,Dバックス
11,2110,8,マシス,左安打,2,4,0,1,裏,Dバックス
12,2101,9,ゴッドリー,空振り三振,3,4,0,1,裏,Dバックス
13,0000,5,マーフィー,空振り三振,1,4,0,2,表,ナショナルズ
14,1000,6,レンドン,右フライ,2,4,0,2,表,ナショナルズ
15,2000,7,ウィータース,見逃し三振,3,4,0,2,表,ナショナルズ
16,0000,1,ペラルタ,見逃し三振,1,4,0,2,裏,Dバックス
17,1000,2,ポラック,右二塁打,1,4,0,2,裏,Dバックス
18,1010,3,ラム,中二塁打,1,5,0,2,裏,Dバックス
19,1010,4,ゴールドシュミット,見逃し三振,2,5,0,2,裏,Dバックス
20,2010,5,デスカルソ,左フライ,3,5,0,2,裏,Dバックス
21,0000,8,ディフォ,三ゴロ,1,5,0,3,表,ナショナルズ
22,1000,9,シャーザー,捕ゴロ,2,5,0,3,表,ナショナルズ
23,2000,1,グッドウィン,二ゴロ,3,5,0,3,表,ナショナルズ
24,0000,6,ドゥルーリー,一ゴロ,1,5,0,3,裏,Dバックス
25,1000,7,マルテ,二ライナー,2,5,0,3,裏,Dバックス
26,2000,8,マシス,空振り三振,3,5,0,3,裏,Dバックス
27,0000,2,レーバーン,空振り三振,1,5,0,4,表,ナショナルズ
28,1000,3,ハーパー,中二塁打,1,5,0,4,表,ナショナルズ
29,1010,4,ジマーマン,空振り三振,2,5,0,4,表,ナショナルズ
30,2010,5,マーフィー,左二塁打,2,5,1,4,表,ナショナルズ
31,2010,6,レンドン,空振り三振,3,5,1,4,表,ナショナルズ
32,0000,9,ゴッドリー,空振り三振,1,5,1,4,裏,Dバックス
33,1000,1,ペラルタ,右二塁打,1,5,1,4,裏,Dバックス
34,1010,2,ポラック,二ゴロ,2,5,1,4,裏,Dバックス
35,2001,3,ラム,敬遠,2,5,1,4,裏,Dバックス
36,2101,4,ゴールドシュミット,三ゴロ,3,5,1,4,裏,Dバックス
37,0000,7,ウィータース,右二塁打,0,5,1,5,表,ナショナルズ
38,0010,8,ディフォ,四球,0,5,1,5,表,ナショナルズ
39,0110,9,シャーザー,一犠打,1,5,1,5,表,ナショナルズ
40,1011,1,グッドウィン,投ゴロ,2,5,2,5,表,ナショナルズ
41,2001,2,レーバーン,右安打,2,5,3,5,表,ナショナルズ
42,2100,3,ハーパー,空振り三振,3,5,3,5,表,ナショナルズ
43,0000,5,デスカルソ,空振り三振,1,5,3,5,裏,Dバックス
44,1000,6,ドゥルーリー,空振り三振,2,5,3,5,裏,Dバックス
45,2000,7,マルテ,空振り三振,3,5,3,5,裏,Dバックス
46,0000,4,ジマーマン,見逃し三振,1,5,3,6,表,ナショナルズ
47,1000,5,マーフィー,右安打,1,5,3,6,表,ナショナルズ
48,1100,6,レンドン,四球,1,5,3,6,表,ナショナルズ
49,1110,7,ウィータース,見逃し三振,2,5,3,6,表,ナショナルズ
50,2110,8,ディフォ,右安打,2,5,4,6,表,ナショナルズ
51,2110,9,ヘイシー,右フライ,3,5,4,6,表,ナショナルズ
52,0000,8,マシス,見逃し三振,1,5,4,6,裏,Dバックス
53,1000,9,ハーマン,一ゴロ,2,5,4,6,裏,Dバックス
54,2000,1,ペラルタ,遊安打,2,5,4,6,裏,Dバックス
55,2100,2,ポラック,三ゴロ,3,5,4,6,裏,Dバックス
56,0000,1,グッドウィン,空振り三振,1,5,4,7,表,ナショナルズ
57,1000,2,レーバーン,遊ゴロ,2,5,4,7,表,ナショナルズ
58,2000,3,ハーパー,四球,2,5,4,7,表,ナショナルズ
59,2100,4,ジマーマン,右フライ,3,5,4,7,表,ナショナルズ
60,0000,3,ラム,見逃し三振,1,5,4,7,裏,Dバックス
61,1000,4,ゴールドシュミット,空振り三振,2,5,4,7,裏,Dバックス
62,2000,5,デスカルソ,見逃し三振,3,5,4,7,裏,Dバックス
63,0000,5,マーフィー,中二塁打,0,5,4,8,表,ナショナルズ
64,0010,6,レンドン,投ゴロ,1,5,4,8,表,ナショナルズ
65,1100,7,ウィータース,左二塁打,1,5,4,8,表,ナショナルズ
66,1011,8,ディフォ,一ゴロ,2,5,5,8,表,ナショナルズ
67,2001,9,ドルー,左フライ,3,5,5,8,表,ナショナルズ
68,0000,6,ドゥルーリー,見逃し三振,1,5,5,8,裏,Dバックス
69,1000,7,マルテ,左二塁打,1,5,5,8,裏,Dバックス
70,1010,8,マシス,四球,1,5,5,8,裏,Dバックス
71,1110,9,オーイングス,空振り三振,2,5,5,8,裏,Dバックス
72,2110,1,ペラルタ,二ゴロ,3,5,5,8,裏,Dバックス
73,0000,1,グッドウィン,右フライ,1,5,5,9,表,ナショナルズ
74,1000,2,レーバーン,空振り三振,2,5,5,9,表,ナショナルズ
75,2000,3,ハーパー,遊ゴロ,3,5,5,9,表,ナショナルズ
76,0000,2,ポラック,中三塁打,0,5,5,9,裏,Dバックス
77,0001,3,ラム,敬遠,0,5,5,9,裏,Dバックス
78,0101,4,ゴールドシュミット,敬遠,0,5,5,9,裏,Dバックス
79,0111,5,ブランコ,左フライ,1,5,5,9,裏,Dバックス
80,1111,6,ドゥルーリー,右安打,1,6,5,9,裏,Dバックス
