,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,キンズラー,右二塁打,0,0,0,1,表,タイガース
1,0010,2,アドゥチ,空振り三振,1,0,0,1,表,タイガース
2,1010,3,アップトン,二ゴロ,2,0,0,1,表,タイガース
3,2001,4,カステラノス,四球,2,0,0,1,表,タイガース
4,2011,5,マトゥック,見逃し三振,3,0,0,1,表,タイガース
5,0000,1,Aジョーンズ,三ゴロ,1,0,0,1,裏,オリオールズ
6,1000,2,マチャド,右安打,1,0,0,1,裏,オリオールズ
7,1100,3,スクープ,左本塁打,1,2,0,1,裏,オリオールズ
8,1000,4,デービス,中本塁打,1,3,0,1,裏,オリオールズ
9,1000,5,マンシーニ,左本塁打,1,4,0,1,裏,オリオールズ
10,1000,6,ベッカム,左フライ,2,4,0,1,裏,オリオールズ
11,2000,7,スミス,遊フライ,3,4,0,1,裏,オリオールズ
12,0000,6,マルティネス,二ゴロ,1,4,0,2,表,タイガース
13,1000,7,ヒックス,右安打,1,4,0,2,表,タイガース
14,1100,8,ロマイン,左安打,1,4,0,2,表,タイガース
15,1110,9,マチャド,遊ゴロ併殺,3,4,0,2,表,タイガース
16,0000,8,ジョセフ,空振り三振,1,4,0,2,裏,オリオールズ
17,1000,9,リカード,中安打,1,4,0,2,裏,オリオールズ
18,1001,1,Aジョーンズ,三ゴロ,2,4,0,2,裏,オリオールズ
19,2001,2,マチャド,右二塁打,2,5,0,2,裏,オリオールズ
20,2010,3,スクープ,空振り三振,3,5,0,2,裏,オリオールズ
21,0000,1,キンズラー,左安打,0,5,0,3,表,タイガース
22,0100,2,アドゥチ,遊ゴロ,1,5,0,3,表,タイガース
23,1100,3,アップトン,四球,1,5,0,3,表,タイガース
24,1110,4,カステラノス,空振り三振,2,5,0,3,表,タイガース
25,2110,5,マトゥック,遊ゴロ,3,5,0,3,表,タイガース
26,0000,4,デービス,二ゴロ,1,5,0,3,裏,オリオールズ
27,1000,5,マンシーニ,左安打,1,5,0,3,裏,オリオールズ
28,1100,6,ベッカム,三ゴロ,2,5,0,3,裏,オリオールズ
29,2010,7,スミス,敬遠,2,5,0,3,裏,オリオールズ
30,2110,8,ジョセフ,投ゴロ,3,5,0,3,裏,オリオールズ
31,0000,6,マルティネス,右ライナー,1,5,0,4,表,タイガース
32,1000,7,ヒックス,左安打,1,5,0,4,表,タイガース
33,1100,8,ロマイン,左安打,1,5,0,4,表,タイガース
34,1110,9,マチャド,三ゴロ,2,5,0,4,表,タイガース
35,2110,1,キンズラー,中フライ,3,5,0,4,表,タイガース
36,0000,9,リカード,左本塁打,0,6,0,4,裏,オリオールズ
37,0000,1,Aジョーンズ,左安打,0,6,0,4,裏,オリオールズ
38,0100,2,マチャド,中本塁打,0,8,0,4,裏,オリオールズ
