,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ペラルタ,二ゴロ,1,0,0,1,表,Dバックス
1,1000,2,ソーザ,見逃し三振,2,0,0,1,表,Dバックス
2,2000,3,ラム,空振り三振,3,0,0,1,表,Dバックス
3,0000,1,ニモー,四球,0,0,0,1,裏,メッツ
4,0100,2,カブレラ,遊失策,0,0,0,1,裏,メッツ
5,0101,3,フローレス,三ゴロ,1,1,0,1,裏,メッツ
6,1010,4,ブルース,空振り三振,2,1,0,1,裏,メッツ
7,2010,5,コンフォート,中安打,2,2,0,1,裏,メッツ
8,2100,6,ゴンザレス,三ゴロ,3,2,0,1,裏,メッツ
9,0000,4,ゴールドシュミット,見逃し三振,1,2,0,2,表,Dバックス
10,1000,5,デスカルソ,二フライ,2,2,0,2,表,Dバックス
11,2000,6,マルテ,右ライナー,3,2,0,2,表,Dバックス
12,0000,7,メゾラコ,四球,0,2,0,2,裏,メッツ
13,0100,8,デグロム,三ゴロ,1,2,0,2,裏,メッツ
14,1100,9,ロサリオ,遊ゴロ,2,2,0,2,裏,メッツ
15,2100,1,ニモー,空振り三振,3,2,0,2,裏,メッツ
16,0000,7,アビラ,右安打,0,2,0,3,表,Dバックス
17,0100,8,ダイソン,二ゴロ,1,2,0,3,表,Dバックス
18,1010,9,ゴッドリー,一フライ,2,2,0,3,表,Dバックス
19,2010,1,ペラルタ,空振り三振,3,2,0,3,表,Dバックス
20,0000,2,カブレラ,一ゴロ,1,2,0,3,裏,メッツ
21,1000,3,フローレス,四球,1,2,0,3,裏,メッツ
22,1100,4,ブルース,空振り三振,2,2,0,3,裏,メッツ
23,2100,5,コンフォート,左安打,2,2,0,3,裏,メッツ
24,2110,6,ゴンザレス,空振り三振,3,2,0,3,裏,メッツ
25,0000,2,ソーザ,空振り三振,1,2,0,4,表,Dバックス
26,1000,3,ラム,空振り三振,2,2,0,4,表,Dバックス
27,2000,4,ゴールドシュミット,空振り三振,3,2,0,4,表,Dバックス
28,0000,7,メゾラコ,左フライ,1,2,0,4,裏,メッツ
29,1000,8,デグロム,見逃し三振,2,2,0,4,裏,メッツ
30,2000,9,ロサリオ,二フライ,3,2,0,4,裏,メッツ
31,0000,5,デスカルソ,中安打,0,2,0,5,表,Dバックス
32,0100,6,マルテ,空振り三振,1,2,0,5,表,Dバックス
33,1100,7,アビラ,空振り三振,2,2,0,5,表,Dバックス
34,2100,8,ダイソン,右安打,2,2,0,5,表,Dバックス
35,2110,9,ゴッドリー,空振り三振,3,2,0,5,表,Dバックス
36,0000,1,ニモー,投ゴロ,1,2,0,5,裏,メッツ
37,1000,2,カブレラ,左フライ,2,2,0,5,裏,メッツ
38,2000,3,フローレス,左二塁打,2,2,0,5,裏,メッツ
39,2010,4,ブルース,四球,2,2,0,5,裏,メッツ
40,2110,5,コンフォート,右安打,2,3,0,5,裏,メッツ
41,2101,6,ゴンザレス,投ゴロ,3,3,0,5,裏,メッツ
42,0000,1,ペラルタ,見逃し三振,1,3,0,6,表,Dバックス
43,1000,2,ソーザ,中安打,1,3,0,6,表,Dバックス
44,1100,3,ラム,右二塁打,1,3,1,6,表,Dバックス
45,1000,4,ゴールドシュミット,空振り三振,3,3,1,6,表,Dバックス
46,0000,7,メゾラコ,中フライ,1,3,1,6,裏,メッツ
47,1000,8,デグロム,見逃し三振,2,3,1,6,裏,メッツ
48,2000,9,ロサリオ,一邪飛,3,3,1,6,裏,メッツ
49,0000,5,デスカルソ,右二塁打,0,3,1,7,表,Dバックス
50,0010,6,マルテ,一ゴロ,1,3,1,7,表,Dバックス
51,1001,7,アビラ,空振り三振,2,3,1,7,表,Dバックス
52,2001,8,ダイソン,二フライ,3,3,1,7,表,Dバックス
53,0000,1,ニモー,二ゴロ,1,3,1,7,裏,メッツ
54,1000,2,カブレラ,空振り三振,2,3,1,7,裏,メッツ
55,2000,3,フローレス,中フライ,3,3,1,7,裏,メッツ
56,0000,9,アーメッド,捕邪飛,1,3,1,8,表,Dバックス
57,1000,1,ペラルタ,遊ゴロ,2,3,1,8,表,Dバックス
58,2000,2,オーイングス,遊ライナー,3,3,1,8,表,Dバックス
59,0000,4,ブルース,遊フライ,1,3,1,8,裏,メッツ
60,1000,5,コンフォート,遊安打,1,3,1,8,裏,メッツ
61,1100,6,ゴンザレス,三安打,1,3,1,8,裏,メッツ
62,1110,7,メゾラコ,左フライ,2,3,1,8,裏,メッツ
63,2110,8,レイエス,四球,2,3,1,8,裏,メッツ
64,2111,9,ロサリオ,二フライ,3,3,1,8,裏,メッツ
65,0000,3,ラム,空振り三振,1,3,1,9,表,Dバックス
66,1000,4,ゴールドシュミット,空振り三振,2,3,1,9,表,Dバックス
67,2000,5,デスカルソ,空振り三振,3,3,1,9,表,Dバックス
