,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ジョーンズ,左失策,0,0,0,1,表,タイガース
1,0010,2,カステラノス,空振り三振,1,0,0,1,表,タイガース
2,1010,3,グッドラム,遊フライ,2,0,0,1,表,タイガース
3,2010,4,カンデラリオ,右安打,2,0,1,1,表,タイガース
4,2100,5,マルティネス,左ライナー,3,0,1,1,表,タイガース
5,0000,1,マルティーニ,一フライ,1,0,1,1,裏,アスレチックス
6,1000,2,チャプマン,右三塁打,1,0,1,1,裏,アスレチックス
7,1001,3,ローリー,空振り三振,2,0,1,1,裏,アスレチックス
8,2001,4,デービス,四球,2,0,1,1,裏,アスレチックス
9,2101,5,オルソン,四球,2,0,1,1,裏,アスレチックス
10,2111,6,ピスコティ,右ライナー,3,0,1,1,裏,アスレチックス
11,0000,6,ヒックス,右安打,0,0,1,2,表,タイガース
12,0100,7,アドゥチ,二ゴロ併殺,2,0,1,2,表,タイガース
13,2000,8,イグレシアス,左二塁打,2,0,1,2,表,タイガース
14,2010,9,ガーバー,二ゴロ,3,0,1,2,表,タイガース
15,0000,7,ルクロイ,右二塁打,0,0,1,2,裏,アスレチックス
16,0010,8,セミエン,空振り三振,1,0,1,2,裏,アスレチックス
17,1010,9,ロリアーノ,中フライ,2,0,1,2,裏,アスレチックス
18,2001,1,マルティーニ,投ゴロ,3,0,1,2,裏,アスレチックス
19,0000,1,ジョーンズ,四球,0,0,1,3,表,タイガース
20,0100,2,カステラノス,空振り三振,1,0,1,3,表,タイガース
21,1100,3,グッドラム,投ゴロ併殺,3,0,1,3,表,タイガース
22,0000,2,チャプマン,中本塁打,0,1,1,3,裏,アスレチックス
23,0000,3,ローリー,中ライナー,1,1,1,3,裏,アスレチックス
24,1000,4,デービス,左本塁打,1,2,1,3,裏,アスレチックス
25,1000,5,オルソン,空振り三振,2,2,1,3,裏,アスレチックス
26,2000,6,ピスコティ,中ライナー,3,2,1,3,裏,アスレチックス
27,0000,4,カンデラリオ,一ゴロ,1,2,1,4,表,タイガース
28,1000,5,マルティネス,中フライ,2,2,1,4,表,タイガース
29,2000,6,ヒックス,一フライ,3,2,1,4,表,タイガース
30,0000,7,ルクロイ,遊ゴロ,1,2,1,4,裏,アスレチックス
31,1000,8,セミエン,中安打,1,2,1,4,裏,アスレチックス
32,1001,9,ロリアーノ,三ゴロ,2,2,1,4,裏,アスレチックス
33,2001,1,マルティーニ,見逃し三振,3,2,1,4,裏,アスレチックス
34,0000,7,アドゥチ,空振り三振,1,2,1,5,表,タイガース
35,1000,8,イグレシアス,中フライ,2,2,1,5,表,タイガース
36,2000,9,ガーバー,中安打,2,2,1,5,表,タイガース
37,2000,2,チャプマン,右フライ,1,2,1,5,表,タイガース
38,1000,3,ローリー,見逃し三振,2,2,1,5,表,タイガース
39,2000,4,デービス,中フライ,3,2,1,5,表,タイガース
40,0000,1,ジョーンズ,三ゴロ,1,2,1,5,裏,アスレチックス
41,1000,2,カステラノス,遊ゴロ,2,2,1,5,裏,アスレチックス
42,2000,3,グッドラム,一ゴロ,3,2,1,5,裏,アスレチックス
43,0000,5,オルソン,中フライ,1,2,1,6,表,タイガース
44,1000,6,ピスコティ,遊ゴロ,2,2,1,6,表,タイガース
45,2000,7,ルクロイ,中フライ,3,2,1,6,表,タイガース
46,0000,4,カンデラリオ,中ライナー,1,2,1,6,裏,アスレチックス
47,1000,5,マルティネス,左安打,1,2,1,6,裏,アスレチックス
48,1000,6,ヒックス,中フライ,3,2,1,6,裏,アスレチックス
49,0000,8,セミエン,中安打,0,2,1,7,表,タイガース
50,0010,9,ロリアーノ,空振り三振,1,2,1,7,表,タイガース
51,1010,1,マルティーニ,四球,1,2,1,7,表,タイガース
52,1110,2,チャプマン,空振り三振,2,2,1,7,表,タイガース
53,2110,3,ローリー,空振り三振,3,2,1,7,表,タイガース
54,0000,7,アドゥチ,右安打,0,2,1,7,裏,アスレチックス
55,0100,8,イグレシアス,空振り三振,1,2,1,7,裏,アスレチックス
56,1100,9,ガーバー,三邪飛,2,2,1,7,裏,アスレチックス
57,2100,1,ジョーンズ,遊ゴロ,3,2,1,7,裏,アスレチックス
58,0000,4,デービス,中ライナー,1,2,1,8,表,タイガース
59,1000,5,オルソン,空振り三振,2,2,1,8,表,タイガース
60,2000,6,ピスコティ,空振り三振,3,2,1,8,表,タイガース
61,0000,2,カステラノス,空振り三振,1,2,1,8,裏,アスレチックス
62,1000,3,グッドラム,左フライ,2,2,1,8,裏,アスレチックス
63,2000,4,カンデラリオ,中安打,2,2,1,8,裏,アスレチックス
64,2100,5,マキャン,見逃し三振,3,2,1,8,裏,アスレチックス
