,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,キンズラー,二ゴロ,1,0,0,1,表,タイガース
1,1000,2,イグレシアス,中フライ,2,0,0,1,表,タイガース
2,2000,3,カステラノス,遊ゴロ,3,0,0,1,表,タイガース
3,0000,1,メリフィールド,中ライナー,1,0,0,1,裏,ロイヤルズ
4,1000,2,ケーン,中フライ,2,0,0,1,裏,ロイヤルズ
5,2000,3,カブレラ,中ライナー,3,0,0,1,裏,ロイヤルズ
6,0000,4,カンデラリオ,中安打,0,0,0,2,表,タイガース
7,0100,5,マキャン,三ゴロ併殺,2,0,0,2,表,タイガース
8,2000,6,ヒックス,空振り三振,3,0,0,2,表,タイガース
9,0000,4,ホスマー,見逃し三振,1,0,0,2,裏,ロイヤルズ
10,1000,5,ペレス,二ゴロ,2,0,0,2,裏,ロイヤルズ
11,2000,6,ムスターカス,二ゴロ,3,0,0,2,裏,ロイヤルズ
12,0000,7,ナバロ,遊ゴロ,1,0,0,3,表,タイガース
13,1000,8,ジョーンズ,四球,1,0,0,3,表,タイガース
14,1010,9,プレスリー,空振り三振,2,0,0,3,表,タイガース
15,2010,1,キンズラー,中安打,2,0,1,3,表,タイガース
16,2100,2,イグレシアス,空振り三振,3,0,1,3,表,タイガース
17,0000,7,モス,空振り三振,1,0,1,3,裏,ロイヤルズ
18,1000,8,エスコバル,右安打,1,0,1,3,裏,ロイヤルズ
19,1100,9,ゴードン,見逃し三振,2,0,1,3,裏,ロイヤルズ
20,2000,3,カステラノス,左安打,0,0,1,3,裏,ロイヤルズ
21,0100,4,カンデラリオ,二ゴロ併殺,2,0,1,3,裏,ロイヤルズ
22,2000,5,マキャン,三ゴロ,3,0,1,3,裏,ロイヤルズ
23,0000,1,メリフィールド,左二塁打,0,0,1,4,表,タイガース
24,0010,2,ケーン,遊ゴロ,1,0,1,4,表,タイガース
25,1001,3,カブレラ,遊ライナー,2,0,1,4,表,タイガース
26,2001,4,ホスマー,左二塁打,2,1,1,4,表,タイガース
27,2010,5,ペレス,四球,2,1,1,4,表,タイガース
28,2110,6,ムスターカス,空振り三振,3,1,1,4,表,タイガース
29,0000,6,ヒックス,三ゴロ,1,1,1,4,裏,ロイヤルズ
30,1000,7,ナバロ,右安打,1,1,1,4,裏,ロイヤルズ
31,1100,8,ジョーンズ,三ゴロ併殺,3,1,1,4,裏,ロイヤルズ
32,0000,7,モス,中安打,0,1,1,5,表,タイガース
33,0100,8,エスコバル,空振り三振,1,1,1,5,表,タイガース
34,1100,9,ゴードン,中安打,1,1,1,5,表,タイガース
35,1101,1,メリフィールド,右犠飛,2,2,1,5,表,タイガース
36,2100,2,ケーン,右安打,2,2,1,5,表,タイガース
37,2011,3,カブレラ,中フライ,3,2,1,5,表,タイガース
38,0000,9,プレスリー,中フライ,1,2,1,5,裏,ロイヤルズ
39,1000,1,キンズラー,遊安打,1,2,1,5,裏,ロイヤルズ
40,1000,2,イグレシアス,一フライ,3,2,1,5,裏,ロイヤルズ
41,0000,4,ホスマー,見逃し三振,1,2,1,6,表,タイガース
42,1000,5,ペレス,遊ゴロ,2,2,1,6,表,タイガース
43,2000,6,ムスターカス,左安打,2,2,1,6,表,タイガース
44,2100,7,モス,右フライ,3,2,1,6,表,タイガース
45,0000,3,カステラノス,見逃し三振,1,2,1,6,裏,ロイヤルズ
46,1000,4,カンデラリオ,空振り三振,2,2,1,6,裏,ロイヤルズ
47,2000,5,マキャン,二ゴロ,3,2,1,6,裏,ロイヤルズ
48,0000,8,エスコバル,見逃し三振,1,2,1,7,表,タイガース
49,1000,9,ゴードン,四球,1,2,1,7,表,タイガース
50,1100,1,メリフィールド,遊ゴロ,2,2,1,7,表,タイガース
51,2100,2,ケーン,盗塁死,3,2,1,7,表,タイガース
52,0000,6,ヒックス,四球,0,2,1,7,裏,ロイヤルズ
53,0100,7,ナバロ,一ゴロ併殺,2,2,1,7,裏,ロイヤルズ
54,2000,8,ジョーンズ,空振り三振,3,2,1,7,裏,ロイヤルズ
55,0000,2,ケーン,二安打,0,2,1,8,表,タイガース
56,0100,3,カブレラ,遊フライ,1,2,1,8,表,タイガース
57,1100,4,ホスマー,二ゴロ併殺,3,2,1,8,表,タイガース
58,0000,9,プレスリー,右安打,0,2,1,8,裏,ロイヤルズ
59,0100,1,キンズラー,遊ゴロ併殺,2,2,1,8,裏,ロイヤルズ
60,2000,2,イグレシアス,空振り三振,3,2,1,8,裏,ロイヤルズ
