,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,カルフーン,空振り三振,1,0,0,1,表,エンゼルス
1,1000,2,フレッチャー,右邪飛,2,0,0,1,表,エンゼルス
2,2000,3,トラウト,空振り三振,3,0,0,1,表,エンゼルス
3,0000,1,モンカダ,左フライ,1,0,0,1,裏,Wソックス
4,1000,2,サンチェス,見逃し三振,2,0,0,1,裏,Wソックス
5,2000,3,デルモニコ,見逃し三振,3,0,0,1,裏,Wソックス
6,0000,4,アップトン,左安打,0,0,0,2,表,エンゼルス
7,0100,5,大谷翔平,三ゴロ,1,0,0,2,表,エンゼルス
8,1100,6,シモンズ,中安打,1,0,0,2,表,エンゼルス
9,1110,7,マルテ,左安打,1,0,0,2,表,エンゼルス
10,1111,8,ワード,空振り三振,2,0,0,2,表,エンゼルス
11,2111,9,ブリセニョ,三ゴロ,3,0,0,2,表,エンゼルス
12,0000,4,Aガルシア,右本塁打,0,1,0,2,裏,Wソックス
13,0000,5,パルカ,投ゴロ,1,1,0,2,裏,Wソックス
14,1000,6,デビッドソン,三ゴロ,2,1,0,2,裏,Wソックス
15,2000,7,ナルバエス,一ゴロ,3,1,0,2,裏,Wソックス
16,0000,1,カルフーン,四球,0,1,0,3,表,エンゼルス
17,0100,2,フレッチャー,四球,0,1,0,3,表,エンゼルス
18,0110,3,トラウト,死球,0,1,0,3,表,エンゼルス
19,0111,4,アップトン,中犠飛,1,1,1,3,表,エンゼルス
20,1110,5,大谷翔平,中本塁打,1,1,4,3,表,エンゼルス
21,1000,6,シモンズ,中フライ,2,1,4,3,表,エンゼルス
22,2000,7,マルテ,一フライ,3,1,4,3,表,エンゼルス
23,0000,8,アンダーソン,三フライ,1,1,4,3,裏,Wソックス
24,1000,9,エンゲル,三安打,1,1,4,3,裏,Wソックス
25,1100,1,モンカダ,二ゴロ,2,1,4,3,裏,Wソックス
26,2010,2,サンチェス,左フライ,3,1,4,3,裏,Wソックス
27,0000,8,ワード,見逃し三振,1,1,4,4,表,エンゼルス
28,1000,9,ブリセニョ,左ライナー,2,1,4,4,表,エンゼルス
29,2000,1,カルフーン,四球,2,1,4,4,表,エンゼルス
30,2100,2,フレッチャー,左二塁打,2,1,4,4,表,エンゼルス
31,2011,3,トラウト,敬遠,2,1,4,4,表,エンゼルス
32,2111,4,アップトン,遊ゴロ,3,1,4,4,表,エンゼルス
33,0000,3,デルモニコ,右ライナー,1,1,4,4,裏,Wソックス
34,1000,4,Aガルシア,死球,1,1,4,4,裏,Wソックス
35,1100,5,パルカ,右安打,1,1,4,4,裏,Wソックス
36,1110,6,デビッドソン,空振り三振,2,1,4,4,裏,Wソックス
37,2110,7,ナルバエス,中安打,2,2,4,4,裏,Wソックス
38,2110,8,アンダーソン,左フライ,3,2,4,4,裏,Wソックス
39,0000,5,大谷翔平,四球,0,2,4,5,表,エンゼルス
40,0100,6,シモンズ,左フライ,1,2,4,5,表,エンゼルス
41,1100,7,マルテ,左フライ,2,2,4,5,表,エンゼルス
42,2100,8,ワード,左安打,2,2,4,5,表,エンゼルス
43,2110,9,ブリセニョ,遊ゴロ,3,2,4,5,表,エンゼルス
44,0000,9,エンゲル,空振り三振,1,2,4,5,裏,Wソックス
45,1000,1,モンカダ,一安打,1,2,4,5,裏,Wソックス
46,1100,2,サンチェス,遊フライ,2,2,4,5,裏,Wソックス
47,2100,3,デルモニコ,空振り三振,3,2,4,5,裏,Wソックス
48,0000,1,カルフーン,空振り三振,1,2,4,6,表,エンゼルス
49,1000,2,フレッチャー,投ゴロ,2,2,4,6,表,エンゼルス
50,2000,3,トラウト,遊安打,2,2,4,6,表,エンゼルス
51,2010,4,アップトン,空振り三振,3,2,4,6,表,エンゼルス
52,0000,4,Aガルシア,中安打,0,2,4,6,裏,Wソックス
53,0100,5,パルカ,左邪飛,1,2,4,6,裏,Wソックス
54,1100,6,デビッドソン,右安打,1,2,4,6,裏,Wソックス
55,1110,7,ナルバエス,投ゴロ併殺,3,2,4,6,裏,Wソックス
56,0000,5,大谷翔平,空振り三振,1,2,4,7,表,エンゼルス
57,1000,6,シモンズ,中本塁打,1,2,5,7,表,エンゼルス
58,1000,7,マルテ,三ゴロ,2,2,5,7,表,エンゼルス
59,2000,8,ワード,空振り三振,3,2,5,7,表,エンゼルス
60,0000,8,アンダーソン,左フライ,1,2,5,7,裏,Wソックス
61,1000,9,エンゲル,空振り三振,2,2,5,7,裏,Wソックス
