,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,スミス,投ゴロ,1,0,0,1,表,レイズ
1,1000,2,クロン,三ゴロ,2,0,0,1,表,レイズ
2,2000,3,ウェンデル,右ライナー,3,0,0,1,表,レイズ
3,0000,1,ジョイス,空振り三振,1,0,0,1,裏,アスレチックス
4,1000,2,セミエン,右フライ,2,0,0,1,裏,アスレチックス
5,2000,3,ローリー,中安打,2,0,0,1,裏,アスレチックス
6,2100,4,オルソン,左フライ,3,0,0,1,裏,アスレチックス
7,0000,4,ダフィー,中ライナー,1,0,0,2,表,レイズ
8,1000,5,ロバートソン,見逃し三振,2,0,0,2,表,レイズ
9,2000,6,アローヨ,遊ゴロ,3,0,0,2,表,レイズ
10,0000,5,ピンダー,空振り三振,1,0,0,2,裏,アスレチックス
11,1000,6,チャプマン,遊ゴロ,2,0,0,2,裏,アスレチックス
12,2000,7,ピスコティ,空振り三振,3,0,0,2,裏,アスレチックス
13,0000,7,ゴメス,空振り三振,1,0,0,3,表,レイズ
14,1000,8,フィールド,投ゴロ,2,0,0,3,表,レイズ
15,2000,9,スークレ,中安打,2,0,0,3,表,レイズ
16,2100,1,スミス,左二塁打,2,0,0,3,表,レイズ
17,2011,2,クロン,空振り三振,3,0,0,3,表,レイズ
18,0000,8,ファウラー,空振り三振,1,0,0,3,裏,アスレチックス
19,1000,9,ルクロイ,二ゴロ,2,0,0,3,裏,アスレチックス
20,2000,1,ジョイス,見逃し三振,3,0,0,3,裏,アスレチックス
21,0000,3,ウェンデル,左フライ,1,0,0,4,表,レイズ
22,1000,4,ダフィー,遊ゴロ,2,0,0,4,表,レイズ
23,2000,5,ロバートソン,空振り三振,3,0,0,4,表,レイズ
24,0000,2,セミエン,中安打,0,0,0,4,裏,アスレチックス
25,0100,3,ローリー,空振り三振,1,0,0,4,裏,アスレチックス
26,1000,4,オルソン,中二塁打,2,0,0,4,裏,アスレチックス
27,2010,5,ピンダー,三ゴロ,3,0,0,4,裏,アスレチックス
28,0000,6,アローヨ,見逃し三振,1,0,0,5,表,レイズ
29,1000,7,ゴメス,中フライ,2,0,0,5,表,レイズ
30,2000,8,フィールド,投ゴロ,3,0,0,5,表,レイズ
31,0000,6,チャプマン,三ゴロ,1,0,0,5,裏,アスレチックス
32,1000,7,ピスコティ,一フライ,2,0,0,5,裏,アスレチックス
33,2000,8,ファウラー,空振り三振,3,0,0,5,裏,アスレチックス
34,0000,9,スークレ,二ライナー,1,0,0,6,表,レイズ
35,1000,1,スミス,投ゴロ,2,0,0,6,表,レイズ
36,2000,2,クロン,右安打,2,0,0,6,表,レイズ
37,2100,3,ウェンデル,右二塁打,2,0,0,6,表,レイズ
38,2011,4,ダフィー,遊ゴロ,3,0,0,6,表,レイズ
39,0000,9,ルクロイ,遊安打,0,0,0,6,裏,アスレチックス
40,0100,1,ジョイス,三フライ,1,0,0,6,裏,アスレチックス
41,1100,2,セミエン,四球,1,0,0,6,裏,アスレチックス
42,1110,3,ローリー,四球,1,0,0,6,裏,アスレチックス
43,1111,4,オルソン,遊ゴロ併殺,3,0,0,6,裏,アスレチックス
44,0000,5,ロバートソン,遊ゴロ,1,0,0,7,表,レイズ
45,1000,6,アローヨ,二ゴロ,2,0,0,7,表,レイズ
46,2000,7,ゴメス,遊ゴロ,3,0,0,7,表,レイズ
47,0000,5,ピンダー,空振り三振,1,0,0,7,裏,アスレチックス
48,1000,6,チャプマン,左フライ,2,0,0,7,裏,アスレチックス
