,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,テイラー,右邪飛,1,0,0,1,表,ドジャース
1,1000,2,マチャド,空振り三振,2,0,0,1,表,ドジャース
2,2000,3,ケンプ,三ゴロ,3,0,0,1,表,ドジャース
3,0000,1,アクーナ,左ライナー,1,0,0,1,裏,ブレーブス
4,1000,2,アルビース,空振り三振,2,0,0,1,裏,ブレーブス
5,2000,3,Fフリーマン,中安打,2,0,0,1,裏,ブレーブス
6,2100,4,マーケーキス,左二塁打,2,1,0,1,裏,ブレーブス
7,2010,5,スズキ,左二塁打,2,2,0,1,裏,ブレーブス
8,2010,6,カマルゴ,一ゴロ,3,2,0,1,裏,ブレーブス
9,0000,4,ヘルナンデス,遊フライ,1,2,0,2,表,ドジャース
10,1000,5,マンシー,空振り三振,2,2,0,2,表,ドジャース
11,2000,6,グランダル,三ゴロ,3,2,0,2,表,ドジャース
12,0000,7,インシアルテ,右安打,0,2,0,2,裏,ブレーブス
13,0100,8,スワンソン,空振り三振,1,2,0,2,裏,ブレーブス
14,1100,9,ニューカム,捕守備妨害,2,2,0,2,裏,ブレーブス
15,2100,1,アクーナ,空振り三振,3,2,0,2,裏,ブレーブス
16,0000,7,プイグ,空振り三振,1,2,0,3,表,ドジャース
17,1000,8,フォーサイス,三ゴロ,2,2,0,3,表,ドジャース
18,2000,9,ストリップリング,空振り三振,3,2,0,3,表,ドジャース
19,0000,2,アルビース,中安打,0,2,0,3,裏,ブレーブス
20,0100,3,Fフリーマン,空振り三振,1,2,0,3,裏,ブレーブス
21,1100,4,マーケーキス,右本塁打,1,4,0,3,裏,ブレーブス
22,1000,5,スズキ,二フライ,2,4,0,3,裏,ブレーブス
23,2000,6,カマルゴ,三ゴロ,3,4,0,3,裏,ブレーブス
24,0000,1,テイラー,右フライ,1,4,0,4,表,ドジャース
25,1000,2,マチャド,中フライ,2,4,0,4,表,ドジャース
26,2000,3,ケンプ,中ライナー,3,4,0,4,表,ドジャース
27,0000,7,インシアルテ,左二塁打,0,4,0,4,裏,ブレーブス
28,0010,8,スワンソン,三ゴロ,1,4,0,4,裏,ブレーブス
29,1001,9,ニューカム,空振り三振,2,4,0,4,裏,ブレーブス
30,2001,1,アクーナ,四球,2,4,0,4,裏,ブレーブス
31,2011,2,アルビース,一ゴロ,3,4,0,4,裏,ブレーブス
32,0000,4,ヘルナンデス,中ライナー,1,4,0,5,表,ドジャース
33,1000,5,マンシー,空振り三振,2,4,0,5,表,ドジャース
34,2000,6,グランダル,遊ライナー,3,4,0,5,表,ドジャース
35,0000,3,Fフリーマン,空振り三振,1,4,0,5,裏,ブレーブス
36,1000,4,マーケーキス,左フライ,2,4,0,5,裏,ブレーブス
37,2000,5,スズキ,三ゴロ,3,4,0,5,裏,ブレーブス
38,0000,7,プイグ,四球,0,4,0,6,表,ドジャース
39,0100,8,フォーサイス,右フライ,1,4,0,6,表,ドジャース
40,1100,9,ベリンジャー,見逃し三振,2,4,0,6,表,ドジャース
41,2100,1,テイラー,空振り三振,3,4,0,6,表,ドジャース
42,0000,6,カマルゴ,空振り三振,1,4,0,6,裏,ブレーブス
43,1000,7,インシアルテ,一ゴロ,2,4,0,6,裏,ブレーブス
44,2000,8,スワンソン,中フライ,3,4,0,6,裏,ブレーブス
45,0000,2,マチャド,三ゴロ,1,4,0,7,表,ドジャース
46,1000,3,ケンプ,右フライ,2,4,0,7,表,ドジャース
47,2000,4,ヘルナンデス,中ライナー,3,4,0,7,表,ドジャース
48,0000,9,ニューカム,見逃し三振,1,4,0,7,裏,ブレーブス
49,1000,1,アクーナ,投ゴロ,2,4,0,7,裏,ブレーブス
50,2000,2,アルビース,二フライ,3,4,0,7,裏,ブレーブス
51,0000,5,ペダーソン,遊ゴロ,1,4,0,8,表,ドジャース
52,1000,6,グランダル,投ゴロ,2,4,0,8,表,ドジャース
53,2000,7,プイグ,空振り三振,3,4,0,8,表,ドジャース
54,0000,3,Fフリーマン,四球,0,4,0,8,裏,ブレーブス
55,0100,4,マーケーキス,一安打,0,4,0,8,裏,ブレーブス
56,0110,5,スズキ,中フライ,1,4,0,8,裏,ブレーブス
57,1110,6,カマルゴ,空振り三振,2,4,0,8,裏,ブレーブス
58,2110,7,インシアルテ,三ゴロ,3,4,0,8,裏,ブレーブス
59,0000,8,フォーサイス,左フライ,1,4,0,9,表,ドジャース
60,1000,9,ベリンジャー,右フライ,2,4,0,9,表,ドジャース
61,2000,1,テイラー,左安打,2,4,0,9,表,ドジャース
62,2010,2,マチャド,左安打,2,4,1,9,表,ドジャース
63,2010,3,ケンプ,三ゴロ,3,4,1,9,表,ドジャース
