,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,キンズラー,左安打,0,0,0,1,表,タイガース
1,0100,2,アビラ,中フライ,1,0,0,1,表,タイガース
2,1100,3,アップトン,中安打,1,0,0,1,表,タイガース
3,1101,4,カブレラ,二ゴロ,2,0,1,1,表,タイガース
4,2010,5,カステラノス,中ライナー,3,0,1,1,表,タイガース
5,0000,1,メリフィールド,右邪飛,1,0,1,1,裏,ロイヤルズ
6,1000,2,ボニファシオ,右フライ,2,0,1,1,裏,ロイヤルズ
7,2000,3,ケーン,空振り三振,3,0,1,1,裏,ロイヤルズ
8,0000,6,マルティネス,二ゴロ,1,0,1,2,表,タイガース
9,1000,7,アドゥチ,二ゴロ,2,0,1,2,表,タイガース
10,2000,8,プレスリー,中フライ,3,0,1,2,表,タイガース
11,0000,4,ホスマー,空振り三振,1,0,1,2,裏,ロイヤルズ
12,1000,5,ペレス,三邪飛,2,0,1,2,裏,ロイヤルズ
13,2000,6,ムスターカス,中フライ,3,0,1,2,裏,ロイヤルズ
14,0000,9,イグレシアス,中フライ,1,0,1,3,表,タイガース
15,1000,1,キンズラー,二ゴロ,2,0,1,3,表,タイガース
16,2000,2,アビラ,空振り三振,3,0,1,3,表,タイガース
17,0000,7,エスコバル,二邪飛,1,0,1,3,裏,ロイヤルズ
18,1000,8,モス,右本塁打,1,1,1,3,裏,ロイヤルズ
19,1000,9,ゴードン,見逃し三振,2,1,1,3,裏,ロイヤルズ
20,2000,1,メリフィールド,右安打,2,1,1,3,裏,ロイヤルズ
21,2100,2,ボニファシオ,見逃し三振,3,1,1,3,裏,ロイヤルズ
22,0000,3,アップトン,三ゴロ,1,1,1,4,表,タイガース
23,1000,4,カブレラ,中ライナー,2,1,1,4,表,タイガース
24,2000,5,カステラノス,左安打,2,1,1,4,表,タイガース
25,2100,6,マルティネス,中フライ,3,1,1,4,表,タイガース
26,0000,3,ケーン,右フライ,1,1,1,4,裏,ロイヤルズ
27,1000,4,ホスマー,遊ライナー,2,1,1,4,裏,ロイヤルズ
28,2000,5,ペレス,三ゴロ,3,1,1,4,裏,ロイヤルズ
29,0000,7,アドゥチ,中フライ,1,1,1,5,表,タイガース
30,1000,8,プレスリー,二ゴロ,2,1,1,5,表,タイガース
31,2000,9,イグレシアス,遊ゴロ,3,1,1,5,表,タイガース
32,0000,6,ムスターカス,空振り三振,1,1,1,5,裏,ロイヤルズ
33,1000,7,エスコバル,空振り三振,2,1,1,5,裏,ロイヤルズ
34,2000,8,モス,中安打,2,1,1,5,裏,ロイヤルズ
35,2100,9,ゴードン,二ゴロ,3,1,1,5,裏,ロイヤルズ
36,0000,1,キンズラー,右フライ,1,1,1,6,表,タイガース
37,1000,2,アビラ,二ゴロ,2,1,1,6,表,タイガース
38,2000,3,アップトン,中安打,2,1,1,6,表,タイガース
39,2100,4,カブレラ,空振り三振,3,1,1,6,表,タイガース
40,0000,1,メリフィールド,中安打,0,1,1,6,裏,ロイヤルズ
41,0100,2,ボニファシオ,三ゴロ,1,1,1,6,裏,ロイヤルズ
42,1100,3,ケーン,四球,1,1,1,6,裏,ロイヤルズ
43,1110,4,ホスマー,左ライナー,2,1,1,6,裏,ロイヤルズ
44,2110,5,ペレス,けん制死,3,1,1,6,裏,ロイヤルズ
45,0000,5,カステラノス,二フライ,1,1,1,7,表,タイガース
46,1000,6,マルティネス,四球,1,1,1,7,表,タイガース
47,1100,7,マトゥック,空振り三振,2,1,1,7,表,タイガース
48,2100,8,プレスリー,左安打,2,1,1,7,表,タイガース
49,2110,9,イグレシアス,二ゴロ,3,1,1,7,表,タイガース
50,0000,5,ペレス,左三塁打,0,1,1,7,裏,ロイヤルズ
51,0001,6,ムスターカス,中安打,0,2,1,7,裏,ロイヤルズ
52,0100,7,エスコバル,遊ライナー,1,2,1,7,裏,ロイヤルズ
53,1100,8,モス,空振り三振,2,2,1,7,裏,ロイヤルズ
54,2100,9,ゴードン,空振り三振,3,2,1,7,裏,ロイヤルズ
55,0000,1,キンズラー,空振り三振,1,2,1,8,表,タイガース
56,1000,2,アビラ,見逃し三振,2,2,1,8,表,タイガース
57,2000,3,アップトン,死球,2,2,1,8,表,タイガース
58,2100,4,カブレラ,左邪飛,3,2,1,8,表,タイガース
59,0000,1,メリフィールド,見逃し三振,1,2,1,8,裏,ロイヤルズ
60,1000,2,ボニファシオ,空振り三振,2,2,1,8,裏,ロイヤルズ
61,2000,3,ケーン,中二塁打,2,2,1,8,裏,ロイヤルズ
62,2010,4,ホスマー,敬遠,2,2,1,8,裏,ロイヤルズ
63,2110,5,ペレス,左フライ,3,2,1,8,裏,ロイヤルズ
64,0000,5,カステラノス,遊ゴロ,1,2,1,9,表,タイガース
65,1000,6,マルティネス,四球,1,2,1,9,表,タイガース
66,1010,7,マトゥック,中本塁打,1,2,3,9,表,タイガース
67,1000,8,プレスリー,中安打,1,2,3,9,表,タイガース
68,1100,9,イグレシアス,中ライナー,2,2,3,9,表,タイガース
69,2100,1,キンズラー,二ゴロ,3,2,3,9,表,タイガース
70,0000,6,ムスターカス,中フライ,1,2,3,9,裏,ロイヤルズ
71,1000,7,エスコバル,四球,1,2,3,9,裏,ロイヤルズ
72,1100,8,モス,中二塁打,1,3,3,9,裏,ロイヤルズ
73,1001,9,ゴードン,中犠飛,2,4,3,9,裏,ロイヤルズ
